production_order_id,product_id,machine_id,production_date,planned_quantity,actual_quantity,production_status,start_time,end_time
PRD0014469,MZ-TG-A20,MC019,2025-02-27,77,75,Delayed,2025-02-27 00:15:00,2025-02-27 08:15:00
PRD0014470,MZ-FG-M525,MC021,2025-10-31,44,39,Completed,2025-10-31 00:00:00,2025-10-31 04:00:00
PRD0014471,MZ-FG-C20,MC027,2025-06-10,48,34,In Progress,2025-06-10 07:30:00,2025-06-10 09:30:00
PRD0014472,CM-FL-V00,MC007,2026-01-01,102,99,Completed,2026-01-01 05:15:00,2026-01-01 09:15:00
PRD0014473,CM-FL-V00,MC049,2025-11-13,27,0,Scheduled,2025-11-13 11:15:00,2025-11-13 15:15:00
PRD0014474,MZ-FG-M550,MC033,2026-04-21,72,70,Completed,2026-04-21 17:00:00,2026-04-21 21:00:00
PRD0014475,MZ-TG-Y200,MC030,2026-01-27,40,37,Completed,2026-01-27 01:45:00,2026-01-27 08:45:00
PRD0014476,MZ-FG-R200,MC035,2026-05-11,48,46,Completed,2026-05-11 06:00:00,2026-05-11 13:00:00
PRD0014477,MZ-TG-A20,MC015,2025-08-22,107,45,In Progress,2025-08-22 08:45:00,2025-08-22 15:45:00
PRD0014478,MZ-FG-E102,MC025,2025-07-28,36,7,In Progress,2025-07-28 08:45:00,2025-07-28 13:45:00
PRD0014479,FG226,MC015,2026-02-08,86,78,Completed,2026-02-08 02:00:00,2026-02-08 10:00:00
PRD0014480,MZ-TG-A25,MC033,2026-06-12,15,8,In Progress,2026-06-12 21:00:00,2026-06-13 03:00:00
PRD0014481,MZ-TG-Y200,MC032,2025-08-23,38,36,Completed,2025-08-23 08:30:00,2025-08-23 12:30:00
PRD0014482,MZ-TG-Y120,MC032,2025-03-09,37,27,In Progress,2025-03-09 16:45:00,2025-03-09 21:45:00
PRD0014483,M-01,MC026,2026-02-16,91,87,Completed,2026-02-16 03:00:00,2026-02-16 13:00:00
PRD0014484,MZ-FG-P010,MC038,2026-05-07,20,20,Completed,2026-05-07 10:15:00,2026-05-07 13:15:00
PRD0014485,MZ-FG-C20,MC016,2026-05-22,54,52,Completed,2026-05-22 21:30:00,2026-05-23 01:30:00
PRD0014486,MZ-TG-Y120,MC002,2025-05-20,45,44,Completed,2025-05-20 10:30:00,2025-05-20 15:30:00
PRD0014487,MZ-FG-C950,MC016,2025-06-25,92,26,Cancelled,2025-06-25 08:00:00,2025-06-25 12:00:00
PRD0014488,MZ-FG-M500,MC045,2025-06-25,20,18,Completed,2025-06-25 08:30:00,2025-06-25 16:30:00
PRD0014489,MZ-FG-E17,MC040,2025-12-02,138,52,In Progress,2025-12-02 10:15:00,2025-12-02 14:15:00
PRD0014490,MZ-FG-E102,MC024,2025-05-29,43,39,Delayed,2025-05-29 12:30:00,2025-05-29 18:30:00
PRD0014491,MZ-FG-M500,MC015,2025-12-18,43,42,Completed,2025-12-18 19:45:00,2025-12-18 23:45:00
PRD0014492,MZ-TG-Y240,MC023,2025-02-24,24,22,Delayed,2025-02-24 21:45:00,2025-02-25 02:45:00
PRD0014493,MZ-FG-C21,MC012,2026-05-01,45,45,Completed,2026-05-01 12:15:00,2026-05-01 20:15:00
PRD0014494,M1,MC023,2025-12-05,31,29,Completed,2025-12-05 04:00:00,2025-12-05 15:00:00
PRD0014495,MZ-FG-E103,MC031,2026-03-04,68,45,In Progress,2026-03-04 21:00:00,2026-03-05 01:00:00
PRD0014496,MZ-FG-E16,MC043,2025-02-03,28,28,Completed,2025-02-03 01:15:00,2025-02-03 12:15:00
PRD0014497,MZ-TG-A20,MC007,2025-02-18,92,92,Completed,2025-02-18 00:45:00,2025-02-18 05:45:00
PRD0014498,M-01,MC028,2026-04-01,30,20,In Progress,2026-04-01 13:15:00,2026-04-01 23:15:00
PRD0014499,MZ-TG-SR01,MC027,2025-04-14,54,50,Delayed,2025-04-14 08:15:00,2025-04-14 13:15:00
PRD0014500,MZ-FG-E16,MC048,2025-10-23,56,42,In Progress,2025-10-23 18:00:00,2025-10-24 00:00:00
PRD0014501,MZ-FG-E15,MC013,2025-02-17,44,20,In Progress,2025-02-17 04:00:00,2025-02-17 07:00:00
PRD0014502,MZ-TG-Y240,MC050,2025-01-10,27,10,In Progress,2025-01-10 07:30:00,2025-01-10 15:30:00
PRD0014503,MZ-TG-Y200,MC001,2026-01-27,74,71,Completed,2026-01-27 06:15:00,2026-01-27 11:15:00
PRD0014504,MZ-TG-A25,MC007,2025-08-04,73,68,Completed,2025-08-04 15:15:00,2025-08-04 21:15:00
PRD0014505,MZ-TG-Y200,MC030,2025-01-10,76,76,Completed,2025-01-10 19:45:00,2025-01-10 23:45:00
PRD0014506,MZ-TG-SR01,MC033,2026-05-25,70,70,Completed,2026-05-25 19:30:00,2026-05-26 05:30:00
PRD0014507,MZ-TG-A20,MC045,2026-03-18,62,59,Completed,2026-03-18 10:30:00,2026-03-18 14:30:00
PRD0014508,MZ-FG-M550,MC025,2025-07-06,104,97,Completed,2025-07-06 02:30:00,2025-07-06 06:30:00
PRD0014509,MZ-FG-E102,MC035,2026-03-24,23,22,Completed,2026-03-24 00:30:00,2026-03-24 05:30:00
PRD0014510,MZ-TG-Y240,MC014,2026-04-25,50,45,Completed,2026-04-25 12:00:00,2026-04-25 15:00:00
PRD0014511,MZ-FG-E15,MC030,2025-08-20,32,31,Completed,2025-08-20 02:00:00,2025-08-20 05:00:00
PRD0014512,MZ-FG-E103,MC034,2025-03-22,59,55,Completed,2025-03-22 11:30:00,2025-03-22 21:30:00
PRD0014513,MZ-TG-A25,MC029,2026-02-01,36,36,Completed,2026-02-01 20:30:00,2026-02-02 00:30:00
PRD0014514,MZ-TG-SR01,MC029,2025-07-12,16,15,Completed,2025-07-12 07:30:00,2025-07-12 12:30:00
PRD0014515,FG226,MC015,2026-06-30,46,43,Delayed,2026-06-30 15:00:00,2026-06-30 22:00:00
PRD0014516,MZ-TG-SR01,MC024,2025-02-19,19,1,Cancelled,2025-02-19 20:30:00,2025-02-20 00:30:00
PRD0014517,MZ-FG-M550,MC021,2025-07-15,188,181,Completed,2025-07-15 08:15:00,2025-07-15 16:15:00
PRD0014518,MZ-TG-A27,MC020,2025-06-21,36,34,Completed,2025-06-21 18:45:00,2025-06-21 22:45:00
PRD0014519,MZ-FG-C20,MC044,2026-04-21,64,64,Delayed,2026-04-21 23:30:00,2026-04-22 05:30:00
PRD0014520,MZ-TG-Y240,MC033,2026-03-09,71,0,Scheduled,2026-03-09 16:30:00,2026-03-09 23:30:00
PRD0014521,MZ-FG-M550,MC004,2025-01-23,60,58,Completed,2025-01-23 13:00:00,2025-01-23 21:00:00
PRD0014522,MZ-FG-P010,MC028,2026-01-29,38,38,Completed,2026-01-29 13:15:00,2026-01-29 16:15:00
PRD0014523,MZ-TG-A20,MC038,2026-01-27,58,58,Completed,2026-01-27 19:15:00,2026-01-28 02:15:00
PRD0014524,MZ-FG-E102,MC036,2026-06-09,61,30,In Progress,2026-06-09 10:45:00,2026-06-09 17:45:00
PRD0014525,CM-FL-V00,MC047,2025-08-24,59,59,Completed,2025-08-24 12:00:00,2025-08-24 17:00:00
PRD0014526,MZ-FG-C950,MC043,2025-03-01,18,0,Scheduled,2025-03-01 14:45:00,2025-03-02 01:45:00
PRD0014527,MZ-FG-M525,MC019,2025-12-12,93,91,Completed,2025-12-12 05:45:00,2025-12-12 12:45:00
PRD0014528,MZ-FG-E108,MC001,2025-07-01,52,52,Completed,2025-07-01 06:15:00,2025-07-01 13:15:00
PRD0014529,MZ-TG-Y240,MC002,2026-05-23,60,60,Delayed,2026-05-23 13:00:00,2026-05-24 02:00:00
PRD0014530,MZ-TG-Y200,MC017,2025-06-24,116,115,Completed,2025-06-24 16:30:00,2025-06-24 19:30:00
PRD0014531,MZ-TG-Y200,MC039,2025-12-29,57,56,Completed,2025-12-29 20:30:00,2025-12-30 02:30:00
PRD0014532,MZ-FG-E108,MC036,2026-05-10,33,32,Completed,2026-05-10 05:45:00,2026-05-10 08:45:00
PRD0014533,MZ-TG-A20,MC007,2025-11-10,111,101,Completed,2025-11-10 09:45:00,2025-11-10 16:45:00
PRD0014534,M-01,MC025,2025-06-27,50,50,Completed,2025-06-27 11:15:00,2025-06-27 15:15:00
PRD0014535,MZ-TG-Y240,MC020,2026-06-23,122,122,Completed,2026-06-23 20:15:00,2026-06-23 23:15:00
PRD0014536,MZ-FG-E103,MC002,2025-10-10,37,35,Completed,2025-10-10 07:45:00,2025-10-10 10:45:00
PRD0014537,MZ-FG-P010,MC005,2025-11-29,115,0,Scheduled,2025-11-29 07:30:00,2025-11-29 11:30:00
PRD0014538,MZ-FG-R300,MC027,2026-01-02,166,166,Delayed,2026-01-02 05:00:00,2026-01-02 10:00:00
PRD0014539,MZ-FG-M500,MC048,2026-05-18,137,120,Completed,2026-05-18 03:00:00,2026-05-18 15:00:00
PRD0014540,MZ-FG-R300,MC039,2025-04-19,14,13,Completed,2025-04-19 07:45:00,2025-04-19 11:45:00
PRD0014541,MZ-FG-C900,MC021,2026-03-02,123,111,Completed,2026-03-02 23:15:00,2026-03-03 02:15:00
PRD0014542,MZ-TG-Y120,MC001,2025-03-16,83,78,Delayed,2025-03-16 06:45:00,2025-03-16 08:45:00
PRD0014543,MZ-FG-R200,MC003,2026-06-11,47,47,Completed,2026-06-11 04:00:00,2026-06-11 11:00:00
PRD0014544,MZ-FG-E16,MC013,2026-02-10,74,72,Completed,2026-02-10 11:00:00,2026-02-10 15:00:00
PRD0014545,MZ-FG-M500,MC010,2025-10-08,178,177,Completed,2025-10-08 01:45:00,2025-10-08 06:45:00
PRD0014546,MZ-TG-Y200,MC002,2025-01-21,63,62,Completed,2025-01-21 20:30:00,2025-01-22 05:30:00
PRD0014547,MZ-FG-P010,MC043,2025-07-14,24,24,Completed,2025-07-14 21:15:00,2025-07-15 01:15:00
PRD0014548,MZ-FG-C950,MC045,2026-03-27,57,50,Completed,2026-03-27 19:15:00,2026-03-27 22:15:00
PRD0014549,FG226,MC036,2025-06-20,22,20,Completed,2025-06-20 08:45:00,2025-06-20 16:45:00
PRD0014550,MZ-TG-A25,MC036,2025-08-08,17,16,Completed,2025-08-08 09:00:00,2025-08-08 14:00:00
PRD0014551,MZ-TG-SR01,MC023,2025-02-07,52,47,Completed,2025-02-07 11:45:00,2025-02-07 14:45:00
PRD0014552,MZ-TG-Y120,MC039,2026-05-24,35,34,Completed,2026-05-24 21:00:00,2026-05-25 01:00:00
PRD0014553,MZ-TG-SR01,MC046,2025-08-04,69,67,Completed,2025-08-04 00:15:00,2025-08-04 16:15:00
PRD0014554,MZ-FG-C900,MC038,2026-06-10,59,40,In Progress,2026-06-10 22:30:00,2026-06-11 05:30:00
PRD0014555,MZ-TG-Y120,MC014,2025-11-23,87,87,Completed,2025-11-23 03:00:00,2025-11-23 06:00:00
PRD0014556,MZ-FG-M525,MC009,2025-06-20,20,19,Completed,2025-06-20 20:30:00,2025-06-21 07:30:00
PRD0014557,MZ-TG-Y200,MC038,2025-06-26,180,159,Completed,2025-06-26 21:00:00,2025-06-27 00:00:00
PRD0014558,MZ-FG-E108,MC021,2025-09-02,84,80,Completed,2025-09-02 23:45:00,2025-09-03 03:45:00
PRD0014559,MZ-FG-C950,MC019,2025-09-01,132,125,Delayed,2025-09-01 01:15:00,2025-09-01 04:15:00
PRD0014560,MZ-FG-C900,MC013,2026-03-01,78,74,Completed,2026-03-01 02:00:00,2026-03-01 07:00:00
PRD0014561,MZ-FG-E16,MC015,2025-03-05,41,40,Completed,2025-03-05 03:15:00,2025-03-05 10:15:00
PRD0014562,MZ-FG-C950,MC009,2025-09-22,16,15,Completed,2025-09-22 19:00:00,2025-09-23 02:00:00
PRD0014563,MZ-FG-M550,MC002,2026-01-09,52,14,In Progress,2026-01-09 13:30:00,2026-01-09 23:30:00
PRD0014564,M-01,MC003,2025-05-28,70,69,Completed,2025-05-28 08:30:00,2025-05-28 18:30:00
PRD0014565,M1,MC011,2025-11-06,82,79,Delayed,2025-11-06 09:30:00,2025-11-06 13:30:00
PRD0014566,M1,MC030,2026-02-07,18,16,Delayed,2026-02-07 13:00:00,2026-02-07 17:00:00
PRD0014567,MZ-TG-Y240,MC039,2026-03-04,87,45,In Progress,2026-03-04 00:45:00,2026-03-04 07:45:00
PRD0014568,MZ-FG-R100,MC016,2025-12-21,220,220,Completed,2025-12-21 13:15:00,2025-12-21 19:15:00
PRD0014569,MZ-FG-M500,MC020,2025-04-11,44,41,Completed,2025-04-11 09:30:00,2025-04-11 13:30:00
PRD0014570,MZ-FG-E17,MC040,2025-11-28,16,0,Scheduled,2025-11-28 11:15:00,2025-11-28 14:15:00
PRD0014571,MZ-TG-SR01,MC021,2025-04-15,25,22,Delayed,2025-04-15 11:15:00,2025-04-15 18:15:00
PRD0014572,MZ-FG-M525,MC040,2025-03-01,44,43,Completed,2025-03-01 05:45:00,2025-03-01 12:45:00
PRD0014573,MZ-TG-Y120,MC046,2025-08-11,173,165,Completed,2025-08-11 06:30:00,2025-08-11 11:30:00
PRD0014574,MZ-FG-R100,MC007,2025-04-16,86,82,Delayed,2025-04-16 15:45:00,2025-04-16 19:45:00
PRD0014575,MZ-FG-E101,MC044,2025-02-13,42,41,Completed,2025-02-13 22:30:00,2025-02-14 05:30:00
PRD0014576,MZ-FG-C900,MC022,2025-11-18,44,44,Completed,2025-11-18 05:15:00,2025-11-18 09:15:00
PRD0014577,TG11,MC034,2026-04-17,29,29,Delayed,2026-04-17 20:15:00,2026-04-18 06:15:00
PRD0014578,MZ-FG-E16,MC029,2025-08-11,20,19,Delayed,2025-08-11 10:15:00,2025-08-11 18:15:00
PRD0014579,MZ-TG-SR01,MC011,2026-05-11,71,66,Completed,2026-05-11 05:00:00,2026-05-11 16:00:00
PRD0014580,MZ-FG-R200,MC004,2025-11-07,62,57,Completed,2025-11-07 14:00:00,2025-11-08 01:00:00
PRD0014581,MZ-TG-A27,MC049,2025-08-27,79,55,In Progress,2025-08-27 22:30:00,2025-08-28 06:30:00
PRD0014582,MZ-FG-E103,MC041,2025-03-06,16,14,Completed,2025-03-06 11:00:00,2025-03-06 14:00:00
PRD0014583,MZ-TG-A27,MC038,2025-02-09,100,96,Completed,2025-02-09 08:45:00,2025-02-09 11:45:00
PRD0014584,MZ-TG-A20,MC036,2025-08-18,91,86,Completed,2025-08-18 07:15:00,2025-08-18 19:15:00
PRD0014585,MZ-FG-E108,MC022,2025-04-02,97,89,Completed,2025-04-02 17:30:00,2025-04-02 23:30:00
PRD0014586,M-01,MC001,2025-06-05,82,78,Completed,2025-06-05 07:00:00,2025-06-05 11:00:00
PRD0014587,MZ-TG-Y240,MC001,2025-03-19,86,53,In Progress,2025-03-19 13:30:00,2025-03-19 16:30:00
PRD0014588,MZ-FG-R200,MC038,2026-01-10,42,40,Delayed,2026-01-10 16:15:00,2026-01-10 21:15:00
PRD0014589,MZ-FG-E17,MC019,2025-09-04,28,25,Completed,2025-09-04 09:45:00,2025-09-04 13:45:00
PRD0014590,MZ-TG-Y200,MC037,2026-06-05,36,35,Completed,2026-06-05 01:00:00,2026-06-05 05:00:00
PRD0014591,MZ-FG-C10,MC010,2025-12-24,88,85,Completed,2025-12-24 05:00:00,2025-12-24 08:00:00
PRD0014592,FG226,MC036,2026-01-07,24,24,Completed,2026-01-07 12:30:00,2026-01-07 15:30:00
PRD0014593,MZ-FG-R300,MC048,2025-09-16,50,47,Completed,2025-09-16 17:45:00,2025-09-17 02:45:00
PRD0014594,M-01,MC036,2026-02-15,44,43,Completed,2026-02-15 15:30:00,2026-02-15 23:30:00
PRD0014595,MZ-TG-A25,MC033,2025-01-08,50,48,Completed,2025-01-08 01:30:00,2025-01-08 03:30:00
PRD0014596,MZ-TG-Y200,MC027,2025-07-10,51,49,Completed,2025-07-10 21:45:00,2025-07-11 04:45:00
PRD0014597,MZ-FG-R200,MC013,2025-06-01,32,32,Completed,2025-06-01 21:00:00,2025-06-02 06:00:00
PRD0014598,MZ-FG-M550,MC012,2026-02-21,60,59,Completed,2026-02-21 16:00:00,2026-02-22 02:00:00
PRD0014599,MZ-FG-E16,MC048,2025-05-14,30,17,In Progress,2025-05-14 13:30:00,2025-05-14 17:30:00
PRD0014600,MZ-FG-C21,MC029,2025-11-02,48,46,Completed,2025-11-02 09:00:00,2025-11-02 16:00:00
PRD0014601,MZ-FG-E16,MC019,2025-02-23,30,30,Completed,2025-02-23 08:45:00,2025-02-23 21:45:00
PRD0014602,MZ-TG-A20,MC029,2025-02-18,30,28,Delayed,2025-02-18 07:15:00,2025-02-18 13:15:00
PRD0014603,MZ-FG-E108,MC049,2025-08-26,176,1,Cancelled,2025-08-26 02:45:00,2025-08-26 07:45:00
PRD0014604,MZ-FG-C20,MC045,2026-04-26,85,75,Completed,2026-04-26 08:00:00,2026-04-26 12:00:00
PRD0014605,FG226,MC009,2025-07-06,46,46,Completed,2025-07-06 16:45:00,2025-07-06 20:45:00
PRD0014606,MZ-FG-E102,MC005,2025-01-17,140,136,Completed,2025-01-17 05:00:00,2025-01-17 14:00:00
PRD0014607,MZ-TG-Y120,MC011,2026-01-09,85,80,Completed,2026-01-09 01:30:00,2026-01-09 08:30:00
PRD0014608,MZ-FG-M500,MC040,2025-12-29,37,8,Cancelled,2025-12-29 10:45:00,2025-12-29 15:45:00
PRD0014609,MZ-FG-E103,MC018,2026-05-20,29,26,Completed,2026-05-20 06:30:00,2026-05-20 18:30:00
PRD0014610,FG226,MC033,2025-08-07,232,232,Completed,2025-08-07 09:30:00,2025-08-07 15:30:00
PRD0014611,MZ-TG-SR01,MC005,2025-01-30,131,125,Completed,2025-01-30 20:15:00,2025-01-31 03:15:00
PRD0014612,MZ-FG-E17,MC016,2025-05-08,34,31,Completed,2025-05-08 10:45:00,2025-05-08 23:45:00
PRD0014613,FG226,MC040,2026-04-03,38,36,Completed,2026-04-03 18:45:00,2026-04-04 00:45:00
PRD0014614,MZ-FG-E108,MC010,2025-10-18,19,18,Completed,2025-10-18 23:15:00,2025-10-19 05:15:00
PRD0014615,MZ-FG-E108,MC015,2025-01-09,21,19,Completed,2025-01-09 00:30:00,2025-01-09 09:30:00
PRD0014616,MZ-TG-SR01,MC029,2026-03-16,51,49,Completed,2026-03-16 23:15:00,2026-03-17 09:15:00
PRD0014617,MZ-FG-C950,MC002,2026-04-17,47,44,Delayed,2026-04-17 09:45:00,2026-04-17 13:45:00
PRD0014618,MZ-FG-R300,MC024,2025-04-17,21,19,Completed,2025-04-17 10:00:00,2025-04-17 14:00:00
PRD0014619,MZ-FG-E102,MC047,2025-11-27,231,219,Completed,2025-11-27 14:15:00,2025-11-27 20:15:00
PRD0014620,MZ-TG-Y240,MC001,2025-03-13,15,14,Completed,2025-03-13 05:15:00,2025-03-13 13:15:00
PRD0014621,MZ-TG-E202,MC024,2025-03-05,22,22,Delayed,2025-03-05 00:15:00,2025-03-05 06:15:00
PRD0014622,TG11,MC012,2025-08-26,25,24,Completed,2025-08-26 01:45:00,2025-08-26 11:45:00
PRD0014623,MZ-TG-Y120,MC038,2026-06-08,97,97,Completed,2026-06-08 14:30:00,2026-06-08 18:30:00
PRD0014624,MZ-TG-Y240,MC035,2025-01-02,60,57,Completed,2025-01-02 14:00:00,2025-01-02 20:00:00
PRD0014625,MZ-TG-A26,MC007,2026-06-30,43,39,Completed,2026-06-30 18:45:00,2026-06-30 21:45:00
PRD0014626,MZ-FG-M525,MC035,2026-06-16,22,21,Completed,2026-06-16 16:15:00,2026-06-16 19:15:00
PRD0014627,TG11,MC050,2025-08-15,53,47,Completed,2025-08-15 19:30:00,2025-08-16 01:30:00
PRD0014628,MZ-FG-E102,MC012,2026-05-24,47,10,Cancelled,2026-05-24 03:00:00,2026-05-24 10:00:00
PRD0014629,MZ-FG-C900,MC039,2025-10-03,47,42,Completed,2025-10-03 18:30:00,2025-10-04 00:30:00
PRD0014630,MZ-FG-C950,MC005,2026-03-30,61,58,Completed,2026-03-30 05:00:00,2026-03-30 14:00:00
PRD0014631,MZ-FG-R200,MC022,2025-12-30,243,225,Completed,2025-12-30 22:45:00,2025-12-31 04:45:00
PRD0014632,M-01,MC032,2025-10-05,79,78,Completed,2025-10-05 18:00:00,2025-10-06 04:00:00
PRD0014633,MZ-FG-C10,MC047,2025-11-24,54,54,Completed,2025-11-24 16:15:00,2025-11-24 19:15:00
PRD0014634,MZ-FG-C950,MC038,2025-03-13,73,70,Completed,2025-03-13 07:15:00,2025-03-13 11:15:00
PRD0014635,TG11,MC038,2026-02-07,80,80,Completed,2026-02-07 00:15:00,2026-02-07 03:15:00
PRD0014636,M1,MC041,2026-03-16,56,54,Completed,2026-03-16 18:15:00,2026-03-17 01:15:00
PRD0014637,M1,MC007,2026-02-19,89,89,Completed,2026-02-19 21:15:00,2026-02-20 10:15:00
PRD0014638,MZ-FG-E15,MC024,2026-02-15,39,36,Completed,2026-02-15 01:00:00,2026-02-15 05:00:00
PRD0014639,M1,MC045,2025-05-13,31,29,Completed,2025-05-13 06:15:00,2025-05-13 15:15:00
PRD0014640,MZ-TG-Y200,MC014,2025-03-06,148,146,Delayed,2025-03-06 03:30:00,2025-03-06 09:30:00
PRD0014641,MZ-TG-SR01,MC037,2025-06-04,48,19,In Progress,2025-06-04 05:00:00,2025-06-04 09:00:00
PRD0014642,MZ-TG-Y120,MC040,2025-01-13,39,36,Completed,2025-01-13 14:15:00,2025-01-13 16:15:00
PRD0014643,CM-FL-V00,MC014,2025-10-03,20,13,In Progress,2025-10-03 08:45:00,2025-10-03 14:45:00
PRD0014644,MZ-FG-E15,MC013,2026-01-09,28,19,In Progress,2026-01-09 07:15:00,2026-01-09 16:15:00
PRD0014645,MZ-TG-A26,MC046,2025-09-12,139,2,Cancelled,2025-09-12 16:45:00,2025-09-13 01:45:00
PRD0014646,M-01,MC036,2025-03-22,110,74,In Progress,2025-03-22 10:15:00,2025-03-22 12:15:00
PRD0014647,MZ-FG-P010,MC031,2026-04-11,40,40,Completed,2026-04-11 12:30:00,2026-04-11 16:30:00
PRD0014648,M-01,MC048,2025-08-21,30,28,Delayed,2025-08-21 19:30:00,2025-08-22 01:30:00
PRD0014649,TG11,MC004,2025-09-03,57,52,Completed,2025-09-03 03:15:00,2025-09-03 12:15:00
PRD0014650,MZ-TG-A20,MC011,2025-07-14,90,33,In Progress,2025-07-14 08:00:00,2025-07-14 17:00:00
PRD0014651,MZ-FG-E101,MC019,2026-04-15,164,18,Cancelled,2026-04-15 04:15:00,2026-04-15 08:15:00
PRD0014652,MZ-FG-P010,MC013,2025-08-07,62,59,Completed,2025-08-07 20:15:00,2025-08-07 22:15:00
PRD0014653,MZ-FG-P010,MC034,2026-01-26,136,58,In Progress,2026-01-26 20:00:00,2026-01-27 05:00:00
PRD0014654,MZ-FG-E15,MC004,2025-03-31,28,0,Scheduled,2025-03-31 10:00:00,2025-03-31 13:00:00
PRD0014655,MZ-FG-M525,MC020,2025-10-05,42,42,Completed,2025-10-05 11:00:00,2025-10-05 12:00:00
PRD0014656,MZ-FG-E17,MC028,2026-03-27,36,35,Completed,2026-03-27 08:15:00,2026-03-27 11:15:00
PRD0014657,MZ-TG-SR01,MC007,2026-02-03,51,51,Completed,2026-02-03 05:45:00,2026-02-03 12:45:00
PRD0014658,MZ-FG-C900,MC021,2025-02-26,17,9,In Progress,2025-02-26 06:45:00,2025-02-26 11:45:00
PRD0014659,MZ-FG-C950,MC039,2026-04-16,38,36,Completed,2026-04-16 13:00:00,2026-04-17 00:00:00
PRD0014660,MZ-FG-C21,MC007,2025-02-15,59,55,Delayed,2025-02-15 05:15:00,2025-02-15 18:15:00
PRD0014661,MZ-TG-Y120,MC022,2025-01-08,16,14,Completed,2025-01-08 14:00:00,2025-01-08 18:00:00
PRD0014662,MZ-FG-C990,MC050,2026-05-04,69,68,Completed,2026-05-04 06:15:00,2026-05-04 13:15:00
PRD0014663,MZ-TG-Y120,MC005,2025-07-25,56,54,Completed,2025-07-25 21:30:00,2025-07-26 17:30:00
PRD0014664,MZ-FG-C20,MC015,2026-06-22,18,18,Completed,2026-06-22 18:45:00,2026-06-23 00:45:00
PRD0014665,M1,MC039,2025-05-18,54,39,In Progress,2025-05-18 14:15:00,2025-05-18 21:15:00
PRD0014666,MZ-FG-E15,MC020,2025-03-28,48,45,Completed,2025-03-28 16:30:00,2025-03-29 00:30:00
PRD0014667,MZ-TG-A25,MC001,2025-05-27,39,35,Completed,2025-05-27 06:15:00,2025-05-27 21:15:00
PRD0014668,MZ-FG-C950,MC041,2026-01-25,101,91,Completed,2026-01-25 18:45:00,2026-01-26 00:45:00
PRD0014669,MZ-FG-C950,MC041,2025-10-06,36,33,Completed,2025-10-06 20:45:00,2025-10-07 03:45:00
PRD0014670,M1,MC042,2026-03-15,57,57,Completed,2026-03-15 20:00:00,2026-03-15 22:00:00
PRD0014671,MZ-FG-E15,MC027,2026-06-01,242,113,In Progress,2026-06-01 12:30:00,2026-06-01 18:30:00
PRD0014672,MZ-TG-E202,MC004,2025-09-25,74,74,Completed,2025-09-25 00:15:00,2025-09-25 18:15:00
PRD0014673,MZ-FG-E15,MC018,2025-11-06,63,58,Completed,2025-11-06 08:30:00,2025-11-06 15:30:00
PRD0014674,MZ-FG-E101,MC018,2025-04-17,60,57,Completed,2025-04-17 00:45:00,2025-04-17 04:45:00
PRD0014675,MZ-FG-R100,MC004,2026-02-11,55,53,Completed,2026-02-11 10:45:00,2026-02-11 15:45:00
PRD0014676,MZ-FG-M550,MC016,2026-05-31,68,64,Completed,2026-05-31 22:30:00,2026-06-01 03:30:00
PRD0014677,MZ-TG-Y200,MC012,2025-04-12,38,38,Completed,2025-04-12 17:15:00,2025-04-13 01:15:00
PRD0014678,MZ-FG-M550,MC043,2026-04-29,38,36,Completed,2026-04-29 09:30:00,2026-04-29 16:30:00
PRD0014679,MZ-FG-C900,MC014,2026-04-19,32,32,Completed,2026-04-19 17:00:00,2026-04-19 22:00:00
PRD0014680,MZ-FG-C900,MC025,2025-09-06,48,46,Completed,2025-09-06 04:45:00,2025-09-06 06:45:00
PRD0014681,MZ-FG-R200,MC023,2025-08-27,22,21,Delayed,2025-08-27 01:30:00,2025-08-27 05:30:00
PRD0014682,FG226,MC019,2025-09-23,49,49,Delayed,2025-09-23 13:15:00,2025-09-23 19:15:00
PRD0014683,MZ-TG-Y120,MC014,2026-01-16,117,113,Completed,2026-01-16 15:00:00,2026-01-16 22:00:00
PRD0014684,TG11,MC032,2025-03-25,57,15,Cancelled,2025-03-25 21:30:00,2025-03-26 02:30:00
PRD0014685,MZ-FG-C900,MC018,2025-11-28,56,54,Completed,2025-11-28 08:15:00,2025-11-28 16:15:00
PRD0014686,MZ-TG-SR01,MC018,2025-09-08,25,24,Completed,2025-09-08 07:00:00,2025-09-08 16:00:00
PRD0014687,MZ-FG-C950,MC041,2026-06-06,75,75,Completed,2026-06-06 18:15:00,2026-06-06 23:15:00
PRD0014688,M-01,MC041,2025-12-19,40,40,Completed,2025-12-19 21:45:00,2025-12-20 02:45:00
PRD0014689,M-01,MC012,2025-12-25,36,35,Completed,2025-12-25 19:45:00,2025-12-26 05:45:00
PRD0014690,MZ-FG-R100,MC021,2026-03-21,53,47,Completed,2026-03-21 14:30:00,2026-03-22 00:30:00
PRD0014691,MZ-FG-C10,MC009,2025-04-23,27,25,Completed,2025-04-23 04:15:00,2025-04-23 09:15:00
PRD0014692,MZ-TG-A25,MC040,2025-09-13,69,65,Completed,2025-09-13 12:30:00,2025-09-13 14:30:00
PRD0014693,MZ-TG-SR01,MC048,2026-04-07,186,179,Completed,2026-04-07 08:45:00,2026-04-08 07:45:00
PRD0014694,MZ-FG-M550,MC018,2025-06-14,34,8,Cancelled,2025-06-14 07:00:00,2025-06-14 12:00:00
