po_item_id,po_id,material_id,quantity,unit_price,total_value,delivery_status
POI00009021,PO0004359,MAT00079,13,648.62,8432.06,Delivered
POI00009022,PO0004360,MAT00284,12,348.71,4184.52,Delivered
POI00009023,PO0004361,MAT00137,13,279.15,3628.95,Delivered
POI00009024,PO0004361,MAT00145,8,241.07,1928.56,Delivered
POI00009025,PO0004362,MAT00221,5,147.04,735.2,Delivered
POI00009026,PO0004362,MAT00205,5,143.87,719.35,Delivered
POI00009027,PO0004363,MAT00095,14,29.46,412.44,Delivered
POI00009028,PO0004364,MAT00251,22,130.06,2861.32,Partially Delivered
POI00009029,PO0004365,MAT00065,5,130.46,652.3,Delivered
POI00009030,PO0004365,MAT00065,87,133.68,11630.16,Delivered
POI00009031,PO0004365,MAT00075,117,118.71,13889.07,Delivered
POI00009032,PO0004365,MAT00075,42,112.12,4709.04,Delivered
POI00009033,PO0004366,MAT00138,12,245.74,2948.88,Partially Delivered
POI00009034,PO0004366,MAT00144,16,90.89,1454.24,Partially Delivered
POI00009035,PO0004367,MAT00152,14,324.73,4546.22,Partially Delivered
POI00009036,PO0004367,MAT00167,16,167.77,2684.32,Cancelled
POI00009037,PO0004368,MAT00245,46,84.17,3871.82,Delivered
POI00009038,PO0004368,MAT00281,3,68.91,206.73,Delivered
POI00009039,PO0004368,MAT00075,13,123.86,1610.18,Delivered
POI00009040,PO0004369,MAT00016,11,595.05,6545.55,Delivered
POI00009041,PO0004370,MAT00107,31,756.59,23454.29,Delivered
POI00009042,PO0004370,MAT00112,23,567.03,13041.69,Partially Delivered
POI00009043,PO0004371,MAT00174,2,298.31,596.62,Delivered
POI00009044,PO0004372,MAT00295,13,91.09,1184.17,Delivered
POI00009045,PO0004373,MAT00202,11,61.36,674.96,Partially Delivered
POI00009046,PO0004373,MAT00214,17,707.79,12032.43,Cancelled
POI00009047,PO0004373,MAT00211,158,317.23,50122.34,Delivered
POI00009048,PO0004374,MAT00032,18,73.47,1322.46,Delivered
POI00009049,PO0004375,MAT00185,11,212.95,2342.45,Delivered
POI00009050,PO0004376,MAT00100,24,864.32,20743.68,Delivered
POI00009051,PO0004376,MAT00084,26,197.29,5129.54,Delivered
POI00009052,PO0004377,MAT00246,20,343.07,6861.4,Delivered
POI00009053,PO0004378,MAT00022,133,109.58,14574.14,Pending
POI00009054,PO0004378,MAT00025,8,253.78,2030.24,Partially Delivered
POI00009055,PO0004378,MAT00017,1,432.87,432.87,Pending
POI00009056,PO0004379,MAT00256,4,182.68,730.72,Delivered
POI00009057,PO0004379,MAT00263,6,418.33,2509.98,Delivered
POI00009058,PO0004380,MAT00277,43,1195.62,51411.66,Delivered
POI00009059,PO0004381,MAT00161,8,335.99,2687.92,Cancelled
POI00009060,PO0004381,MAT00155,22,618.23,13601.06,Cancelled
POI00009061,PO0004382,MAT00100,11,1037.3,11410.3,Delivered
POI00009062,PO0004383,MAT00221,3,154.96,464.88,Cancelled
POI00009063,PO0004383,MAT00205,28,137.03,3836.84,Pending
POI00009064,PO0004384,MAT00297,31,189.96,5888.76,Delivered
POI00009065,PO0004385,MAT00247,7,710.03,4970.21,Delivered
POI00009066,PO0004386,MAT00135,29,54.71,1586.59,Cancelled
POI00009067,PO0004387,MAT00219,14,100.33,1404.62,Delivered
POI00009068,PO0004388,MAT00167,39,174.39,6801.21,Delivered
POI00009069,PO0004388,MAT00172,15,81.75,1226.25,Delivered
POI00009070,PO0004388,MAT00157,34,39.99,1359.66,Pending
POI00009071,PO0004389,MAT00247,13,731.18,9505.34,Delivered
POI00009072,PO0004389,MAT00228,22,64.48,1418.56,Delivered
POI00009073,PO0004390,MAT00254,16,492.41,7878.56,Pending
POI00009074,PO0004390,MAT00251,22,149.4,3286.8,Pending
POI00009075,PO0004390,MAT00268,100,174.45,17445.0,Cancelled
POI00009076,PO0004390,MAT00260,7,332.57,2327.99,Delivered
POI00009077,PO0004391,MAT00262,79,691.46,54625.34,Pending
POI00009078,PO0004391,MAT00177,17,254.46,4325.82,Pending
POI00009079,PO0004391,MAT00091,3,254.5,763.5,Partially Delivered
POI00009080,PO0004391,MAT00277,28,1263.15,35368.2,Delivered
POI00009081,PO0004392,MAT00189,5,137.37,686.85,Delivered
POI00009082,PO0004393,MAT00158,43,1356.52,58330.36,Delivered
POI00009083,PO0004393,MAT00158,6,1248.04,7488.24,Delivered
POI00009084,PO0004393,MAT00158,21,1329.88,27927.48,Delivered
POI00009085,PO0004393,MAT00158,11,1422.48,15647.28,Delivered
POI00009086,PO0004394,MAT00200,17,65.85,1119.45,Delivered
POI00009087,PO0004394,MAT00159,13,608.5,7910.5,Delivered
POI00009088,PO0004395,MAT00013,14,111.34,1558.76,Delivered
POI00009089,PO0004395,MAT00013,5,113.95,569.75,Delivered
POI00009090,PO0004395,MAT00016,35,602.72,21095.2,Delivered
POI00009091,PO0004396,MAT00111,146,71.54,10444.84,Delivered
POI00009092,PO0004396,MAT00111,144,74.8,10771.2,Delivered
POI00009093,PO0004397,MAT00198,10,776.62,7766.2,Delivered
POI00009094,PO0004398,MAT00095,16,28.15,450.4,Delivered
POI00009095,PO0004398,MAT00096,3,295.85,887.55,Delivered
POI00009096,PO0004398,MAT00095,230,28.42,6536.6,Delivered
POI00009097,PO0004398,MAT00095,2,28.39,56.78,Delivered
POI00009098,PO0004399,MAT00248,149,507.57,75627.93,Delivered
POI00009099,PO0004400,MAT00252,40,914.88,36595.2,Delivered
POI00009100,PO0004400,MAT00275,23,302.31,6953.13,Delivered
POI00009101,PO0004400,MAT00275,2,317.31,634.62,Delivered
POI00009102,PO0004401,MAT00004,2,233.72,467.44,Delivered
POI00009103,PO0004402,MAT00217,16,147.15,2354.4,Cancelled
POI00009104,PO0004402,MAT00217,29,120.65,3498.85,Cancelled
POI00009105,PO0004403,MAT00290,12,1526.77,18321.24,Delivered
POI00009106,PO0004403,MAT00278,17,1600.28,27204.76,Delivered
POI00009107,PO0004403,MAT00292,8,122.47,979.76,Delivered
POI00009108,PO0004404,MAT00096,148,321.58,47593.84,Delivered
POI00009109,PO0004404,MAT00095,32,32.4,1036.8,Delivered
POI00009110,PO0004404,MAT00095,14,29.51,413.14,Delivered
POI00009111,PO0004405,MAT00285,53,79.03,4188.59,Delivered
POI00009112,PO0004405,MAT00008,17,99.12,1685.04,Delivered
POI00009113,PO0004405,MAT00009,72,484.18,34860.96,Delivered
POI00009114,PO0004406,MAT00041,61,2304.97,140603.17,Delivered
POI00009115,PO0004407,MAT00061,6,297.22,1783.32,Delivered
POI00009116,PO0004408,MAT00084,15,224.71,3370.65,Delivered
POI00009117,PO0004409,MAT00017,8,444.39,3555.12,Partially Delivered
POI00009118,PO0004410,MAT00240,46,576.83,26534.18,Delivered
POI00009119,PO0004410,MAT00245,69,80.98,5587.62,Delivered
POI00009120,PO0004411,MAT00093,49,657.67,32225.83,Delivered
POI00009121,PO0004412,MAT00081,33,106.69,3520.77,Delivered
POI00009122,PO0004413,MAT00071,4,197.16,788.64,Delivered
POI00009123,PO0004413,MAT00161,39,335.77,13095.03,Cancelled
POI00009124,PO0004413,MAT00054,30,541.04,16231.2,Cancelled
POI00009125,PO0004413,MAT00220,4,278.95,1115.8,Partially Delivered
POI00009126,PO0004414,MAT00082,30,157.75,4732.5,Delivered
POI00009127,PO0004415,MAT00036,19,107.93,2050.67,Pending
POI00009128,PO0004415,MAT00047,11,129.03,1419.33,Pending
POI00009129,PO0004415,MAT00049,40,75.8,3032.0,Delivered
POI00009130,PO0004416,MAT00046,13,510.84,6640.92,Delivered
POI00009131,PO0004416,MAT00041,42,2821.42,118499.64,Pending
POI00009132,PO0004416,MAT00038,5,806.51,4032.55,Pending
POI00009133,PO0004417,MAT00258,18,116.51,2097.18,Delivered
POI00009134,PO0004417,MAT00265,25,720.08,18002.0,Delivered
POI00009135,PO0004418,MAT00246,11,324.46,3569.06,Delivered
POI00009136,PO0004418,MAT00249,11,263.32,2896.52,Delivered
POI00009137,PO0004418,MAT00244,8,169.49,1355.92,Delivered
POI00009138,PO0004419,MAT00257,63,526.83,33190.29,Pending
POI00009139,PO0004419,MAT00269,82,333.02,27307.64,Delivered
POI00009140,PO0004419,MAT00271,3,186.52,559.56,Pending
POI00009141,PO0004419,MAT00266,94,450.91,42385.54,Cancelled
POI00009142,PO0004420,MAT00069,10,218.07,2180.7,Delivered
POI00009143,PO0004420,MAT00057,10,161.35,1613.5,Delivered
POI00009144,PO0004421,MAT00075,30,108.25,3247.5,Delivered
POI00009145,PO0004421,MAT00065,68,152.12,10344.16,Delivered
POI00009146,PO0004421,MAT00075,21,105.35,2212.35,Pending
POI00009147,PO0004422,MAT00071,11,221.64,2438.04,Delivered
POI00009148,PO0004422,MAT00070,66,147.31,9722.46,Delivered
POI00009149,PO0004423,MAT00269,34,317.15,10783.1,Delivered
POI00009150,PO0004423,MAT00257,28,482.4,13507.2,Delivered
POI00009151,PO0004423,MAT00266,37,475.71,17601.27,Delivered
POI00009152,PO0004424,MAT00270,32,478.11,15299.52,Delivered
POI00009153,PO0004424,MAT00263,33,501.18,16538.94,Delivered
POI00009154,PO0004425,MAT00184,3,541.31,1623.93,Pending
POI00009155,PO0004425,MAT00199,31,494.18,15319.58,Delivered
POI00009156,PO0004425,MAT00183,6,15.5,93.0,Pending
POI00009157,PO0004426,MAT00288,29,1037.41,30084.89,Delivered
POI00009158,PO0004427,MAT00270,13,510.72,6639.36,Delivered
POI00009159,PO0004427,MAT00263,7,496.01,3472.07,Delivered
POI00009160,PO0004428,MAT00191,90,807.33,72659.7,Cancelled
POI00009161,PO0004429,MAT00300,9,468.95,4220.55,Partially Delivered
POI00009162,PO0004430,MAT00068,38,144.41,5487.58,Delivered
POI00009163,PO0004430,MAT00072,13,501.98,6525.74,Pending
POI00009164,PO0004431,MAT00191,18,774.2,13935.6,Pending
POI00009165,PO0004431,MAT00191,8,909.59,7276.72,Partially Delivered
POI00009166,PO0004432,MAT00134,42,67.41,2831.22,Delivered
POI00009167,PO0004432,MAT00147,33,684.8,22598.4,Delivered
POI00009168,PO0004433,MAT00049,29,66.32,1923.28,Delivered
POI00009169,PO0004433,MAT00036,13,92.23,1198.99,Delivered
POI00009170,PO0004434,MAT00194,92,847.05,77928.6,Delivered
POI00009171,PO0004435,MAT00043,160,279.07,44651.2,Delivered
POI00009172,PO0004435,MAT00043,49,295.4,14474.6,Delivered
POI00009173,PO0004436,MAT00262,17,668.44,11363.48,Pending
POI00009174,PO0004437,MAT00158,31,1283.41,39785.71,Delivered
POI00009175,PO0004438,MAT00252,5,856.24,4281.2,Delivered
POI00009176,PO0004438,MAT00275,22,267.18,5877.96,Delivered
POI00009177,PO0004438,MAT00275,17,260.45,4427.65,Delivered
POI00009178,PO0004438,MAT00252,6,756.6,4539.6,Delivered
POI00009179,PO0004439,MAT00060,9,142.16,1279.44,Delivered
POI00009180,PO0004439,MAT00052,29,649.59,18838.11,Delivered
POI00009181,PO0004440,MAT00049,4,81.22,324.88,Delivered
POI00009182,PO0004440,MAT00034,27,87.83,2371.41,Delivered
POI00009183,PO0004441,MAT00022,193,114.7,22137.1,Delivered
POI00009184,PO0004441,MAT00025,21,227.51,4777.71,Delivered
POI00009185,PO0004441,MAT00015,2,44.21,88.42,Delivered
POI00009186,PO0004441,MAT00017,140,469.68,65755.2,Delivered
POI00009187,PO0004442,MAT00177,20,266.17,5323.4,Delivered
POI00009188,PO0004442,MAT00193,51,89.64,4571.64,Delivered
POI00009189,PO0004443,MAT00199,8,413.55,3308.4,Delivered
POI00009190,PO0004444,MAT00259,27,252.11,6806.97,Delivered
POI00009191,PO0004445,MAT00116,45,545.5,24547.5,Delivered
POI00009192,PO0004445,MAT00117,12,137.92,1655.04,Delivered
POI00009193,PO0004445,MAT00101,19,49.05,931.95,Delivered
POI00009194,PO0004446,MAT00093,4,615.41,2461.64,Delivered
POI00009195,PO0004446,MAT00093,29,609.57,17677.53,Delivered
POI00009196,PO0004446,MAT00093,22,599.94,13198.68,Pending
POI00009197,PO0004447,MAT00252,19,773.47,14695.93,Delivered
POI00009198,PO0004447,MAT00275,19,302.11,5740.09,Pending
POI00009199,PO0004447,MAT00252,104,828.92,86207.68,Delivered
POI00009200,PO0004448,MAT00162,1,2559.32,2559.32,Delivered
POI00009201,PO0004449,MAT00026,15,590.37,8855.55,Delivered
POI00009202,PO0004450,MAT00183,6,18.3,109.8,Delivered
POI00009203,PO0004450,MAT00184,18,506.2,9111.6,Pending
POI00009204,PO0004450,MAT00199,24,452.61,10862.64,Pending
POI00009205,PO0004451,MAT00088,10,1050.99,10509.9,Delivered
POI00009206,PO0004451,MAT00088,81,1294.46,104851.26,Delivered
POI00009207,PO0004451,MAT00097,104,723.96,75291.84,Delivered
POI00009208,PO0004451,MAT00097,5,719.79,3598.95,Delivered
POI00009209,PO0004452,MAT00096,2,318.01,636.02,Delivered
POI00009210,PO0004452,MAT00095,4,27.6,110.4,Delivered
POI00009211,PO0004453,MAT00210,179,391.25,70033.75,Delivered
POI00009212,PO0004453,MAT00210,32,354.45,11342.4,Delivered
POI00009213,PO0004454,MAT00246,42,347.6,14599.2,Delivered
POI00009214,PO0004455,MAT00202,8,67.84,542.72,Delivered
POI00009215,PO0004455,MAT00230,11,407.67,4484.37,Pending
POI00009216,PO0004455,MAT00231,5,364.26,1821.3,Pending
POI00009217,PO0004456,MAT00280,5,501.77,2508.85,Delivered
POI00009218,PO0004457,MAT00256,41,177.21,7265.61,Delivered
POI00009219,PO0004458,MAT00007,9,830.94,7478.46,Delivered
POI00009220,PO0004458,MAT00021,4,97.38,389.52,Delivered
POI00009221,PO0004459,MAT00038,3,695.15,2085.45,Delivered
POI00009222,PO0004459,MAT00285,13,77.69,1009.97,Delivered
POI00009223,PO0004460,MAT00032,69,77.59,5353.71,Delivered
POI00009224,PO0004460,MAT00079,49,669.14,32787.86,Delivered
POI00009225,PO0004460,MAT00081,27,101.68,2745.36,Delivered
POI00009226,PO0004461,MAT00118,4,680.47,2721.88,Delivered
POI00009227,PO0004461,MAT00060,6,125.4,752.4,Pending
POI00009228,PO0004462,MAT00177,20,254.95,5099.0,Delivered
POI00009229,PO0004462,MAT00193,7,89.68,627.76,Delivered
POI00009230,PO0004462,MAT00193,13,77.98,1013.74,Delivered
POI00009231,PO0004462,MAT00193,81,76.31,6181.11,Delivered
POI00009232,PO0004463,MAT00201,21,156.89,3294.69,Delivered
POI00009233,PO0004463,MAT00201,6,163.94,983.64,Delivered
POI00009234,PO0004464,MAT00127,15,6068.38,91025.7,Delivered
POI00009235,PO0004464,MAT00087,6,320.26,1921.56,Delivered
POI00009236,PO0004464,MAT00184,11,499.71,5496.81,Delivered
POI00009237,PO0004465,MAT00095,18,32.11,577.98,Partially Delivered
POI00009238,PO0004465,MAT00286,35,692.09,24223.15,Delivered
POI00009239,PO0004466,MAT00077,13,496.58,6455.54,Delivered
POI00009240,PO0004467,MAT00285,76,74.92,5693.92,Pending
POI00009241,PO0004468,MAT00013,16,125.22,2003.52,Delivered
POI00009242,PO0004468,MAT00013,28,124.75,3493.0,Delivered
POI00009243,PO0004468,MAT00013,32,104.43,3341.76,Delivered
POI00009244,PO0004469,MAT00165,303,381.04,115455.12,Delivered
POI00009245,PO0004469,MAT00173,42,299.93,12597.06,Delivered
POI00009246,PO0004469,MAT00164,10,109.26,1092.6,Delivered
POI00009247,PO0004470,MAT00246,16,286.03,4576.48,Delivered
POI00009248,PO0004470,MAT00250,5,3178.08,15890.4,Delivered
POI00009249,PO0004471,MAT00248,19,437.81,8318.39,Delivered
POI00009250,PO0004472,MAT00006,12,309.35,3712.2,Pending
POI00009251,PO0004473,MAT00189,64,133.22,8526.08,Delivered
POI00009252,PO0004474,MAT00191,18,893.2,16077.6,Delivered
POI00009253,PO0004474,MAT00191,4,855.43,3421.72,Delivered
POI00009254,PO0004475,MAT00234,24,248.74,5969.76,Delivered
POI00009255,PO0004475,MAT00248,49,512.32,25103.68,Delivered
POI00009256,PO0004476,MAT00218,18,71.45,1286.1,Delivered
POI00009257,PO0004476,MAT00212,6,48.65,291.9,Delivered
POI00009258,PO0004477,MAT00136,15,155.26,2328.9,Delivered
POI00009259,PO0004477,MAT00132,33,97.94,3232.02,Delivered
POI00009260,PO0004477,MAT00127,5,4981.41,24907.05,Delivered
POI00009261,PO0004478,MAT00262,77,635.32,48919.64,Delivered
POI00009262,PO0004478,MAT00262,2,697.71,1395.42,Delivered
POI00009263,PO0004479,MAT00004,5,206.04,1030.2,Delivered
POI00009264,PO0004479,MAT00085,52,589.5,30654.0,Delivered
POI00009265,PO0004480,MAT00029,71,210.34,14934.14,Pending
POI00009266,PO0004480,MAT00042,5,50.63,253.15,Pending
POI00009267,PO0004481,MAT00044,23,525.48,12086.04,Partially Delivered
POI00009268,PO0004481,MAT00044,39,530.09,20673.51,Partially Delivered
POI00009269,PO0004481,MAT00044,7,473.8,3316.6,Delivered
POI00009270,PO0004482,MAT00226,11,56.38,620.18,Delivered
POI00009271,PO0004482,MAT00238,63,165.61,10433.43,Delivered
POI00009272,PO0004483,MAT00214,79,706.72,55830.88,Delivered
POI00009273,PO0004484,MAT00027,154,206.8,31847.2,Pending
POI00009274,PO0004485,MAT00278,17,1720.0,29240.0,Pending
POI00009275,PO0004485,MAT00230,5,404.58,2022.9,Delivered
POI00009276,PO0004486,MAT00283,14,60.31,844.34,Delivered
POI00009277,PO0004486,MAT00300,34,526.0,17884.0,Delivered
POI00009278,PO0004486,MAT00296,13,83.82,1089.66,Delivered
POI00009279,PO0004487,MAT00057,17,166.23,2825.91,Pending
POI00009280,PO0004487,MAT00069,20,256.26,5125.2,Pending
POI00009281,PO0004488,MAT00265,32,750.63,24020.16,Delivered
POI00009282,PO0004488,MAT00261,22,3380.28,74366.16,Delivered
POI00009283,PO0004488,MAT00258,39,101.98,3977.22,Delivered
POI00009284,PO0004488,MAT00272,71,1264.83,89802.93,Delivered
POI00009285,PO0004489,MAT00047,62,139.29,8635.98,Partially Delivered
POI00009286,PO0004489,MAT00040,39,192.51,7507.89,Delivered
POI00009287,PO0004489,MAT00036,28,86.58,2424.24,Delivered
POI00009288,PO0004490,MAT00256,12,172.3,2067.6,Delivered
POI00009289,PO0004490,MAT00263,7,465.96,3261.72,Delivered
POI00009290,PO0004491,MAT00230,19,357.91,6800.29,Pending
POI00009291,PO0004492,MAT00227,70,244.98,17148.6,Delivered
POI00009292,PO0004492,MAT00241,64,146.37,9367.68,Delivered
POI00009293,PO0004493,MAT00093,25,659.11,16477.75,Delivered
POI00009294,PO0004493,MAT00093,6,567.64,3405.84,Delivered
POI00009295,PO0004493,MAT00093,3,607.31,1821.93,Delivered
POI00009296,PO0004494,MAT00252,6,755.66,4533.96,Delivered
POI00009297,PO0004494,MAT00252,45,906.44,40789.8,Delivered
POI00009298,PO0004494,MAT00252,12,801.43,9617.16,Delivered
POI00009299,PO0004495,MAT00044,41,441.28,18092.48,Delivered
POI00009300,PO0004495,MAT00044,22,487.97,10735.34,Delivered
POI00009301,PO0004495,MAT00044,15,501.18,7517.7,Delivered
POI00009302,PO0004496,MAT00113,5,1408.66,7043.3,Delivered
POI00009303,PO0004496,MAT00113,12,1289.28,15471.36,Delivered
POI00009304,PO0004496,MAT00110,32,505.72,16183.04,Delivered
POI00009305,PO0004497,MAT00162,4,2349.54,9398.16,Pending
POI00009306,PO0004497,MAT00152,48,350.81,16838.88,Pending
POI00009307,PO0004498,MAT00223,14,266.7,3733.8,Cancelled
POI00009308,PO0004498,MAT00221,110,132.01,14521.1,Delivered
POI00009309,PO0004499,MAT00154,5,167.08,835.4,Delivered
POI00009310,PO0004499,MAT00173,41,265.05,10867.05,Delivered
POI00009311,PO0004499,MAT00168,49,98.47,4825.03,Delivered
POI00009312,PO0004500,MAT00066,32,118.75,3800.0,Delivered
POI00009313,PO0004500,MAT00054,10,512.16,5121.6,Pending
POI00009314,PO0004500,MAT00054,108,585.91,63278.28,Partially Delivered
POI00009315,PO0004500,MAT00054,64,607.38,38872.32,Partially Delivered
POI00009316,PO0004501,MAT00133,26,89.28,2321.28,Cancelled
POI00009317,PO0004501,MAT00139,4,148.83,595.32,Partially Delivered
POI00009318,PO0004501,MAT00148,15,84.39,1265.85,Delivered
POI00009319,PO0004502,MAT00025,5,256.68,1283.4,Pending
POI00009320,PO0004503,MAT00009,19,505.59,9606.21,Partially Delivered
POI00009321,PO0004503,MAT00009,68,427.55,29073.4,Pending
POI00009322,PO0004503,MAT00009,1,445.05,445.05,Delivered
POI00009323,PO0004503,MAT00023,40,630.18,25207.2,Pending
POI00009324,PO0004504,MAT00095,44,28.15,1238.6,Delivered
POI00009325,PO0004505,MAT00192,15,190.96,2864.4,Delivered
POI00009326,PO0004505,MAT00179,34,99.49,3382.66,Delivered
POI00009327,PO0004506,MAT00006,26,337.53,8775.78,Delivered
POI00009328,PO0004507,MAT00108,15,1493.88,22408.2,Delivered
POI00009329,PO0004507,MAT00089,115,463.01,53246.15,Delivered
POI00009330,PO0004507,MAT00103,30,94.86,2845.8,Delivered
POI00009331,PO0004508,MAT00065,18,147.41,2653.38,Delivered
POI00009332,PO0004508,MAT00291,33,267.22,8818.26,Delivered
POI00009333,PO0004508,MAT00217,20,124.01,2480.2,Pending
POI00009334,PO0004508,MAT00278,12,1565.03,18780.36,Pending
POI00009335,PO0004509,MAT00100,27,890.62,24046.74,Delivered
POI00009336,PO0004509,MAT00084,66,212.36,14015.76,Delivered
POI00009337,PO0004509,MAT00082,9,147.95,1331.55,Delivered
POI00009338,PO0004510,MAT00291,71,257.26,18265.46,Delivered
POI00009339,PO0004510,MAT00288,14,932.56,13055.84,Delivered
POI00009340,PO0004510,MAT00276,12,59.56,714.72,Delivered
POI00009341,PO0004511,MAT00276,8,59.86,478.88,Cancelled
POI00009342,PO0004512,MAT00026,20,588.43,11768.6,Delivered
POI00009343,PO0004513,MAT00237,255,872.69,222535.95,Delivered
POI00009344,PO0004513,MAT00237,6,869.49,5216.94,Delivered
POI00009345,PO0004513,MAT00237,47,963.93,45304.71,Delivered
POI00009346,PO0004514,MAT00061,30,296.35,8890.5,Pending
POI00009347,PO0004515,MAT00031,7,154.43,1081.01,Delivered
POI00009348,PO0004515,MAT00033,17,115.19,1958.23,Delivered
POI00009349,PO0004515,MAT00037,7,399.94,2799.58,Delivered
POI00009350,PO0004516,MAT00058,8,61.2,489.6,Delivered
POI00009351,PO0004516,MAT00052,7,641.78,4492.46,Delivered
POI00009352,PO0004516,MAT00060,18,123.68,2226.24,Delivered
POI00009353,PO0004517,MAT00289,8,247.7,1981.6,Delivered
POI00009354,PO0004517,MAT00279,4,398.41,1593.64,Pending
POI00009355,PO0004517,MAT00288,8,939.0,7512.0,Pending
POI00009356,PO0004518,MAT00262,41,793.02,32513.82,Delivered
POI00009357,PO0004519,MAT00086,104,97.53,10143.12,Delivered
POI00009358,PO0004520,MAT00123,4,508.0,2032.0,Delivered
POI00009359,PO0004521,MAT00044,6,480.03,2880.18,Delivered
POI00009360,PO0004521,MAT00039,15,180.09,2701.35,Delivered
POI00009361,PO0004522,MAT00110,69,556.5,38398.5,Delivered
POI00009362,PO0004522,MAT00113,25,1285.32,32133.0,Delivered
POI00009363,PO0004523,MAT00235,3,296.56,889.68,Delivered
POI00009364,PO0004524,MAT00135,27,67.85,1831.95,Delivered
POI00009365,PO0004525,MAT00182,28,59.24,1658.72,Delivered
POI00009366,PO0004526,MAT00068,36,130.52,4698.72,Delivered
POI00009367,PO0004526,MAT00063,8,219.57,1756.56,Delivered
POI00009368,PO0004526,MAT00072,79,602.34,47584.86,Delivered
POI00009369,PO0004527,MAT00093,6,647.26,3883.56,Delivered
POI00009370,PO0004528,MAT00202,21,61.89,1299.69,Delivered
POI00009371,PO0004529,MAT00089,20,509.84,10196.8,Cancelled
POI00009372,PO0004529,MAT00089,21,541.69,11375.49,Cancelled
POI00009373,PO0004529,MAT00089,35,552.04,19321.4,Pending
POI00009374,PO0004530,MAT00138,26,252.0,6552.0,Delivered
