po_id,supplier_id,po_date,expected_delivery_date,actual_delivery_date,po_status,total_amount
PO0004098,SUP0079,2025-10-07,2025-11-02,2025-11-01,Completed,4528.92
PO0004099,SUP0084,2026-01-18,2026-02-14,2026-02-13,Completed,24239.48
PO0004100,SUP0082,2025-10-19,2025-10-24,2025-10-23,Completed,76896.82
PO0004101,SUP0024,2026-03-12,2026-03-25,2026-03-20,Completed,65514.27
PO0004102,SUP0056,2025-11-17,2025-12-05,2025-12-05,Completed,2040.64
PO0004103,SUP0005,2025-08-13,2025-09-19,,Cancelled,768.39
PO0004104,SUP0086,2025-08-04,2025-08-29,,In Progress,23108.78
PO0004105,SUP0001,2025-07-04,2025-07-23,2025-07-24,Completed,10601.06
PO0004106,SUP0075,2025-12-28,2026-01-02,2026-01-04,Completed,42636.79
PO0004107,SUP0019,2025-01-13,2025-02-15,,In Progress,238346.88
PO0004108,SUP0063,2025-04-01,2025-04-23,2025-04-18,Completed,21738.77
PO0004109,SUP0014,2025-05-28,2025-06-24,2025-06-19,Completed,26413.7
PO0004110,SUP0023,2026-04-29,2026-06-05,,Cancelled,103565.25
PO0004111,SUP0002,2025-12-30,2026-01-21,,Pending Approval,2887.0
PO0004112,SUP0038,2026-05-25,2026-06-13,,In Progress,10591.55
PO0004113,SUP0005,2026-03-20,2026-04-23,2026-04-30,Delayed,9339.98
PO0004114,SUP0066,2025-04-27,2025-05-09,,In Progress,70.16
PO0004115,SUP0047,2025-01-17,2025-02-09,2025-02-13,Completed,12489.58
PO0004116,SUP0034,2025-06-03,2025-06-23,2025-06-24,Completed,1436.16
PO0004117,SUP0082,2025-12-16,2026-01-04,,Cancelled,23889.14
PO0004118,SUP0095,2026-05-10,2026-06-17,2026-06-20,Completed,40383.42
PO0004119,SUP0092,2026-01-10,2026-02-11,2026-02-13,Completed,3624.4
PO0004120,SUP0046,2025-05-13,2025-05-31,2025-05-31,Completed,16177.46
PO0004121,SUP0026,2026-01-21,2026-02-08,2026-02-27,Delayed,4324.11
PO0004122,SUP0048,2025-07-16,2025-08-13,2025-08-12,Completed,21573.81
PO0004123,SUP0078,2025-10-12,2025-11-15,2025-11-18,Delayed,5234.47
PO0004124,SUP0034,2026-04-13,2026-05-05,2026-05-01,Completed,14235.51
PO0004125,SUP0030,2025-12-24,2026-01-20,2026-01-21,Completed,83544.63
PO0004126,SUP0088,2025-09-19,2025-10-09,2025-10-10,Completed,12151.99
PO0004127,SUP0085,2026-05-08,2026-06-02,,Pending Approval,17609.32
PO0004128,SUP0017,2025-08-31,2025-09-20,2025-09-20,Completed,1972.08
PO0004129,SUP0010,2026-01-05,2026-02-04,2026-02-09,Completed,5859.26
PO0004130,SUP0099,2026-01-05,2026-02-06,2026-02-22,Delayed,81624.68
PO0004131,SUP0094,2026-04-07,2026-04-22,2026-04-19,Completed,13406.21
PO0004132,SUP0064,2025-03-31,2025-05-15,2025-05-17,Completed,8959.16
PO0004133,SUP0096,2025-02-17,2025-02-25,2025-02-24,Completed,663.1
PO0004134,SUP0100,2025-01-07,2025-01-25,2025-01-29,Completed,5449.14
PO0004135,SUP0040,2025-07-10,2025-08-02,2025-08-06,Completed,1648.8
PO0004136,SUP0082,2025-06-03,2025-06-30,2025-07-05,Completed,28339.67
PO0004137,SUP0069,2026-01-04,2026-01-22,2026-01-21,Completed,20159.98
PO0004138,SUP0023,2026-01-04,2026-02-07,,Pending Approval,38148.03
PO0004139,SUP0023,2025-01-12,2025-01-25,2025-02-09,Delayed,11268.5
PO0004140,SUP0009,2026-04-10,2026-05-02,2026-05-15,Delayed,8327.08
PO0004141,SUP0050,2026-01-08,2026-02-07,,In Progress,10500.7
PO0004142,SUP0082,2025-07-27,2025-08-17,2025-09-05,Delayed,14316.73
PO0004143,SUP0086,2025-10-22,2025-11-20,2025-11-20,Completed,17107.68
PO0004144,SUP0077,2025-05-28,2025-07-08,2025-07-04,Completed,122556.37
PO0004145,SUP0039,2025-12-17,2026-01-09,2026-01-08,Completed,10336.35
PO0004146,SUP0024,2026-02-07,2026-03-03,2026-03-08,Completed,221178.98
PO0004147,SUP0080,2026-02-15,2026-03-26,2026-03-27,Completed,16281.01
PO0004148,SUP0060,2025-06-12,2025-07-13,2025-07-15,Completed,13788.3
PO0004149,SUP0072,2025-02-07,2025-03-08,2025-03-25,Delayed,54258.98
PO0004150,SUP0068,2025-05-07,2025-06-05,2025-06-07,Completed,19184.4
PO0004151,SUP0016,2025-12-02,2025-12-27,2025-12-27,Completed,87071.43
PO0004152,SUP0047,2026-02-10,2026-02-15,,In Progress,84487.34
PO0004153,SUP0068,2025-12-13,2026-01-09,,In Progress,58973.31
PO0004154,SUP0017,2026-02-14,2026-03-01,2026-02-24,Completed,19312.08
PO0004155,SUP0083,2025-03-28,2025-04-24,2025-05-11,Delayed,3490.5
PO0004156,SUP0008,2025-03-20,2025-04-14,2025-04-14,Completed,49415.37
PO0004157,SUP0005,2026-04-11,2026-05-05,2026-04-30,Completed,20022.72
PO0004158,SUP0051,2026-04-09,2026-05-13,,In Progress,11191.7
PO0004159,SUP0061,2026-02-19,2026-03-03,2026-02-26,Completed,3324.23
PO0004160,SUP0076,2025-08-01,2025-08-22,2025-08-21,Completed,2505.9
PO0004161,SUP0075,2025-08-15,2025-09-04,2025-09-07,Completed,14044.41
PO0004162,SUP0084,2025-07-21,2025-08-25,2025-09-03,Completed,7352.52
PO0004163,SUP0039,2025-02-07,2025-02-26,2025-02-21,Completed,18890.06
PO0004164,SUP0067,2026-01-31,2026-02-22,2026-02-17,Completed,81937.02
PO0004165,SUP0022,2025-01-01,2025-01-26,2025-01-27,Completed,7019.72
PO0004166,SUP0041,2025-02-14,2025-03-13,2025-03-13,Completed,14462.12
PO0004167,SUP0085,2025-10-11,2025-11-15,2025-11-17,Completed,29821.55
PO0004168,SUP0008,2026-02-04,2026-03-04,2026-03-24,Delayed,2331.26
PO0004169,SUP0036,2025-06-20,2025-07-06,2025-07-05,Completed,5329.98
PO0004170,SUP0088,2025-10-21,2025-11-02,,In Progress,32455.44
PO0004171,SUP0045,2025-07-07,2025-07-27,,Cancelled,1732.7
PO0004172,SUP0086,2025-07-07,2025-07-12,2025-07-12,Completed,9026.64
PO0004173,SUP0030,2025-08-28,2025-09-27,2025-10-15,Delayed,76601.15
PO0004174,SUP0065,2025-05-25,2025-06-30,,In Progress,10658.9
PO0004175,SUP0019,2025-02-26,2025-03-20,,In Progress,63699.62
PO0004176,SUP0083,2025-07-13,2025-07-18,2025-07-16,Completed,5674.04
PO0004177,SUP0055,2025-09-07,2025-09-18,2025-09-15,Completed,2078.6
PO0004178,SUP0054,2025-06-10,2025-07-05,2025-07-08,Completed,47001.91
PO0004179,SUP0021,2026-02-27,2026-03-18,2026-03-18,Completed,8776.2
PO0004180,SUP0076,2026-01-27,2026-02-10,2026-02-07,Completed,2176.9
PO0004181,SUP0036,2026-02-18,2026-03-13,2026-03-18,Completed,3051.12
PO0004182,SUP0028,2025-09-20,2025-10-15,2025-10-19,Completed,24057.89
PO0004183,SUP0068,2025-12-13,2026-01-11,2026-01-15,Delayed,27301.1
PO0004184,SUP0062,2025-07-20,2025-08-02,2025-08-08,Completed,10640.16
PO0004185,SUP0019,2025-09-18,2025-10-03,2025-10-13,Delayed,19242.49
PO0004186,SUP0093,2026-02-05,2026-02-22,2026-02-26,Completed,27343.03
PO0004187,SUP0051,2025-03-27,2025-04-22,2025-04-21,Completed,3679.62
PO0004188,SUP0027,2026-03-28,2026-04-28,,In Progress,30914.16
PO0004189,SUP0083,2026-03-04,2026-04-09,2026-04-21,Delayed,12673.49
PO0004190,SUP0018,2026-05-02,2026-05-23,,In Progress,8289.12
PO0004191,SUP0061,2025-06-06,2025-07-02,,In Progress,11842.75
PO0004192,SUP0012,2026-04-14,2026-05-04,2026-05-04,Completed,83516.98
PO0004193,SUP0019,2025-03-24,2025-04-20,,In Progress,133187.43
PO0004194,SUP0018,2025-06-23,2025-07-09,2025-07-16,Delayed,6806.21
PO0004195,SUP0002,2026-01-09,2026-02-02,,In Progress,12095.88
PO0004196,SUP0026,2025-08-02,2025-09-16,2025-09-19,Completed,14279.1
PO0004197,SUP0013,2025-03-05,2025-04-01,2025-03-30,Completed,12470.72
PO0004198,SUP0084,2025-01-03,2025-01-12,2025-01-12,Completed,5033.64
PO0004199,SUP0074,2025-05-11,2025-06-20,2025-06-17,Completed,29521.96
PO0004200,SUP0068,2025-12-11,2026-01-10,2026-01-17,Completed,16310.7
PO0004201,SUP0027,2026-02-26,2026-03-26,2026-03-30,Completed,13514.16
PO0004202,SUP0059,2025-09-07,2025-10-01,2025-09-30,Completed,26730.06
PO0004203,SUP0028,2025-08-12,2025-09-28,2025-10-15,Delayed,16610.65
PO0004204,SUP0067,2026-01-12,2026-01-19,2026-01-19,Completed,2951.56
PO0004205,SUP0028,2025-01-16,2025-02-11,,Pending Approval,69667.4
PO0004206,SUP0094,2025-01-16,2025-02-03,2025-02-08,Completed,10415.41
PO0004207,SUP0068,2025-08-31,2025-09-10,,In Progress,124682.49
PO0004208,SUP0028,2025-09-08,2025-10-07,2025-10-02,Completed,57795.04
PO0004209,SUP0087,2025-03-04,2025-03-24,2025-03-20,Completed,3356.8
PO0004210,SUP0018,2025-09-29,2025-10-31,,Cancelled,8580.68
PO0004211,SUP0083,2025-08-14,2025-08-21,2025-09-04,Delayed,598.29
PO0004212,SUP0048,2025-05-05,2025-05-23,2025-05-20,Completed,8903.68
PO0004213,SUP0071,2025-01-08,2025-01-29,2025-01-30,Completed,21275.61
PO0004214,SUP0036,2025-06-19,2025-07-15,2025-07-15,Completed,27611.96
PO0004215,SUP0060,2025-08-08,2025-09-06,2025-09-06,Completed,9907.68
PO0004216,SUP0094,2026-03-22,2026-04-06,2026-04-04,Completed,56057.76
PO0004217,SUP0009,2025-04-11,2025-05-06,2025-05-11,Completed,8832.52
PO0004218,SUP0027,2025-09-02,2025-09-22,2025-10-10,Delayed,12834.22
PO0004219,SUP0023,2026-03-09,2026-04-04,2026-04-04,Completed,77976.39
PO0004220,SUP0044,2025-04-18,2025-06-05,,Pending Approval,336.4
PO0004221,SUP0095,2025-05-12,2025-05-24,2025-06-07,Delayed,40874.28
PO0004222,SUP0088,2025-12-13,2025-12-18,2025-12-18,Completed,3018.89
PO0004223,SUP0089,2026-01-04,2026-02-08,2026-02-05,Completed,20837.57
PO0004224,SUP0035,2025-10-08,2025-11-15,,Pending Approval,16751.51
PO0004225,SUP0061,2026-02-24,2026-03-07,2026-03-08,Completed,4094.22
PO0004226,SUP0098,2025-09-18,2025-10-08,2025-10-07,Completed,913.68
PO0004227,SUP0006,2025-10-08,2025-11-08,2025-11-08,Completed,37747.32
PO0004228,SUP0019,2025-12-15,2026-01-11,2026-01-30,Delayed,76744.72
PO0004229,SUP0037,2025-08-28,2025-09-24,,Pending Approval,8927.95
PO0004230,SUP0062,2025-03-17,2025-04-28,2025-05-02,Delayed,26665.38
PO0004231,SUP0031,2025-04-11,2025-05-03,,In Progress,115607.74
PO0004232,SUP0042,2026-05-04,2026-05-23,2026-06-01,Delayed,29768.61
PO0004233,SUP0006,2025-07-03,2025-07-30,2025-07-28,Completed,5660.94
PO0004234,SUP0045,2025-08-20,2025-09-23,2025-09-18,Completed,1633.92
PO0004235,SUP0057,2025-05-19,2025-06-13,2025-06-09,Completed,11561.55
PO0004236,SUP0097,2025-07-04,2025-07-29,2025-08-01,Completed,5070.5
PO0004237,SUP0088,2025-03-04,2025-03-30,2025-03-31,Completed,11425.96
PO0004238,SUP0081,2026-04-26,2026-05-01,2026-05-10,Delayed,69347.2
PO0004239,SUP0068,2025-08-29,2025-10-06,,In Progress,2521.42
PO0004240,SUP0078,2025-10-01,2025-10-16,2025-10-20,Completed,12582.49
PO0004241,SUP0066,2025-07-18,2025-08-16,2025-08-14,Completed,88285.47
PO0004242,SUP0061,2025-09-16,2025-10-08,2025-10-07,Completed,11225.25
PO0004243,SUP0032,2025-09-01,2025-09-27,2025-10-09,Delayed,196616.65
PO0004244,SUP0093,2025-04-01,2025-04-22,2025-04-28,Completed,134250.1
PO0004245,SUP0030,2025-11-25,2025-12-19,2025-12-21,Completed,2875.04
PO0004246,SUP0067,2025-03-07,2025-03-25,2025-03-21,Completed,26828.31
PO0004247,SUP0029,2025-01-06,2025-01-11,,In Progress,17928.84
PO0004248,SUP0002,2025-02-22,2025-03-19,2025-03-14,Completed,108661.63
PO0004249,SUP0025,2026-01-31,2026-02-26,2026-02-26,Completed,394.92
PO0004250,SUP0005,2025-01-09,2025-02-14,,In Progress,3072.3
PO0004251,SUP0028,2025-09-24,2025-10-18,2025-11-04,Delayed,8960.02
PO0004252,SUP0007,2025-05-07,2025-05-30,2025-06-01,Completed,8271.68
PO0004253,SUP0093,2025-06-04,2025-06-29,2025-07-13,Delayed,15681.1
PO0004254,SUP0042,2025-02-24,2025-04-04,,Cancelled,8304.92
PO0004255,SUP0071,2025-08-27,2025-09-02,2025-08-30,Completed,5297.64
PO0004256,SUP0066,2026-05-07,2026-05-25,2026-05-25,Completed,10234.35
PO0004257,SUP0052,2025-01-01,2025-01-28,,In Progress,2951.7
PO0004258,SUP0027,2025-05-06,2025-06-03,2025-06-10,Completed,3759.64
PO0004259,SUP0100,2026-05-01,2026-05-16,,In Progress,150936.38
PO0004260,SUP0083,2025-01-06,2025-01-30,,In Progress,5886.4
PO0004261,SUP0024,2025-01-27,2025-02-16,2025-02-20,Completed,5059.08
PO0004262,SUP0090,2025-02-19,2025-02-24,2025-02-22,Completed,21101.21
PO0004263,SUP0010,2025-07-31,2025-08-19,2025-08-19,Completed,139310.6
PO0004264,SUP0028,2026-04-13,2026-04-21,,Cancelled,22694.62
PO0004265,SUP0088,2025-12-09,2026-01-09,2026-01-14,Delayed,58386.25
PO0004266,SUP0071,2026-02-24,2026-04-10,2026-04-05,Completed,2923.2
PO0004267,SUP0036,2025-09-23,2025-11-10,2025-11-05,Completed,40237.77
PO0004268,SUP0095,2025-02-26,2025-03-13,2025-03-13,Completed,75106.44
PO0004269,SUP0065,2026-01-28,2026-02-20,2026-02-20,Completed,21992.94
PO0004270,SUP0032,2026-01-04,2026-01-28,2026-01-30,Completed,2153.84
PO0004271,SUP0057,2025-11-19,2025-12-14,2025-12-19,Completed,4569.9
PO0004272,SUP0085,2025-05-11,2025-05-31,2025-06-17,Delayed,78729.53
PO0004273,SUP0007,2025-09-30,2025-11-01,2025-11-06,Completed,30236.36
PO0004274,SUP0029,2026-03-07,2026-04-12,2026-04-17,Delayed,5314.56
PO0004275,SUP0001,2025-10-22,2025-11-22,2025-11-22,Completed,35815.6
PO0004276,SUP0045,2025-04-18,2025-05-13,2025-05-13,Completed,34687.03
PO0004277,SUP0096,2026-03-16,2026-04-14,2026-04-18,Completed,28219.62
PO0004278,SUP0019,2025-04-13,2025-04-30,2025-04-27,Completed,8351.74
PO0004279,SUP0060,2026-01-29,2026-02-08,,In Progress,43829.44
PO0004280,SUP0072,2026-03-30,2026-04-04,2026-04-01,Completed,9756.9
PO0004281,SUP0049,2025-10-29,2025-11-13,2025-11-08,Completed,9034.88
PO0004282,SUP0087,2026-05-15,2026-05-28,2026-05-28,Completed,2964.56
PO0004283,SUP0023,2026-01-01,2026-01-31,2026-02-06,Completed,9161.81
PO0004284,SUP0076,2026-02-08,2026-03-24,,In Progress,7218.39
PO0004285,SUP0075,2025-05-24,2025-06-07,2025-06-18,Delayed,16749.18
PO0004286,SUP0072,2025-10-28,2025-11-22,2025-11-23,Completed,12476.79
PO0004287,SUP0066,2026-03-23,2026-04-07,2026-04-11,Completed,19651.7
PO0004288,SUP0013,2025-09-08,2025-10-08,2025-10-03,Completed,146876.93
PO0004289,SUP0081,2026-02-09,2026-03-04,2026-03-02,Completed,13092.47
PO0004290,SUP0078,2025-06-23,2025-07-26,2025-07-30,Completed,18072.43
PO0004291,SUP0039,2026-02-28,2026-03-15,2026-03-21,Completed,1214.6
PO0004292,SUP0050,2025-06-23,2025-07-16,2025-07-26,Delayed,352.68
PO0004293,SUP0076,2026-03-05,2026-03-25,,In Progress,10648.56
PO0004294,SUP0008,2025-07-01,2025-07-09,2025-07-12,Completed,12808.26
PO0004295,SUP0054,2025-02-05,2025-03-03,2025-03-02,Completed,7755.14
PO0004296,SUP0081,2025-01-13,2025-02-12,2025-02-14,Completed,9564.22
PO0004297,SUP0089,2025-10-14,2025-11-02,2025-11-03,Completed,186423.05
PO0004298,SUP0046,2025-04-13,2025-05-19,2025-05-19,Completed,39285.54
PO0004299,SUP0075,2025-02-20,2025-03-21,2025-03-21,Completed,15510.08
PO0004300,SUP0047,2025-11-12,2025-12-03,2025-11-28,Completed,9299.98
PO0004301,SUP0051,2025-04-02,2025-05-02,,In Progress,15045.6
PO0004302,SUP0079,2025-05-19,2025-06-01,,In Progress,5322.1
PO0004303,SUP0058,2026-01-24,2026-02-12,2026-02-11,Completed,102912.44
PO0004304,SUP0056,2025-12-03,2025-12-22,,In Progress,61948.2
PO0004305,SUP0057,2025-04-30,2025-05-28,2025-05-27,Completed,2251.34
PO0004306,SUP0082,2025-04-23,2025-05-28,2025-06-08,Delayed,5069.1
PO0004307,SUP0023,2026-05-11,2026-05-24,,In Progress,28735.31
PO0004308,SUP0071,2026-03-22,2026-04-17,,Cancelled,18507.8
PO0004309,SUP0074,2025-07-01,2025-07-23,2025-07-18,Completed,432.42
PO0004310,SUP0030,2025-10-06,2025-10-22,2025-10-25,Completed,139365.65
PO0004311,SUP0082,2026-01-26,2026-02-10,2026-02-10,Completed,14134.94
PO0004312,SUP0006,2026-04-28,2026-06-02,2026-06-03,Completed,31682.8
PO0004313,SUP0002,2025-11-01,2025-12-10,2025-12-13,Completed,29436.7
PO0004314,SUP0026,2026-05-13,2026-06-22,2026-06-27,Delayed,3652.0
PO0004315,SUP0099,2026-01-03,2026-01-22,2026-01-22,Completed,21757.12
PO0004316,SUP0040,2026-04-19,2026-05-06,2026-05-06,Completed,7010.4
PO0004317,SUP0013,2025-08-10,2025-08-21,2025-08-29,Delayed,81126.53
PO0004318,SUP0047,2025-10-22,2025-11-22,2025-11-23,Completed,6332.04
PO0004319,SUP0032,2026-02-23,2026-03-30,2026-04-08,Completed,34735.31
PO0004320,SUP0023,2026-04-28,2026-06-05,2026-06-06,Completed,3986.16
PO0004321,SUP0027,2025-02-10,2025-03-01,2025-03-06,Completed,2291.57
PO0004322,SUP0035,2025-07-10,2025-08-24,,In Progress,4020.3
PO0004323,SUP0017,2025-05-11,2025-06-02,2025-05-30,Completed,4068.15
PO0004324,SUP0078,2025-02-16,2025-03-11,2025-03-10,Completed,25727.1
PO0004325,SUP0061,2025-07-06,2025-08-11,2025-08-17,Completed,9302.7
PO0004326,SUP0003,2025-05-11,2025-06-14,,Cancelled,9240.48
PO0004327,SUP0001,2025-03-17,2025-04-17,2025-04-19,Completed,69715.44
PO0004328,SUP0043,2025-02-18,2025-03-19,,Pending Approval,216.88
PO0004329,SUP0040,2025-03-10,2025-03-25,2025-03-30,Delayed,27600.82
PO0004330,SUP0017,2025-03-08,2025-03-13,,In Progress,147.66
PO0004331,SUP0021,2026-02-28,2026-03-28,,Pending Approval,5672.11
PO0004332,SUP0051,2026-03-24,2026-04-16,2026-04-20,Completed,2528.1
PO0004333,SUP0045,2026-05-18,2026-05-23,2026-06-05,Delayed,23461.76
PO0004334,SUP0070,2026-05-15,2026-06-26,2026-06-26,Completed,7290.61
PO0004335,SUP0023,2026-04-21,2026-04-26,2026-05-01,Completed,53328.43
PO0004336,SUP0058,2025-07-05,2025-07-31,,Pending Approval,56650.7
PO0004337,SUP0077,2025-10-20,2025-11-09,,In Progress,146833.98
PO0004338,SUP0089,2025-04-15,2025-05-06,,Cancelled,2124.92
PO0004339,SUP0059,2025-02-05,2025-02-24,2025-03-10,Delayed,37504.44
PO0004340,SUP0023,2026-04-05,2026-05-15,2026-05-12,Completed,5899.8
PO0004341,SUP0095,2025-05-22,2025-06-18,2025-06-22,Completed,2587.55
PO0004342,SUP0091,2025-08-26,2025-09-11,,In Progress,1285.8
PO0004343,SUP0007,2025-12-19,2026-01-02,,In Progress,54125.2
PO0004344,SUP0016,2026-03-31,2026-04-18,2026-04-13,Completed,55568.92
PO0004345,SUP0078,2025-08-31,2025-09-30,2025-09-30,Completed,13361.5
PO0004346,SUP0060,2025-03-25,2025-04-06,,Pending Approval,31507.57
PO0004347,SUP0024,2026-01-31,2026-03-06,2026-03-06,Completed,179474.98
PO0004348,SUP0015,2025-03-25,2025-05-08,2025-05-07,Completed,53097.7
PO0004349,SUP0092,2025-11-29,2025-12-17,2025-12-16,Completed,10658.33
PO0004350,SUP0032,2025-07-23,2025-08-18,2025-08-27,Completed,36085.51
PO0004351,SUP0099,2025-11-28,2026-01-01,2025-12-30,Completed,85662.58
PO0004352,SUP0058,2025-04-26,2025-05-13,2025-05-10,Completed,2106.72
PO0004353,SUP0080,2025-01-08,2025-01-30,2025-01-25,Completed,385.04
PO0004354,SUP0036,2025-10-22,2025-11-12,2025-11-14,Completed,38957.12
PO0004355,SUP0015,2025-10-04,2025-10-22,2025-10-23,Completed,12502.42
PO0004356,SUP0034,2025-02-09,2025-03-12,2025-03-15,Completed,17959.88
PO0004357,SUP0003,2026-01-06,2026-01-26,2026-02-10,Delayed,2231.56
PO0004358,SUP0082,2025-05-02,2025-05-18,2025-05-21,Completed,21879.24
PO0004359,SUP0018,2026-03-17,2026-04-17,,In Progress,29473.68
PO0004360,SUP0026,2026-01-25,2026-02-11,2026-02-13,Completed,4184.52
PO0004361,SUP0087,2025-03-04,2025-03-31,2025-03-29,Completed,5557.51
PO0004362,SUP0034,2025-04-24,2025-05-06,2025-05-11,Completed,1454.55
PO0004363,SUP0061,2025-08-05,2025-09-02,2025-09-02,Completed,412.44
PO0004364,SUP0051,2025-08-08,2025-08-26,,In Progress,2861.32
PO0004365,SUP0025,2025-09-10,2025-10-09,2025-10-04,Completed,30880.57
PO0004366,SUP0006,2025-08-31,2025-09-25,,Cancelled,4403.12
PO0004367,SUP0045,2025-04-03,2025-04-28,,Pending Approval,7230.54
PO0004368,SUP0088,2025-08-21,2025-09-13,2025-09-16,Completed,5688.73
PO0004369,SUP0011,2025-05-26,2025-07-08,2025-07-04,Completed,6545.55
PO0004370,SUP0047,2025-09-26,2025-10-03,2025-10-07,Delayed,36495.98
PO0004371,SUP0092,2025-07-16,2025-07-27,2025-07-31,Completed,596.62
PO0004372,SUP0065,2025-02-20,2025-03-07,2025-03-08,Completed,1184.17
PO0004373,SUP0049,2025-07-26,2025-08-14,2025-08-19,Delayed,62829.73
PO0004374,SUP0004,2025-10-02,2025-10-24,2025-10-23,Completed,1322.46
PO0004375,SUP0080,2026-05-18,2026-06-09,2026-06-09,Completed,2342.45
PO0004376,SUP0075,2025-11-03,2025-11-10,2025-11-07,Completed,25873.22
PO0004377,SUP0014,2025-04-18,2025-05-17,2025-05-23,Completed,6861.4
PO0004378,SUP0033,2025-10-19,2025-11-12,,In Progress,17037.25
PO0004379,SUP0053,2026-03-11,2026-04-04,2026-04-01,Completed,3240.7
PO0004380,SUP0018,2025-07-01,2025-07-08,2025-07-08,Completed,51411.66
PO0004381,SUP0032,2026-03-06,2026-04-01,,In Progress,16288.98
PO0004382,SUP0075,2025-12-14,2026-01-23,2026-01-22,Completed,11410.3
PO0004383,SUP0034,2026-02-25,2026-03-30,,In Progress,4301.72
PO0004384,SUP0097,2026-05-02,2026-05-28,2026-05-30,Completed,5888.76
PO0004385,SUP0022,2025-04-07,2025-05-08,2025-05-09,Completed,4970.21
PO0004386,SUP0006,2026-03-11,2026-04-06,,In Progress,1586.59
PO0004387,SUP0030,2025-04-23,2025-05-19,2025-05-14,Completed,1404.62
PO0004388,SUP0045,2025-03-29,2025-04-26,,In Progress,9387.12
PO0004389,SUP0071,2025-04-29,2025-05-09,2025-05-14,Completed,10923.9
PO0004390,SUP0051,2026-05-14,2026-06-07,2026-06-21,Delayed,30938.35
PO0004391,SUP0018,2025-07-13,2025-08-11,,In Progress,95082.86
PO0004392,SUP0022,2025-09-09,2025-10-23,2025-10-18,Completed,686.85
PO0004393,SUP0077,2025-07-24,2025-08-17,2025-08-13,Completed,109393.36
PO0004394,SUP0039,2026-04-29,2026-05-16,2026-05-18,Completed,9029.95
PO0004395,SUP0011,2026-02-01,2026-03-24,2026-03-19,Completed,23223.71
PO0004396,SUP0017,2026-02-15,2026-03-13,2026-03-14,Completed,21216.04
PO0004397,SUP0048,2026-02-11,2026-02-27,2026-03-03,Delayed,7766.2
PO0004398,SUP0061,2025-03-11,2025-04-12,2025-04-12,Completed,7931.33
PO0004399,SUP0012,2025-02-02,2025-03-03,2025-03-07,Completed,75627.93
PO0004400,SUP0100,2025-07-22,2025-08-08,2025-08-04,Completed,44182.95
PO0004401,SUP0042,2026-04-02,2026-04-22,2026-04-21,Completed,467.44
PO0004402,SUP0069,2026-04-13,2026-05-04,,Pending Approval,5853.25
PO0004403,SUP0065,2025-08-16,2025-09-19,2025-09-21,Completed,46505.76
PO0004404,SUP0061,2026-05-10,2026-05-27,2026-05-23,Completed,49043.78
PO0004405,SUP0058,2025-10-31,2025-11-16,2025-11-19,Completed,40734.59
PO0004406,SUP0024,2025-06-30,2025-08-06,,Cancelled,140603.17
PO0004407,SUP0078,2025-07-03,2025-07-31,2025-08-01,Completed,1783.32
PO0004408,SUP0075,2025-09-18,2025-10-26,2025-10-27,Completed,3370.65
PO0004409,SUP0054,2025-05-10,2025-06-05,,Pending Approval,3555.12
PO0004410,SUP0086,2026-05-29,2026-06-29,2026-06-30,Completed,32121.8
PO0004411,SUP0070,2025-01-04,2025-02-08,2025-02-10,Completed,32225.83
PO0004412,SUP0094,2025-07-06,2025-08-11,2025-08-06,Completed,3520.77
PO0004413,SUP0022,2025-09-30,2025-10-24,,In Progress,31230.67
PO0004414,SUP0075,2026-05-27,2026-06-30,2026-06-27,Completed,4732.5
PO0004415,SUP0052,2025-07-25,2025-08-16,,Cancelled,6502.0
PO0004416,SUP0024,2025-07-29,2025-08-21,,Cancelled,129173.11
PO0004417,SUP0016,2025-01-23,2025-02-10,2025-02-05,Completed,20099.18
PO0004418,SUP0014,2025-05-29,2025-06-12,2025-06-09,Completed,7821.5
PO0004419,SUP0082,2025-01-02,2025-01-19,,Cancelled,103443.03
PO0004420,SUP0084,2025-09-19,2025-09-29,2025-09-30,Completed,3794.2
PO0004421,SUP0025,2025-04-07,2025-05-02,,In Progress,15804.01
PO0004422,SUP0090,2025-11-15,2025-12-10,2025-12-10,Completed,12160.5
PO0004423,SUP0082,2026-03-24,2026-03-29,2026-03-27,Completed,41891.57
PO0004424,SUP0053,2025-12-03,2026-01-04,2026-01-01,Completed,31838.46
PO0004425,SUP0081,2025-11-25,2025-12-16,,In Progress,17036.51
PO0004426,SUP0026,2025-04-15,2025-05-10,2025-05-12,Completed,30084.89
