downtime_id,machine_id,production_order_id,start_time,end_time,downtime_minutes,reason,downtime_category
DT003885,MC034,PRD0000302,2025-02-22 03:20:00,2025-02-22 04:32:00,72,Operator Break,Planned
DT003886,MC018,PRD0013204,2025-01-15 06:20:00,2025-01-15 06:45:00,25,Material Shortage,Unplanned
DT003887,MC016,PRD0005400,2026-02-11 08:00:00,2026-02-11 09:13:00,73,Mechanical Failure,Unplanned
DT003888,MC038,,2026-04-06 21:00:00,2026-04-06 21:52:00,52,Software/PLC Fault,Unplanned
DT003889,MC026,,2025-06-15 05:20:00,2025-06-15 06:24:00,64,Software/PLC Fault,Unplanned
DT003890,MC008,PRD0007487,2026-01-31 21:40:00,2026-01-31 21:58:00,18,Software/PLC Fault,Unplanned
DT003891,MC005,PRD0012507,2026-05-09 16:50:00,2026-05-09 17:20:00,30,Material Shortage,Unplanned
DT003892,MC019,PRD0006099,2025-12-17 03:50:00,2025-12-17 04:36:00,46,Material Shortage,Unplanned
DT003893,MC042,PRD0000316,2025-04-29 21:00:00,2025-04-29 22:48:00,108,Power Outage,Unplanned
DT003894,MC042,PRD0019595,2026-04-22 16:40:00,2026-04-22 16:51:00,11,Mechanical Failure,Unplanned
DT003895,MC017,,2025-04-29 11:40:00,2025-04-29 12:38:00,58,Scheduled Maintenance,Planned
DT003896,MC006,,2025-06-03 18:30:00,2025-06-03 19:25:00,55,Software/PLC Fault,Unplanned
DT003897,MC008,PRD0003392,2026-03-04 16:10:00,2026-03-04 16:26:00,16,Software/PLC Fault,Unplanned
DT003898,MC004,PRD0007665,2025-06-17 12:00:00,2025-06-17 22:00:00,600,Electrical Fault,Unplanned
DT003899,MC021,PRD0002107,2026-01-11 09:30:00,2026-01-11 09:40:00,10,Scheduled Maintenance,Planned
DT003900,MC027,,2026-03-03 17:20:00,2026-03-03 17:58:00,38,Power Outage,Unplanned
DT003901,MC025,PRD0008486,2026-01-26 13:20:00,2026-01-26 13:36:00,16,Calibration,Planned
DT003902,MC018,PRD0018637,2025-03-19 02:40:00,2025-03-19 03:17:00,37,Scheduled Maintenance,Planned
DT003903,MC016,,2025-07-12 01:40:00,2025-07-12 02:29:00,49,Scheduled Maintenance,Planned
DT003904,MC005,,2025-02-01 22:30:00,2025-02-01 23:29:00,59,Calibration,Planned
DT003905,MC036,PRD0003215,2025-06-19 04:00:00,2025-06-19 04:24:00,24,Electrical Fault,Unplanned
DT003906,MC023,,2025-06-11 21:40:00,2025-06-11 22:00:00,20,Software/PLC Fault,Unplanned
DT003907,MC032,,2025-03-01 21:00:00,2025-03-01 21:48:00,48,Power Outage,Unplanned
DT003908,MC020,PRD0013356,2025-11-24 00:10:00,2025-11-24 01:29:00,79,Calibration,Planned
DT003909,MC023,PRD0013420,2025-07-14 04:20:00,2025-07-14 07:31:00,191,Mechanical Failure,Unplanned
DT003910,MC037,,2025-07-08 07:00:00,2025-07-08 07:58:00,58,Operator Break,Planned
DT003911,MC032,PRD0008326,2026-02-25 04:00:00,2026-02-25 04:27:00,27,Power Outage,Unplanned
DT003912,MC006,PRD0004892,2026-06-08 05:30:00,2026-06-08 06:23:00,53,Electrical Fault,Unplanned
DT003913,MC027,PRD0003908,2026-02-17 02:20:00,2026-02-17 02:59:00,39,Mechanical Failure,Unplanned
DT003914,MC001,PRD0014861,2025-09-20 14:40:00,2025-09-20 15:19:00,39,Operator Break,Planned
DT003915,MC007,PRD0014980,2025-02-11 13:10:00,2025-02-11 13:56:00,46,Tooling Change,Planned
DT003916,MC037,,2026-03-10 14:20:00,2026-03-10 21:09:00,409,Electrical Fault,Unplanned
DT003917,MC001,,2025-12-18 20:20:00,2025-12-18 21:03:00,43,Software/PLC Fault,Unplanned
DT003918,MC011,,2026-06-19 05:30:00,2026-06-19 07:09:00,99,Mechanical Failure,Unplanned
DT003919,MC017,PRD0015488,2026-02-04 15:00:00,2026-02-04 16:11:00,71,Mechanical Failure,Unplanned
DT003920,MC048,PRD0006808,2025-10-28 02:30:00,2025-10-28 03:41:00,71,Tooling Change,Planned
DT003921,MC011,,2025-12-16 00:30:00,2025-12-16 00:40:00,10,Power Outage,Unplanned
DT003922,MC050,PRD0018205,2026-04-21 10:20:00,2026-04-21 10:40:00,20,Electrical Fault,Unplanned
DT003923,MC031,PRD0000652,2025-01-21 21:30:00,2025-01-21 23:05:00,95,Software/PLC Fault,Unplanned
DT003924,MC027,,2026-04-18 12:40:00,2026-04-18 12:49:00,9,Material Shortage,Unplanned
DT003925,MC002,PRD0000666,2026-03-26 00:40:00,2026-03-26 01:52:00,72,Software/PLC Fault,Unplanned
DT003926,MC028,,2026-06-12 18:50:00,2026-06-12 19:44:00,54,Tooling Change,Planned
DT003927,MC016,PRD0015004,2025-12-30 02:30:00,2025-12-30 02:54:00,24,Electrical Fault,Unplanned
DT003928,MC028,PRD0002995,2026-05-21 08:50:00,2026-05-21 09:26:00,36,Calibration,Planned
DT003929,MC013,PRD0007829,2026-03-07 18:30:00,2026-03-07 19:38:00,68,Material Shortage,Unplanned
DT003930,MC007,PRD0003808,2025-06-12 14:30:00,2025-06-12 16:01:00,91,Scheduled Maintenance,Planned
DT003931,MC045,,2026-04-19 18:40:00,2026-04-19 19:01:00,21,Power Outage,Unplanned
DT003932,MC038,PRD0001660,2025-09-24 10:00:00,2025-09-24 11:07:00,67,Calibration,Planned
DT003933,MC040,PRD0018184,2025-04-15 21:20:00,2025-04-15 21:43:00,23,Calibration,Planned
DT003934,MC027,PRD0000598,2025-04-29 20:30:00,2025-04-29 21:14:00,44,Calibration,Planned
DT003935,MC038,,2026-05-13 10:50:00,2026-05-13 11:54:00,64,Power Outage,Unplanned
DT003936,MC028,PRD0009479,2025-01-12 15:10:00,2025-01-12 15:19:00,9,Power Outage,Unplanned
DT003937,MC040,,2026-06-16 06:10:00,2026-06-16 07:05:00,55,Tooling Change,Planned
DT003938,MC048,PRD0008937,2025-01-19 22:40:00,2025-01-19 23:00:00,20,Tooling Change,Planned
DT003939,MC050,PRD0011516,2025-10-23 18:20:00,2025-10-23 19:09:00,49,Electrical Fault,Unplanned
DT003940,MC039,PRD0000162,2026-02-15 16:40:00,2026-02-15 17:14:00,34,Tooling Change,Planned
DT003941,MC050,PRD0012196,2025-03-15 05:10:00,2025-03-15 06:35:00,85,Software/PLC Fault,Unplanned
DT003942,MC015,PRD0001827,2026-02-24 11:10:00,2026-02-24 11:44:00,34,Mechanical Failure,Unplanned
DT003943,MC011,PRD0003441,2026-03-19 08:40:00,2026-03-19 10:31:00,111,Software/PLC Fault,Unplanned
DT003944,MC005,,2025-07-19 22:30:00,2025-07-19 23:24:00,54,Mechanical Failure,Unplanned
DT003945,MC030,PRD0005051,2025-02-16 03:50:00,2025-02-16 04:25:00,35,Power Outage,Unplanned
DT003946,MC028,PRD0005232,2026-01-13 02:30:00,2026-01-13 02:50:00,20,Calibration,Planned
DT003947,MC042,,2026-03-27 16:00:00,2026-03-27 16:29:00,29,Calibration,Planned
DT003948,MC040,PRD0005008,2025-11-23 04:30:00,2025-11-23 06:19:00,109,Power Outage,Unplanned
DT003949,MC002,PRD0001700,2026-06-25 08:00:00,2026-06-25 08:55:00,55,Operator Break,Planned
DT003950,MC038,PRD0012143,2025-04-08 16:00:00,2025-04-08 17:02:00,62,Calibration,Planned
DT003951,MC024,,2026-06-25 04:00:00,2026-06-25 04:14:00,14,Electrical Fault,Unplanned
DT003952,MC023,PRD0006727,2025-11-07 09:20:00,2025-11-07 10:34:00,74,Operator Break,Planned
DT003953,MC027,PRD0007640,2025-04-04 07:50:00,2025-04-04 08:33:00,43,Operator Break,Planned
DT003954,MC004,PRD0010424,2026-03-07 21:20:00,2026-03-07 22:23:00,63,Scheduled Maintenance,Planned
DT003955,MC015,PRD0013948,2026-01-19 06:20:00,2026-01-19 07:40:00,80,Electrical Fault,Unplanned
DT003956,MC039,PRD0004871,2025-01-16 06:10:00,2025-01-16 06:53:00,43,Software/PLC Fault,Unplanned
DT003957,MC030,PRD0005239,2025-06-21 03:40:00,2025-06-21 04:16:00,36,Scheduled Maintenance,Planned
DT003958,MC040,PRD0013654,2025-07-14 12:30:00,2025-07-14 13:19:00,49,Mechanical Failure,Unplanned
DT003959,MC042,PRD0012618,2025-01-22 18:30:00,2025-01-22 18:41:00,11,Software/PLC Fault,Unplanned
DT003960,MC046,PRD0012307,2025-02-20 20:10:00,2025-02-20 20:42:00,32,Mechanical Failure,Unplanned
DT003961,MC002,PRD0013341,2026-06-29 11:40:00,2026-06-29 12:00:00,20,Operator Break,Planned
DT003962,MC048,,2025-01-25 07:00:00,2025-01-25 07:37:00,37,Calibration,Planned
DT003963,MC026,,2026-04-14 05:50:00,2026-04-14 06:48:00,58,Calibration,Planned
DT003964,MC011,,2025-06-10 18:40:00,2025-06-10 19:15:00,35,Power Outage,Unplanned
DT003965,MC029,PRD0018579,2025-05-15 12:30:00,2025-05-15 13:17:00,47,Operator Break,Planned
DT003966,MC013,PRD0015167,2025-07-01 12:20:00,2025-07-01 13:56:00,96,Scheduled Maintenance,Planned
DT003967,MC008,PRD0016229,2025-09-20 05:00:00,2025-09-20 05:57:00,57,Tooling Change,Planned
DT003968,MC018,PRD0008685,2025-06-04 11:00:00,2025-06-04 12:10:00,70,Mechanical Failure,Unplanned
DT003969,MC045,,2025-04-30 17:20:00,2025-04-30 18:17:00,57,Calibration,Planned
DT003970,MC027,,2026-06-06 08:40:00,2026-06-06 09:08:00,28,Tooling Change,Planned
DT003971,MC030,PRD0003001,2026-06-17 04:20:00,2026-06-17 05:01:00,41,Software/PLC Fault,Unplanned
DT003972,MC013,PRD0016146,2025-09-04 13:20:00,2025-09-04 14:05:00,45,Operator Break,Planned
DT003973,MC015,PRD0003799,2026-01-17 22:10:00,2026-01-17 22:56:00,46,Tooling Change,Planned
DT003974,MC019,,2025-05-31 00:40:00,2025-05-31 00:57:00,17,Power Outage,Unplanned
DT003975,MC049,,2025-04-02 09:50:00,2025-04-02 10:39:00,49,Scheduled Maintenance,Planned
DT003976,MC021,PRD0010323,2025-06-11 15:10:00,2025-06-11 15:17:00,7,Power Outage,Unplanned
DT003977,MC020,PRD0005623,2026-04-19 03:10:00,2026-04-19 03:25:00,15,Software/PLC Fault,Unplanned
DT003978,MC026,PRD0001616,2025-02-07 15:10:00,2025-02-07 17:36:00,146,Software/PLC Fault,Unplanned
DT003979,MC009,PRD0014562,2025-09-22 00:30:00,2025-09-22 01:28:00,58,Scheduled Maintenance,Planned
DT003980,MC016,PRD0019299,2025-12-20 04:10:00,2025-12-20 04:43:00,33,Tooling Change,Planned
DT003981,MC018,,2025-03-26 15:10:00,2025-03-26 15:47:00,37,Calibration,Planned
DT003982,MC008,PRD0014381,2025-01-25 19:30:00,2025-01-25 20:14:00,44,Scheduled Maintenance,Planned
DT003983,MC027,PRD0013914,2026-01-31 11:50:00,2026-01-31 12:32:00,42,Scheduled Maintenance,Planned
DT003984,MC010,,2026-01-16 05:20:00,2026-01-16 07:31:00,131,Mechanical Failure,Unplanned
DT003985,MC006,,2026-06-20 17:40:00,2026-06-20 18:14:00,34,Material Shortage,Unplanned
DT003986,MC038,PRD0005043,2025-11-23 11:00:00,2025-11-23 11:35:00,35,Calibration,Planned
DT003987,MC009,PRD0019984,2026-02-04 06:30:00,2026-02-04 07:05:00,35,Scheduled Maintenance,Planned
DT003988,MC025,PRD0010939,2025-06-27 19:50:00,2025-06-27 20:31:00,41,Calibration,Planned
DT003989,MC017,PRD0001071,2026-01-14 02:50:00,2026-01-14 04:03:00,73,Calibration,Planned
DT003990,MC024,PRD0019383,2025-11-25 18:20:00,2025-11-25 19:23:00,63,Operator Break,Planned
DT003991,MC005,,2025-11-13 07:30:00,2025-11-13 07:57:00,27,Tooling Change,Planned
DT003992,MC028,PRD0004233,2025-05-18 20:10:00,2025-05-18 21:06:00,56,Operator Break,Planned
DT003993,MC021,PRD0006244,2025-09-22 19:10:00,2025-09-22 21:16:00,126,Mechanical Failure,Unplanned
DT003994,MC042,,2025-06-19 13:40:00,2025-06-19 14:48:00,68,Material Shortage,Unplanned
DT003995,MC046,PRD0003673,2026-05-16 08:00:00,2026-05-16 08:56:00,56,Calibration,Planned
DT003996,MC007,PRD0013354,2026-04-06 08:20:00,2026-04-06 08:30:00,10,Operator Break,Planned
DT003997,MC002,PRD0000178,2025-09-01 03:30:00,2025-09-01 03:59:00,29,Electrical Fault,Unplanned
DT003998,MC025,PRD0018826,2026-05-19 06:00:00,2026-05-19 07:04:00,64,Electrical Fault,Unplanned
DT003999,MC031,,2025-01-17 21:20:00,2025-01-17 22:09:00,49,Material Shortage,Unplanned
DT004000,MC030,PRD0018955,2026-05-13 04:10:00,2026-05-13 05:06:00,56,Mechanical Failure,Unplanned
DT004001,MC015,PRD0003768,2025-02-20 08:20:00,2025-02-20 09:01:00,41,Scheduled Maintenance,Planned
DT004002,MC022,PRD0001795,2025-10-01 18:50:00,2025-10-01 19:44:00,54,Operator Break,Planned
DT004003,MC049,PRD0013400,2025-09-15 01:10:00,2025-09-15 02:21:00,71,Electrical Fault,Unplanned
DT004004,MC014,PRD0014427,2026-06-17 17:50:00,2026-06-17 18:28:00,38,Mechanical Failure,Unplanned
DT004005,MC004,PRD0014672,2025-09-25 15:50:00,2025-09-25 16:38:00,48,Tooling Change,Planned
DT004006,MC021,PRD0004440,2025-04-08 00:50:00,2025-04-08 01:26:00,36,Calibration,Planned
DT004007,MC039,PRD0011767,2025-02-09 01:10:00,2025-02-09 02:03:00,53,Mechanical Failure,Unplanned
DT004008,MC041,PRD0002840,2025-03-04 08:10:00,2025-03-04 08:32:00,22,Power Outage,Unplanned
DT004009,MC031,PRD0004793,2026-02-11 16:30:00,2026-02-11 17:00:00,30,Electrical Fault,Unplanned
DT004010,MC005,,2026-04-26 22:50:00,2026-04-26 23:33:00,43,Software/PLC Fault,Unplanned
DT004011,MC034,PRD0016826,2025-11-16 19:40:00,2025-11-16 20:18:00,38,Scheduled Maintenance,Planned
DT004012,MC027,PRD0016312,2025-07-13 22:40:00,2025-07-13 23:46:00,66,Operator Break,Planned
DT004013,MC023,PRD0010580,2026-06-09 02:20:00,2026-06-09 03:35:00,75,Operator Break,Planned
DT004014,MC001,PRD0016376,2025-11-27 08:30:00,2025-11-27 09:17:00,47,Scheduled Maintenance,Planned
DT004015,MC009,,2025-11-20 09:50:00,2025-11-20 10:16:00,26,Electrical Fault,Unplanned
DT004016,MC014,PRD0010161,2025-03-21 16:00:00,2025-03-21 16:22:00,22,Mechanical Failure,Unplanned
DT004017,MC049,PRD0015251,2025-05-18 03:30:00,2025-05-18 04:32:00,62,Tooling Change,Planned
DT004018,MC031,PRD0003065,2026-05-07 06:40:00,2026-05-07 07:15:00,35,Power Outage,Unplanned
DT004019,MC034,PRD0017342,2025-12-01 08:00:00,2025-12-01 09:06:00,66,Mechanical Failure,Unplanned
DT004020,MC005,PRD0017290,2026-03-20 02:20:00,2026-03-20 02:57:00,37,Tooling Change,Planned
DT004021,MC044,PRD0006412,2025-05-29 09:10:00,2025-05-29 13:32:00,262,Software/PLC Fault,Unplanned
DT004022,MC026,PRD0012161,2025-04-17 19:50:00,2025-04-17 20:36:00,46,Operator Break,Planned
DT004023,MC022,PRD0003245,2025-06-29 13:10:00,2025-06-29 14:12:00,62,Calibration,Planned
DT004024,MC039,PRD0014659,2026-04-16 21:50:00,2026-04-16 22:49:00,59,Software/PLC Fault,Unplanned
DT004025,MC049,PRD0003190,2025-04-29 08:30:00,2025-04-29 09:04:00,34,Material Shortage,Unplanned
DT004026,MC003,,2026-01-06 04:10:00,2026-01-06 05:14:00,64,Scheduled Maintenance,Planned
DT004027,MC020,PRD0012469,2025-02-05 10:40:00,2025-02-05 20:13:00,573,Power Outage,Unplanned
DT004028,MC001,,2025-04-05 22:10:00,2025-04-05 23:11:00,61,Scheduled Maintenance,Planned
DT004029,MC035,PRD0007012,2025-04-30 12:10:00,2025-04-30 12:41:00,31,Power Outage,Unplanned
DT004030,MC002,PRD0009623,2025-08-20 16:30:00,2025-08-20 17:21:00,51,Calibration,Planned
DT004031,MC001,PRD0002382,2025-02-15 05:20:00,2025-02-15 06:29:00,69,Calibration,Planned
DT004032,MC023,PRD0018798,2025-07-22 01:40:00,2025-07-22 02:26:00,46,Tooling Change,Planned
DT004033,MC043,,2025-06-09 20:20:00,2025-06-09 20:50:00,30,Material Shortage,Unplanned
DT004034,MC040,PRD0010661,2025-05-31 13:40:00,2025-05-31 14:05:00,25,Tooling Change,Planned
DT004035,MC046,,2025-11-08 05:00:00,2025-11-08 07:05:00,125,Software/PLC Fault,Unplanned
DT004036,MC041,,2026-01-17 02:40:00,2026-01-17 03:26:00,46,Operator Break,Planned
DT004037,MC005,PRD0003625,2026-05-29 12:20:00,2026-05-29 12:38:00,18,Tooling Change,Planned
DT004038,MC023,,2026-05-27 02:00:00,2026-05-27 04:05:00,125,Software/PLC Fault,Unplanned
DT004039,MC024,,2026-05-31 08:10:00,2026-05-31 08:52:00,42,Operator Break,Planned
DT004040,MC045,PRD0010909,2026-04-09 00:50:00,2026-04-09 01:19:00,29,Software/PLC Fault,Unplanned
DT004041,MC050,PRD0013023,2025-12-09 03:50:00,2025-12-09 04:23:00,33,Material Shortage,Unplanned
DT004042,MC009,PRD0018323,2026-03-29 20:10:00,2026-03-29 21:21:00,71,Tooling Change,Planned
DT004043,MC011,PRD0016815,2026-06-22 18:50:00,2026-06-22 19:19:00,29,Software/PLC Fault,Unplanned
DT004044,MC015,PRD0014664,2026-06-22 10:40:00,2026-06-22 11:48:00,68,Mechanical Failure,Unplanned
DT004045,MC048,PRD0004256,2026-03-17 18:40:00,2026-03-17 19:17:00,37,Material Shortage,Unplanned
DT004046,MC008,PRD0016169,2026-02-07 09:20:00,2026-02-07 09:49:00,29,Software/PLC Fault,Unplanned
DT004047,MC037,PRD0000119,2026-06-13 03:20:00,2026-06-13 03:35:00,15,Software/PLC Fault,Unplanned
DT004048,MC030,,2026-02-02 10:30:00,2026-02-02 12:13:00,103,Software/PLC Fault,Unplanned
DT004049,MC001,PRD0001118,2025-02-03 04:00:00,2025-02-03 05:29:00,89,Tooling Change,Planned
DT004050,MC027,,2025-02-15 22:00:00,2025-02-15 22:22:00,22,Mechanical Failure,Unplanned
DT004051,MC040,PRD0011892,2025-09-21 19:10:00,2025-09-21 19:41:00,31,Software/PLC Fault,Unplanned
DT004052,MC049,PRD0001634,2025-12-01 00:40:00,2025-12-01 00:59:00,19,Operator Break,Planned
DT004053,MC049,PRD0002399,2025-03-31 15:50:00,2025-03-31 16:26:00,36,Software/PLC Fault,Unplanned
DT004054,MC026,PRD0019044,2025-01-23 05:40:00,2025-01-23 06:19:00,39,Material Shortage,Unplanned
DT004055,MC023,,2025-04-29 14:20:00,2025-04-29 15:21:00,61,Scheduled Maintenance,Planned
DT004056,MC049,PRD0007212,2025-01-04 14:20:00,2025-01-04 15:59:00,99,Electrical Fault,Unplanned
DT004057,MC046,PRD0011883,2025-05-24 09:20:00,2025-05-24 09:35:00,15,Electrical Fault,Unplanned
DT004058,MC004,PRD0010601,2025-05-01 22:30:00,2025-05-01 23:42:00,72,Operator Break,Planned
DT004059,MC032,PRD0007731,2025-12-28 11:20:00,2025-12-28 11:50:00,30,Scheduled Maintenance,Planned
DT004060,MC034,PRD0010827,2025-04-16 04:40:00,2025-04-16 05:38:00,58,Software/PLC Fault,Unplanned
DT004061,MC028,PRD0015286,2025-11-11 18:50:00,2025-11-11 19:48:00,58,Material Shortage,Unplanned
DT004062,MC014,PRD0009696,2026-02-19 06:20:00,2026-02-19 06:37:00,17,Electrical Fault,Unplanned
DT004063,MC044,,2025-03-22 12:30:00,2025-03-22 15:40:00,190,Power Outage,Unplanned
DT004064,MC017,PRD0002038,2025-05-09 02:50:00,2025-05-09 03:41:00,51,Operator Break,Planned
DT004065,MC036,,2025-09-23 15:40:00,2025-09-23 17:05:00,85,Software/PLC Fault,Unplanned
DT004066,MC043,,2025-07-22 11:30:00,2025-07-22 13:05:00,95,Power Outage,Unplanned
DT004067,MC050,,2026-02-09 04:20:00,2026-02-09 05:44:00,84,Mechanical Failure,Unplanned
DT004068,MC002,PRD0009431,2025-08-27 14:20:00,2025-08-27 15:24:00,64,Power Outage,Unplanned
DT004069,MC045,PRD0014604,2026-04-26 15:40:00,2026-04-26 15:45:00,5,Power Outage,Unplanned
DT004070,MC007,PRD0000859,2025-01-23 14:30:00,2025-01-23 15:21:00,51,Calibration,Planned
DT004071,MC039,PRD0016520,2026-06-08 20:00:00,2026-06-08 20:22:00,22,Tooling Change,Planned
DT004072,MC043,PRD0012703,2025-09-02 17:10:00,2025-09-02 22:18:00,308,Electrical Fault,Unplanned
DT004073,MC025,PRD0008539,2026-05-10 06:30:00,2026-05-10 07:14:00,44,Software/PLC Fault,Unplanned
DT004074,MC016,PRD0014487,2025-06-25 11:00:00,2025-06-25 12:01:00,61,Mechanical Failure,Unplanned
DT004075,MC048,PRD0017463,2026-05-23 09:10:00,2026-05-23 10:44:00,94,Software/PLC Fault,Unplanned
DT004076,MC043,,2025-10-18 07:20:00,2025-10-18 08:13:00,53,Calibration,Planned
DT004077,MC023,PRD0004166,2025-02-26 15:30:00,2025-02-26 17:08:00,98,Electrical Fault,Unplanned
DT004078,MC028,,2026-01-24 16:00:00,2026-01-24 16:10:00,10,Tooling Change,Planned
DT004079,MC034,PRD0006184,2025-01-06 19:40:00,2025-01-06 20:01:00,21,Mechanical Failure,Unplanned
DT004080,MC010,PRD0008081,2026-01-20 12:10:00,2026-01-20 13:11:00,61,Mechanical Failure,Unplanned
DT004081,MC047,PRD0003444,2025-04-25 07:10:00,2025-04-25 08:07:00,57,Tooling Change,Planned
DT004082,MC037,PRD0001683,2025-07-31 10:30:00,2025-07-31 10:53:00,23,Electrical Fault,Unplanned
DT004083,MC036,PRD0018415,2025-04-05 20:40:00,2025-04-05 21:33:00,53,Material Shortage,Unplanned
DT004084,MC030,PRD0009480,2026-01-21 18:40:00,2026-01-21 19:18:00,38,Tooling Change,Planned
DT004085,MC024,PRD0008658,2025-06-07 19:40:00,2025-06-07 20:22:00,42,Scheduled Maintenance,Planned
DT004086,MC009,,2025-10-01 08:50:00,2025-10-01 09:13:00,23,Calibration,Planned
DT004087,MC019,,2025-03-05 14:00:00,2025-03-05 14:25:00,25,Scheduled Maintenance,Planned
DT004088,MC033,,2026-04-06 06:20:00,2026-04-06 07:15:00,55,Operator Break,Planned
DT004089,MC046,PRD0019478,2025-07-11 20:10:00,2025-07-11 20:24:00,14,Calibration,Planned
DT004090,MC019,PRD0018428,2025-07-13 03:50:00,2025-07-13 06:42:00,172,Electrical Fault,Unplanned
DT004091,MC027,PRD0016206,2025-12-10 12:10:00,2025-12-10 12:15:00,5,Material Shortage,Unplanned
DT004092,MC041,PRD0002961,2026-02-11 00:20:00,2026-02-11 00:41:00,21,Software/PLC Fault,Unplanned
DT004093,MC005,,2025-02-19 20:10:00,2025-02-19 20:29:00,19,Power Outage,Unplanned
DT004094,MC024,PRD0013594,2025-08-08 20:20:00,2025-08-08 20:30:00,10,Software/PLC Fault,Unplanned
DT004095,MC022,PRD0005591,2026-01-05 01:20:00,2026-01-05 02:54:00,94,Power Outage,Unplanned
DT004096,MC029,PRD0018398,2025-03-07 22:30:00,2025-03-08 05:26:00,416,Software/PLC Fault,Unplanned
DT004097,MC036,,2026-05-28 17:50:00,2026-05-28 18:13:00,23,Software/PLC Fault,Unplanned
DT004098,MC008,,2025-02-12 03:00:00,2025-02-12 03:50:00,50,Tooling Change,Planned
DT004099,MC036,,2025-06-09 00:30:00,2025-06-09 01:38:00,68,Calibration,Planned
DT004100,MC040,PRD0013320,2026-02-18 09:50:00,2026-02-18 10:28:00,38,Power Outage,Unplanned
DT004101,MC033,PRD0012633,2025-06-18 02:50:00,2025-06-18 02:56:00,6,Software/PLC Fault,Unplanned
DT004102,MC001,,2025-12-02 14:50:00,2025-12-02 15:07:00,17,Electrical Fault,Unplanned
DT004103,MC001,PRD0014667,2025-05-27 19:20:00,2025-05-27 22:08:00,168,Mechanical Failure,Unplanned
DT004104,MC014,PRD0016380,2026-02-03 08:50:00,2026-02-03 09:40:00,50,Operator Break,Planned
DT004105,MC039,PRD0003176,2025-06-04 17:50:00,2025-06-04 17:55:00,5,Power Outage,Unplanned
DT004106,MC005,PRD0014106,2026-01-30 04:40:00,2026-01-30 09:35:00,295,Material Shortage,Unplanned
DT004107,MC033,PRD0006629,2025-10-25 16:00:00,2025-10-25 17:19:00,79,Operator Break,Planned
DT004108,MC026,PRD0016955,2025-11-14 14:40:00,2025-11-14 15:19:00,39,Electrical Fault,Unplanned
DT004109,MC018,PRD0003832,2025-07-24 01:10:00,2025-07-24 01:20:00,10,Tooling Change,Planned
DT004110,MC039,PRD0014943,2025-10-01 19:10:00,2025-10-01 19:28:00,18,Calibration,Planned
DT004111,MC018,PRD0011005,2025-03-23 13:20:00,2025-03-23 13:30:00,10,Scheduled Maintenance,Planned
DT004112,MC017,PRD0014853,2025-08-11 08:40:00,2025-08-11 10:10:00,90,Tooling Change,Planned
DT004113,MC023,PRD0015437,2025-11-05 01:50:00,2025-11-05 02:31:00,41,Mechanical Failure,Unplanned
DT004114,MC018,PRD0017947,2026-03-09 08:00:00,2026-03-09 08:47:00,47,Software/PLC Fault,Unplanned
DT004115,MC039,PRD0018711,2025-01-02 15:20:00,2025-01-02 16:06:00,46,Calibration,Planned
DT004116,MC040,,2025-08-04 17:30:00,2025-08-04 18:35:00,65,Scheduled Maintenance,Planned
DT004117,MC037,PRD0001654,2026-03-22 11:20:00,2026-03-22 11:52:00,32,Material Shortage,Unplanned
DT004118,MC020,,2025-10-31 17:40:00,2025-10-31 18:05:00,25,Electrical Fault,Unplanned
DT004119,MC009,PRD0004507,2025-07-18 15:30:00,2025-07-18 16:25:00,55,Power Outage,Unplanned
DT004120,MC024,PRD0016078,2026-03-16 08:40:00,2026-03-16 09:34:00,54,Scheduled Maintenance,Planned
