alarm_id,elevator_id,timestamp,alarm_code,alarm_type,severity,resolved_flag,resolution_time_minutes
ALM0017179,ELV00110,2025-07-20 07:00:21,E404,Excess Vibration,High,Y,42
ALM0017180,ELV00453,2025-07-14 06:10:55,E303,Motor Overheat,Medium,Y,22
ALM0017181,ELV00332,2026-02-18 00:18:43,E606,Brake Fault,Low,Y,16
ALM0017182,ELV00365,2025-09-27 16:34:46,E202,Overload,Low,Y,16
ALM0017183,ELV00444,2025-09-01 07:25:40,E202,Overload,Medium,Y,36
ALM0017184,ELV00475,2025-04-03 19:52:50,E808,Speed Deviation,Low,Y,49
ALM0017185,ELV00036,2025-05-02 11:27:57,E707,Communication Loss,Low,Y,17
ALM0017186,ELV00006,2025-09-12 17:19:49,E808,Speed Deviation,Medium,Y,29
ALM0017187,ELV00234,2025-05-04 15:00:46,E202,Overload,Low,Y,26
ALM0017188,ELV00360,2025-05-23 19:24:08,E606,Brake Fault,Critical,N,
ALM0017189,ELV00247,2026-02-19 12:39:43,E505,Power Fault,Low,Y,9
ALM0017190,ELV00477,2025-04-22 02:35:44,E202,Overload,High,Y,66
ALM0017191,ELV00339,2025-10-09 13:05:50,E505,Power Fault,Low,Y,18
ALM0017192,ELV00099,2025-09-07 16:01:26,E101,Door Fault,Medium,Y,23
ALM0017193,ELV00154,2025-08-09 10:45:25,E909,Leveling Error,Medium,Y,12
ALM0017194,ELV00150,2025-07-16 14:30:36,E101,Door Fault,Critical,Y,100
ALM0017195,ELV00145,2026-06-21 19:45:08,E606,Brake Fault,Medium,Y,19
ALM0017196,ELV00312,2025-11-29 19:07:23,E606,Brake Fault,Low,Y,7
ALM0017197,ELV00105,2025-02-16 16:32:48,E707,Communication Loss,High,N,
ALM0017198,ELV00023,2025-09-29 17:57:26,E303,Motor Overheat,Low,Y,28
ALM0017199,ELV00175,2026-04-27 15:53:21,E202,Overload,Medium,Y,12
ALM0017200,ELV00340,2026-04-28 08:53:39,E101,Door Fault,Medium,Y,14
ALM0017201,ELV00160,2025-09-30 08:56:42,E808,Speed Deviation,Critical,Y,31
ALM0017202,ELV00061,2025-07-25 23:02:36,E808,Speed Deviation,Critical,Y,87
ALM0017203,ELV00062,2025-02-17 21:27:28,E808,Speed Deviation,Critical,Y,43
ALM0017204,ELV00088,2025-08-20 09:28:32,E606,Brake Fault,Critical,Y,88
ALM0017205,ELV00350,2025-07-02 18:56:36,E606,Brake Fault,Medium,Y,44
ALM0017206,ELV00223,2025-02-05 09:36:09,E303,Motor Overheat,Low,Y,15
ALM0017207,ELV00279,2025-05-02 02:54:39,E606,Brake Fault,Medium,Y,11
ALM0017208,ELV00240,2026-01-24 08:46:26,E707,Communication Loss,Low,Y,19
ALM0017209,ELV00293,2025-01-21 04:53:57,E101,Door Fault,Medium,Y,27
ALM0017210,ELV00008,2025-03-24 03:35:15,E101,Door Fault,Low,Y,8
ALM0017211,ELV00179,2026-01-03 19:37:20,E202,Overload,Medium,Y,27
ALM0017212,ELV00295,2026-01-26 23:43:09,E606,Brake Fault,Critical,N,
ALM0017213,ELV00001,2026-01-02 20:37:12,E404,Excess Vibration,Low,Y,36
ALM0017214,ELV00290,2025-03-08 05:25:07,E606,Brake Fault,Low,N,
ALM0017215,ELV00422,2025-10-23 08:44:55,E101,Door Fault,Medium,Y,40
ALM0017216,ELV00199,2025-10-12 12:19:30,E707,Communication Loss,High,Y,88
ALM0017217,ELV00468,2025-02-09 21:48:37,E505,Power Fault,Medium,Y,25
ALM0017218,ELV00138,2026-01-25 04:30:49,E808,Speed Deviation,Low,N,
ALM0017219,ELV00259,2025-06-08 23:47:43,E404,Excess Vibration,Medium,Y,41
ALM0017220,ELV00104,2025-03-11 01:58:44,E707,Communication Loss,Critical,Y,115
ALM0017221,ELV00111,2025-02-07 05:47:23,E202,Overload,Medium,Y,13
ALM0017222,ELV00257,2025-06-03 23:51:08,E202,Overload,Medium,Y,5
ALM0017223,ELV00247,2025-10-12 18:55:26,E202,Overload,Medium,N,
ALM0017224,ELV00147,2026-02-05 05:08:46,E303,Motor Overheat,Critical,N,
ALM0017225,ELV00485,2025-08-13 13:01:14,E101,Door Fault,Low,Y,21
ALM0017226,ELV00440,2025-07-05 00:58:50,E909,Leveling Error,Critical,Y,20
ALM0017227,ELV00312,2025-08-16 20:14:28,E707,Communication Loss,Medium,Y,31
ALM0017228,ELV00211,2025-12-01 23:36:56,E707,Communication Loss,Medium,Y,10
ALM0017229,ELV00101,2025-03-30 18:03:44,E101,Door Fault,Medium,Y,19
ALM0017230,ELV00219,2025-05-15 14:52:39,E202,Overload,Low,N,
ALM0017231,ELV00099,2025-08-01 12:28:04,E101,Door Fault,Critical,Y,78
ALM0017232,ELV00044,2026-02-02 13:40:31,E909,Leveling Error,High,N,
ALM0017233,ELV00183,2025-07-19 21:14:36,E101,Door Fault,Low,Y,18
ALM0017234,ELV00203,2026-04-11 13:30:26,E505,Power Fault,Medium,Y,21
ALM0017235,ELV00448,2025-05-18 16:25:47,E202,Overload,Low,Y,40
ALM0017236,ELV00267,2026-01-10 22:00:56,E404,Excess Vibration,High,N,
ALM0017237,ELV00489,2025-01-13 01:17:26,E606,Brake Fault,Medium,Y,39
ALM0017238,ELV00050,2025-04-02 00:43:19,E808,Speed Deviation,Low,Y,29
ALM0017239,ELV00050,2026-02-25 02:16:44,E101,Door Fault,Medium,N,
ALM0017240,ELV00338,2025-12-05 21:01:18,E606,Brake Fault,Low,Y,12
ALM0017241,ELV00118,2025-01-01 21:31:28,E606,Brake Fault,Low,Y,10
ALM0017242,ELV00318,2025-04-06 12:54:52,E101,Door Fault,Low,Y,14
ALM0017243,ELV00019,2025-03-02 02:13:42,E404,Excess Vibration,Low,Y,25
ALM0017244,ELV00301,2025-02-15 15:39:16,E303,Motor Overheat,Medium,Y,12
ALM0017245,ELV00258,2026-05-24 05:06:20,E707,Communication Loss,Medium,Y,26
ALM0017246,ELV00361,2025-04-03 16:01:48,E707,Communication Loss,Low,Y,25
ALM0017247,ELV00127,2025-10-22 01:40:55,E404,Excess Vibration,Medium,Y,44
ALM0017248,ELV00424,2025-05-08 23:16:05,E202,Overload,Medium,Y,7
ALM0017249,ELV00233,2025-05-16 22:21:26,E808,Speed Deviation,High,Y,25
ALM0017250,ELV00039,2025-10-28 22:38:17,E101,Door Fault,Low,Y,5
ALM0017251,ELV00191,2026-04-06 01:59:39,E404,Excess Vibration,Medium,Y,18
ALM0017252,ELV00423,2025-08-05 10:59:52,E404,Excess Vibration,High,Y,27
ALM0017253,ELV00060,2026-06-23 08:43:58,E202,Overload,Low,Y,29
ALM0017254,ELV00239,2025-03-07 04:17:22,E707,Communication Loss,Medium,Y,8
ALM0017255,ELV00257,2025-11-11 22:26:21,E101,Door Fault,Medium,Y,21
ALM0017256,ELV00052,2026-06-30 04:58:21,E808,Speed Deviation,Low,Y,16
ALM0017257,ELV00160,2026-01-09 03:38:20,E606,Brake Fault,Low,Y,16
ALM0017258,ELV00177,2026-01-14 14:15:18,E202,Overload,Low,Y,42
ALM0017259,ELV00407,2026-01-18 04:44:37,E101,Door Fault,Critical,Y,115
ALM0017260,ELV00159,2025-11-05 21:26:47,E101,Door Fault,Low,Y,23
ALM0017261,ELV00293,2026-05-06 22:49:21,E707,Communication Loss,Low,Y,11
ALM0017262,ELV00322,2025-12-19 05:07:15,E202,Overload,Medium,Y,14
ALM0017263,ELV00342,2025-11-17 04:23:20,E606,Brake Fault,Low,Y,47
ALM0017264,ELV00283,2025-04-30 03:20:50,E505,Power Fault,Medium,Y,38
ALM0017265,ELV00420,2025-05-09 13:18:56,E606,Brake Fault,Low,Y,17
ALM0017266,ELV00243,2025-11-12 08:45:33,E909,Leveling Error,Critical,Y,70
ALM0017267,ELV00136,2025-05-12 00:13:16,E404,Excess Vibration,Low,Y,15
ALM0017268,ELV00020,2026-05-30 03:05:47,E303,Motor Overheat,High,Y,97
ALM0017269,ELV00067,2025-04-23 03:09:37,E202,Overload,Critical,Y,30
ALM0017270,ELV00447,2025-10-06 16:42:56,E707,Communication Loss,Low,Y,44
ALM0017271,ELV00500,2026-01-01 21:59:28,E606,Brake Fault,High,Y,25
ALM0017272,ELV00339,2025-11-01 14:34:32,E202,Overload,Medium,Y,15
ALM0017273,ELV00391,2025-12-30 05:17:54,E303,Motor Overheat,High,N,
ALM0017274,ELV00379,2026-01-06 10:52:00,E707,Communication Loss,Low,Y,11
ALM0017275,ELV00054,2026-01-30 05:27:28,E404,Excess Vibration,Low,Y,19
ALM0017276,ELV00313,2025-03-23 19:44:25,E808,Speed Deviation,Low,Y,64
ALM0017277,ELV00015,2025-10-21 13:10:43,E404,Excess Vibration,Medium,Y,19
ALM0017278,ELV00068,2026-01-27 20:07:32,E404,Excess Vibration,Medium,Y,52
ALM0017279,ELV00407,2026-04-05 22:52:22,E404,Excess Vibration,Medium,Y,19
ALM0017280,ELV00339,2025-04-29 03:52:22,E707,Communication Loss,High,Y,123
ALM0017281,ELV00384,2025-04-21 11:49:55,E202,Overload,Critical,Y,76
ALM0017282,ELV00090,2025-10-09 10:44:48,E505,Power Fault,Medium,N,
ALM0017283,ELV00058,2026-04-07 10:15:01,E505,Power Fault,Low,Y,24
ALM0017284,ELV00029,2026-06-21 20:13:22,E101,Door Fault,Low,Y,17
ALM0017285,ELV00009,2025-09-04 18:40:16,E606,Brake Fault,Low,Y,14
ALM0017286,ELV00456,2025-04-22 09:53:24,E101,Door Fault,High,Y,74
ALM0017287,ELV00088,2025-02-28 13:54:36,E808,Speed Deviation,Medium,Y,15
ALM0017288,ELV00117,2026-03-04 15:51:14,E707,Communication Loss,Medium,Y,18
ALM0017289,ELV00258,2026-04-21 11:26:18,E808,Speed Deviation,Low,Y,9
ALM0017290,ELV00389,2025-02-05 11:26:42,E404,Excess Vibration,Low,Y,14
ALM0017291,ELV00198,2026-01-02 05:16:53,E808,Speed Deviation,High,Y,15
ALM0017292,ELV00155,2025-01-31 18:56:26,E505,Power Fault,Low,Y,8
ALM0017293,ELV00269,2026-05-17 00:54:05,E303,Motor Overheat,Medium,Y,18
ALM0017294,ELV00245,2025-06-24 09:32:00,E202,Overload,Medium,Y,23
ALM0017295,ELV00422,2026-01-22 19:53:07,E909,Leveling Error,Medium,Y,16
ALM0017296,ELV00122,2025-02-25 04:19:50,E404,Excess Vibration,Low,Y,16
ALM0017297,ELV00440,2025-12-12 04:30:10,E202,Overload,Medium,Y,14
ALM0017298,ELV00413,2026-01-24 12:33:10,E808,Speed Deviation,Low,Y,22
ALM0017299,ELV00139,2025-02-02 00:39:20,E404,Excess Vibration,Medium,Y,16
ALM0017300,ELV00406,2025-08-08 16:35:02,E909,Leveling Error,Critical,Y,23
ALM0017301,ELV00260,2026-06-25 17:59:20,E808,Speed Deviation,Low,Y,9
ALM0017302,ELV00425,2025-03-29 04:54:41,E909,Leveling Error,High,Y,26
ALM0017303,ELV00112,2025-12-16 23:08:16,E101,Door Fault,Medium,N,
ALM0017304,ELV00278,2026-06-10 05:22:52,E808,Speed Deviation,Medium,Y,29
ALM0017305,ELV00266,2026-03-16 20:55:34,E505,Power Fault,Medium,Y,8
ALM0017306,ELV00143,2025-02-04 01:57:07,E606,Brake Fault,High,Y,25
ALM0017307,ELV00246,2025-04-10 16:01:17,E909,Leveling Error,High,Y,64
ALM0017308,ELV00350,2025-03-30 20:41:00,E505,Power Fault,Medium,Y,24
ALM0017309,ELV00443,2025-12-29 09:17:16,E202,Overload,High,Y,93
ALM0017310,ELV00348,2025-02-12 06:01:37,E101,Door Fault,High,Y,115
ALM0017311,ELV00477,2025-03-10 23:00:16,E101,Door Fault,Critical,Y,100
ALM0017312,ELV00226,2025-11-11 03:01:47,E303,Motor Overheat,Medium,Y,9
ALM0017313,ELV00193,2026-06-29 22:01:51,E707,Communication Loss,Low,N,
ALM0017314,ELV00322,2025-02-04 09:03:00,E909,Leveling Error,High,N,
ALM0017315,ELV00175,2025-11-11 05:12:45,E101,Door Fault,High,Y,22
ALM0017316,ELV00159,2026-05-19 15:36:14,E707,Communication Loss,Medium,Y,10
ALM0017317,ELV00111,2025-12-09 23:14:47,E202,Overload,Critical,N,
ALM0017318,ELV00181,2026-05-15 07:02:12,E909,Leveling Error,Medium,Y,21
ALM0017319,ELV00047,2025-01-16 06:27:11,E808,Speed Deviation,High,Y,28
ALM0017320,ELV00406,2025-10-15 16:23:03,E707,Communication Loss,High,Y,19
ALM0017321,ELV00156,2025-07-25 05:30:04,E303,Motor Overheat,Low,Y,42
ALM0017322,ELV00412,2025-02-28 12:22:55,E404,Excess Vibration,Medium,Y,20
ALM0017323,ELV00347,2025-11-15 09:51:00,E808,Speed Deviation,Medium,Y,24
ALM0017324,ELV00462,2025-01-06 18:01:36,E707,Communication Loss,Low,N,
ALM0017325,ELV00487,2026-06-26 21:26:52,E909,Leveling Error,Low,Y,30
ALM0017326,ELV00151,2025-12-05 08:09:28,E303,Motor Overheat,Medium,Y,16
ALM0017327,ELV00036,2026-06-16 02:17:56,E202,Overload,Critical,Y,65
ALM0017328,ELV00359,2026-05-01 05:59:38,E606,Brake Fault,Medium,Y,9
ALM0017329,ELV00325,2025-02-01 02:55:37,E202,Overload,Medium,Y,13
ALM0017330,ELV00011,2025-01-07 09:11:10,E808,Speed Deviation,Critical,Y,27
ALM0017331,ELV00255,2025-10-17 05:05:45,E202,Overload,Medium,Y,7
ALM0017332,ELV00273,2025-12-19 18:12:09,E505,Power Fault,Medium,Y,43
ALM0017333,ELV00315,2025-12-01 00:43:48,E303,Motor Overheat,Medium,N,
ALM0017334,ELV00159,2025-11-30 19:43:27,E303,Motor Overheat,High,Y,39
ALM0017335,ELV00135,2026-03-30 13:57:10,E505,Power Fault,Low,Y,16
ALM0017336,ELV00068,2026-01-08 10:00:10,E505,Power Fault,High,Y,276
ALM0017337,ELV00102,2025-03-04 16:29:42,E808,Speed Deviation,Critical,N,
ALM0017338,ELV00381,2025-08-31 09:33:19,E909,Leveling Error,Low,Y,63
ALM0017339,ELV00447,2025-08-02 15:31:04,E707,Communication Loss,Medium,Y,10
ALM0017340,ELV00350,2025-07-06 20:58:00,E101,Door Fault,High,Y,120
ALM0017341,ELV00113,2025-05-13 20:48:14,E202,Overload,Medium,Y,37
ALM0017342,ELV00381,2025-04-22 16:28:55,E404,Excess Vibration,Critical,Y,43
ALM0017343,ELV00487,2025-10-16 11:35:13,E808,Speed Deviation,Low,Y,17
ALM0017344,ELV00306,2025-11-28 19:31:55,E404,Excess Vibration,High,Y,92
ALM0017345,ELV00406,2025-03-08 07:50:54,E303,Motor Overheat,Low,Y,7
ALM0017346,ELV00038,2025-02-22 00:09:02,E606,Brake Fault,Low,N,
ALM0017347,ELV00437,2025-02-12 03:14:29,E202,Overload,Low,Y,13
ALM0017348,ELV00357,2025-08-07 05:05:38,E606,Brake Fault,High,Y,79
ALM0017349,ELV00438,2025-02-22 00:08:04,E404,Excess Vibration,High,Y,57
ALM0017350,ELV00217,2025-10-31 17:48:25,E707,Communication Loss,Low,Y,11
ALM0017351,ELV00352,2025-12-01 15:49:39,E808,Speed Deviation,Critical,Y,57
ALM0017352,ELV00165,2025-10-06 06:02:38,E303,Motor Overheat,Low,Y,25
ALM0017353,ELV00008,2026-05-28 05:29:42,E404,Excess Vibration,Medium,Y,21
ALM0017354,ELV00500,2026-03-25 12:05:08,E808,Speed Deviation,Medium,Y,24
ALM0017355,ELV00224,2025-07-13 17:46:10,E606,Brake Fault,Medium,Y,13
ALM0017356,ELV00255,2025-09-14 13:58:42,E404,Excess Vibration,Medium,Y,29
ALM0017357,ELV00003,2026-01-09 23:30:35,E505,Power Fault,Low,Y,13
ALM0017358,ELV00197,2026-02-20 18:27:41,E202,Overload,Medium,Y,33
ALM0017359,ELV00371,2025-04-17 20:54:26,E404,Excess Vibration,Low,N,
ALM0017360,ELV00145,2025-10-18 21:42:22,E303,Motor Overheat,Medium,Y,11
ALM0017361,ELV00498,2026-01-29 11:05:56,E606,Brake Fault,High,Y,75
ALM0017362,ELV00414,2025-12-20 11:47:19,E606,Brake Fault,Low,Y,9
ALM0017363,ELV00022,2025-12-11 07:16:08,E202,Overload,Medium,Y,18
ALM0017364,ELV00413,2026-04-04 18:39:43,E303,Motor Overheat,High,Y,269
ALM0017365,ELV00055,2026-05-22 06:03:43,E202,Overload,High,Y,88
ALM0017366,ELV00441,2025-01-16 10:53:20,E505,Power Fault,Low,Y,8
ALM0017367,ELV00295,2025-11-10 14:23:26,E505,Power Fault,Low,Y,32
ALM0017368,ELV00139,2026-03-19 22:41:36,E808,Speed Deviation,High,Y,79
ALM0017369,ELV00248,2026-06-04 10:50:03,E303,Motor Overheat,Medium,Y,11
ALM0017370,ELV00190,2025-06-28 13:02:09,E505,Power Fault,Medium,Y,29
ALM0017371,ELV00373,2025-01-11 11:25:23,E101,Door Fault,Medium,Y,12
ALM0017372,ELV00246,2026-02-09 21:48:07,E101,Door Fault,Low,Y,29
ALM0017373,ELV00180,2025-05-25 11:54:52,E808,Speed Deviation,Low,Y,6
ALM0017374,ELV00036,2026-06-12 11:20:34,E505,Power Fault,Low,Y,64
ALM0017375,ELV00464,2026-03-16 17:01:53,E303,Motor Overheat,High,Y,25
ALM0017376,ELV00073,2026-03-22 02:02:07,E202,Overload,High,Y,22
ALM0017377,ELV00048,2025-07-27 06:07:00,E505,Power Fault,Medium,Y,20
ALM0017378,ELV00403,2025-03-04 00:02:03,E505,Power Fault,Medium,Y,16
ALM0017379,ELV00404,2026-06-22 04:49:18,E404,Excess Vibration,Medium,Y,46
ALM0017380,ELV00040,2026-04-23 13:42:23,E707,Communication Loss,High,Y,114
ALM0017381,ELV00435,2026-04-02 14:45:22,E707,Communication Loss,High,Y,148
ALM0017382,ELV00047,2025-12-02 12:24:29,E303,Motor Overheat,Medium,Y,40
ALM0017383,ELV00159,2025-11-28 09:47:57,E909,Leveling Error,Medium,Y,19
ALM0017384,ELV00143,2026-05-27 17:16:25,E101,Door Fault,Medium,Y,9
ALM0017385,ELV00295,2026-04-19 13:50:57,E202,Overload,Medium,Y,43
ALM0017386,ELV00127,2026-02-26 01:17:24,E303,Motor Overheat,Critical,Y,19
ALM0017387,ELV00052,2025-12-07 20:47:28,E303,Motor Overheat,Medium,N,
ALM0017388,ELV00006,2025-11-16 04:36:37,E606,Brake Fault,High,Y,119
ALM0017389,ELV00320,2025-02-05 02:39:52,E303,Motor Overheat,Medium,Y,26
ALM0017390,ELV00103,2026-01-15 13:40:16,E404,Excess Vibration,Low,Y,26
ALM0017391,ELV00019,2025-02-01 08:20:32,E707,Communication Loss,Critical,Y,63
ALM0017392,ELV00416,2025-10-13 18:24:12,E909,Leveling Error,Low,Y,24
ALM0017393,ELV00366,2026-04-08 08:25:51,E101,Door Fault,Medium,Y,20
ALM0017394,ELV00461,2025-11-21 07:01:30,E101,Door Fault,High,Y,99
ALM0017395,ELV00015,2026-06-03 14:54:22,E303,Motor Overheat,Low,Y,17
ALM0017396,ELV00042,2025-11-22 19:39:26,E505,Power Fault,Medium,Y,31
ALM0017397,ELV00176,2025-04-10 21:47:47,E505,Power Fault,Low,Y,40
ALM0017398,ELV00474,2026-02-04 06:58:02,E808,Speed Deviation,Medium,Y,38
ALM0017399,ELV00026,2025-08-21 15:59:54,E505,Power Fault,High,N,
ALM0017400,ELV00050,2025-10-05 20:59:12,E505,Power Fault,High,Y,169
ALM0017401,ELV00440,2026-04-12 13:17:28,E404,Excess Vibration,Critical,Y,102
ALM0017402,ELV00317,2025-04-30 21:43:13,E808,Speed Deviation,Medium,Y,31
ALM0017403,ELV00434,2026-01-23 04:25:55,E808,Speed Deviation,Low,Y,21
ALM0017404,ELV00115,2025-11-19 09:54:42,E808,Speed Deviation,Low,Y,25
ALM0017405,ELV00160,2025-01-19 14:56:10,E404,Excess Vibration,Critical,Y,46
ALM0017406,ELV00234,2026-04-27 05:58:02,E202,Overload,Critical,Y,29
ALM0017407,ELV00042,2025-03-05 17:35:23,E101,Door Fault,Low,Y,18
ALM0017408,ELV00328,2026-06-01 21:37:36,E707,Communication Loss,Medium,Y,21
ALM0017409,ELV00360,2025-11-13 06:24:06,E303,Motor Overheat,High,Y,30
ALM0017410,ELV00069,2026-05-12 16:49:37,E505,Power Fault,Low,Y,20
ALM0017411,ELV00283,2025-08-15 06:15:28,E404,Excess Vibration,Low,Y,35
ALM0017412,ELV00255,2025-10-05 12:58:27,E707,Communication Loss,Low,Y,27
ALM0017413,ELV00161,2026-04-03 22:41:25,E303,Motor Overheat,Low,Y,13
ALM0017414,ELV00308,2025-12-27 06:42:17,E202,Overload,Medium,Y,7
ALM0017415,ELV00175,2026-02-21 08:49:39,E606,Brake Fault,Low,Y,24
ALM0017416,ELV00444,2025-02-14 10:41:01,E101,Door Fault,High,Y,35
ALM0017417,ELV00191,2026-05-20 02:13:48,E202,Overload,High,Y,79
ALM0017418,ELV00086,2026-04-12 16:55:12,E101,Door Fault,Low,N,
ALM0017419,ELV00188,2026-06-01 03:06:58,E404,Excess Vibration,Low,Y,25
ALM0017420,ELV00147,2025-07-12 02:25:34,E303,Motor Overheat,High,Y,71
ALM0017421,ELV00257,2026-05-30 07:52:43,E404,Excess Vibration,Low,Y,7
ALM0017422,ELV00454,2025-02-03 15:45:29,E505,Power Fault,Low,N,
ALM0017423,ELV00095,2025-10-22 10:03:56,E303,Motor Overheat,Medium,Y,16
ALM0017424,ELV00134,2025-04-04 01:33:11,E707,Communication Loss,High,Y,26
ALM0017425,ELV00481,2025-05-14 08:36:30,E505,Power Fault,Medium,Y,18
ALM0017426,ELV00168,2025-06-17 15:03:34,E303,Motor Overheat,High,Y,61
ALM0017427,ELV00213,2025-06-15 02:04:50,E303,Motor Overheat,Medium,Y,10
ALM0017428,ELV00325,2026-06-26 03:19:51,E505,Power Fault,Low,Y,62
ALM0017429,ELV00473,2026-03-30 23:41:08,E202,Overload,High,N,
ALM0017430,ELV00415,2025-06-17 03:19:17,E707,Communication Loss,Medium,Y,23
ALM0017431,ELV00452,2025-01-02 04:20:06,E606,Brake Fault,Low,Y,18
ALM0017432,ELV00062,2026-03-29 22:34:26,E909,Leveling Error,High,Y,56
ALM0017433,ELV00278,2025-10-16 23:53:00,E202,Overload,Medium,Y,17
ALM0017434,ELV00342,2025-05-07 11:44:41,E505,Power Fault,Low,Y,5
ALM0017435,ELV00456,2025-08-30 09:24:10,E606,Brake Fault,Medium,Y,9
ALM0017436,ELV00286,2025-03-09 21:45:26,E505,Power Fault,Critical,Y,60
ALM0017437,ELV00446,2026-03-06 16:20:23,E505,Power Fault,Critical,N,
ALM0017438,ELV00199,2026-06-30 09:20:45,E202,Overload,High,Y,24
ALM0017439,ELV00407,2025-01-23 22:45:32,E101,Door Fault,Low,Y,26
ALM0017440,ELV00031,2026-04-04 07:50:41,E808,Speed Deviation,High,Y,39
ALM0017441,ELV00123,2025-08-29 21:16:27,E404,Excess Vibration,Medium,Y,18
ALM0017442,ELV00319,2025-07-12 10:01:57,E505,Power Fault,Low,Y,23
ALM0017443,ELV00069,2026-02-23 15:08:05,E101,Door Fault,High,Y,27
ALM0017444,ELV00090,2025-06-13 04:04:36,E404,Excess Vibration,High,Y,41
ALM0017445,ELV00376,2025-10-19 21:56:40,E505,Power Fault,Low,Y,20
ALM0017446,ELV00412,2025-12-03 08:14:07,E606,Brake Fault,Low,N,
ALM0017447,ELV00328,2026-05-18 12:36:31,E505,Power Fault,Medium,Y,11
ALM0017448,ELV00069,2025-08-10 09:55:22,E707,Communication Loss,Low,Y,79
ALM0017449,ELV00089,2025-01-04 16:12:58,E101,Door Fault,Low,Y,11
ALM0017450,ELV00422,2026-05-06 12:04:31,E202,Overload,Low,Y,13
ALM0017451,ELV00266,2026-05-27 06:31:26,E707,Communication Loss,Low,Y,39
ALM0017452,ELV00204,2025-07-28 19:47:07,E303,Motor Overheat,High,Y,131
ALM0017453,ELV00107,2026-04-13 12:03:19,E101,Door Fault,Low,Y,43
ALM0017454,ELV00047,2026-02-01 11:16:25,E404,Excess Vibration,Medium,Y,25
ALM0017455,ELV00259,2025-03-27 09:59:43,E404,Excess Vibration,Medium,Y,82
ALM0017456,ELV00323,2025-06-07 02:59:52,E101,Door Fault,Critical,Y,134
ALM0017457,ELV00448,2026-05-04 12:33:33,E606,Brake Fault,Low,Y,33
ALM0017458,ELV00352,2025-06-19 12:29:41,E404,Excess Vibration,Medium,Y,42
ALM0017459,ELV00383,2025-04-22 21:57:32,E404,Excess Vibration,High,N,
ALM0017460,ELV00350,2025-04-06 05:55:18,E909,Leveling Error,Medium,N,
ALM0017461,ELV00492,2025-03-31 01:46:30,E404,Excess Vibration,Medium,Y,18
ALM0017462,ELV00469,2025-04-28 01:33:11,E808,Speed Deviation,High,Y,98
ALM0017463,ELV00283,2026-05-27 10:21:49,E707,Communication Loss,Low,Y,35
ALM0017464,ELV00126,2026-02-12 19:31:25,E505,Power Fault,Low,Y,9
ALM0017465,ELV00189,2025-03-02 23:10:39,E505,Power Fault,Critical,Y,46
ALM0017466,ELV00302,2025-08-10 01:01:50,E303,Motor Overheat,High,Y,135
ALM0017467,ELV00056,2025-12-22 22:02:36,E101,Door Fault,Low,Y,17
ALM0017468,ELV00090,2025-08-12 11:43:28,E101,Door Fault,Low,Y,14
ALM0017469,ELV00213,2025-04-22 01:37:32,E202,Overload,Low,Y,67
ALM0017470,ELV00484,2025-04-10 09:54:29,E505,Power Fault,Low,Y,18
ALM0017471,ELV00275,2025-02-04 18:26:26,E404,Excess Vibration,Low,Y,31
ALM0017472,ELV00352,2025-09-22 22:22:41,E303,Motor Overheat,Medium,Y,17
ALM0017473,ELV00160,2025-02-26 22:34:29,E707,Communication Loss,Low,Y,11
ALM0017474,ELV00102,2025-03-30 12:43:53,E909,Leveling Error,Medium,Y,20
ALM0017475,ELV00040,2025-11-04 06:55:35,E505,Power Fault,High,Y,98
ALM0017476,ELV00468,2025-06-30 10:57:11,E101,Door Fault,High,Y,147
ALM0017477,ELV00237,2025-09-05 17:09:33,E202,Overload,High,Y,68
ALM0017478,ELV00259,2025-01-20 00:50:38,E707,Communication Loss,Critical,N,
ALM0017479,ELV00156,2025-07-22 01:42:44,E202,Overload,Low,Y,42
ALM0017480,ELV00175,2025-01-24 12:33:46,E404,Excess Vibration,Low,Y,19
ALM0017481,ELV00076,2026-02-02 05:28:07,E505,Power Fault,High,N,
ALM0017482,ELV00185,2025-03-29 11:15:01,E808,Speed Deviation,High,Y,105
ALM0017483,ELV00097,2025-12-15 20:28:19,E101,Door Fault,Medium,Y,38
ALM0017484,ELV00293,2025-07-13 06:59:41,E303,Motor Overheat,Medium,Y,19
ALM0017485,ELV00476,2025-09-26 17:54:54,E404,Excess Vibration,High,Y,29
ALM0017486,ELV00094,2026-03-06 22:36:25,E606,Brake Fault,Medium,Y,21
ALM0017487,ELV00003,2025-02-17 15:50:16,E909,Leveling Error,Low,N,
ALM0017488,ELV00357,2025-07-19 01:13:20,E101,Door Fault,Low,Y,14
ALM0017489,ELV00016,2025-05-25 10:29:06,E505,Power Fault,Medium,Y,27
ALM0017490,ELV00417,2025-07-11 21:42:33,E606,Brake Fault,Critical,Y,86
ALM0017491,ELV00322,2025-11-02 02:52:39,E404,Excess Vibration,Low,Y,11
ALM0017492,ELV00470,2025-03-27 05:23:38,E303,Motor Overheat,High,Y,27
ALM0017493,ELV00166,2025-10-21 09:47:59,E202,Overload,Low,Y,13
ALM0017494,ELV00079,2025-07-11 07:28:34,E606,Brake Fault,Medium,Y,14
ALM0017495,ELV00278,2025-12-15 03:07:37,E909,Leveling Error,High,Y,64
ALM0017496,ELV00313,2025-07-30 11:12:35,E909,Leveling Error,Low,Y,22
ALM0017497,ELV00338,2026-04-08 07:35:40,E505,Power Fault,Low,Y,8
