maintenance_part_id,maintenance_id,material_id,quantity_used,unit_cost,total_cost
MPT00047413,MNT0010809,MAT00247,1,672.8,672.8
MPT00047414,MNT0010809,MAT00240,1,573.71,573.71
MPT00047415,MNT0021043,MAT00230,1,424.09,424.09
MPT00047416,MNT0021043,MAT00226,1,60.57,60.57
MPT00047417,MNT0023411,MAT00247,2,642.7,1285.4
MPT00047418,MNT0002288,MAT00097,1,710.75,710.75
MPT00047419,MNT0002288,MAT00088,1,1224.97,1224.97
MPT00047420,MNT0013946,MAT00236,1,172.09,172.09
MPT00047421,MNT0013946,MAT00242,1,181.6,181.6
MPT00047422,MNT0018860,MAT00230,1,419.84,419.84
MPT00047423,MNT0029634,MAT00229,1,509.81,509.81
MPT00047424,MNT0011809,MAT00242,1,176.73,176.73
MPT00047425,MNT0011809,MAT00244,1,181.52,181.52
MPT00047426,MNT0011809,MAT00229,1,447.04,447.04
MPT00047427,MNT0019876,MAT00235,1,271.37,271.37
MPT00047428,MNT0002559,MAT00212,1,48.83,48.83
MPT00047429,MNT0002559,MAT00214,1,806.93,806.93
MPT00047430,MNT0020219,MAT00249,1,343.28,343.28
MPT00047431,MNT0020219,MAT00240,1,599.85,599.85
MPT00047432,MNT0026822,MAT00244,5,207.38,1036.9
MPT00047433,MNT0003150,MAT00045,1,305.77,305.77
MPT00047434,MNT0013588,MAT00233,2,263.41,526.82
MPT00047435,MNT0013588,MAT00238,1,167.95,167.95
MPT00047436,MNT0013588,MAT00230,1,443.57,443.57
MPT00047437,MNT0010995,MAT00245,2,87.29,174.58
MPT00047438,MNT0015666,MAT00235,1,305.5,305.5
MPT00047439,MNT0015666,MAT00233,1,260.3,260.3
MPT00047440,MNT0022666,MAT00240,1,671.64,671.64
MPT00047441,MNT0022666,MAT00235,1,319.5,319.5
MPT00047442,MNT0023708,MAT00234,1,286.08,286.08
MPT00047443,MNT0024863,MAT00247,1,765.33,765.33
MPT00047444,MNT0007718,MAT00139,2,136.9,273.8
MPT00047445,MNT0004542,MAT00102,1,292.36,292.36
MPT00047446,MNT0018559,MAT00247,2,624.79,1249.58
MPT00047447,MNT0018559,MAT00240,1,605.9,605.9
MPT00047448,MNT0008428,MAT00005,1,298.94,298.94
MPT00047449,MNT0014255,MAT00227,1,231.25,231.25
MPT00047450,MNT0014255,MAT00232,1,80.83,80.83
MPT00047451,MNT0007897,MAT00207,1,162.76,162.76
MPT00047452,MNT0007897,MAT00209,2,303.5,607.0
MPT00047453,MNT0020668,MAT00228,1,71.04,71.04
MPT00047454,MNT0020668,MAT00249,1,334.79,334.79
MPT00047455,MNT0020668,MAT00242,1,165.12,165.12
MPT00047456,MNT0011496,MAT00230,1,439.01,439.01
MPT00047457,MNT0001692,MAT00216,1,138.31,138.31
MPT00047458,MNT0001692,MAT00207,2,166.78,333.56
MPT00047459,MNT0024822,MAT00250,1,2801.53,2801.53
MPT00047460,MNT0024822,MAT00235,1,275.57,275.57
MPT00047461,MNT0001728,MAT00042,1,52.95,52.95
MPT00047462,MNT0005931,MAT00101,1,55.13,55.13
MPT00047463,MNT0003207,MAT00101,1,51.81,51.81
MPT00047464,MNT0003207,MAT00106,1,128.0,128.0
MPT00047465,MNT0003207,MAT00114,3,276.72,830.16
MPT00047466,MNT0021534,MAT00238,1,181.3,181.3
MPT00047467,MNT0021534,MAT00249,1,328.58,328.58
MPT00047468,MNT0021534,MAT00248,1,560.32,560.32
MPT00047469,MNT0021534,MAT00230,1,432.57,432.57
MPT00047470,MNT0016806,MAT00234,1,257.29,257.29
MPT00047471,MNT0016806,MAT00234,1,300.07,300.07
MPT00047472,MNT0016806,MAT00229,1,468.87,468.87
MPT00047473,MNT0012323,MAT00246,1,313.62,313.62
MPT00047474,MNT0012323,MAT00229,1,510.22,510.22
MPT00047475,MNT0025568,MAT00242,1,172.2,172.2
MPT00047476,MNT0028038,MAT00231,1,448.61,448.61
MPT00047477,MNT0006823,MAT00125,1,53.92,53.92
MPT00047478,MNT0006823,MAT00102,1,255.47,255.47
MPT00047479,MNT0029116,MAT00249,1,346.44,346.44
MPT00047480,MNT0010556,MAT00067,1,582.96,582.96
MPT00047481,MNT0015307,MAT00250,1,2940.65,2940.65
MPT00047482,MNT0015307,MAT00238,2,155.07,310.14
MPT00047483,MNT0024509,MAT00248,2,475.45,950.9
MPT00047484,MNT0024509,MAT00231,1,420.74,420.74
MPT00047485,MNT0007331,MAT00209,1,295.11,295.11
MPT00047486,MNT0007331,MAT00219,1,102.62,102.62
MPT00047487,MNT0009786,MAT00048,1,237.18,237.18
MPT00047488,MNT0025348,MAT00226,1,54.49,54.49
MPT00047489,MNT0014406,MAT00228,1,73.05,73.05
MPT00047490,MNT0014406,MAT00235,1,301.85,301.85
MPT00047491,MNT0014406,MAT00247,2,667.38,1334.76
MPT00047492,MNT0002947,MAT00147,1,712.1,712.1
MPT00047493,MNT0002947,MAT00129,1,113.02,113.02
MPT00047494,MNT0000871,MAT00122,1,357.95,357.95
MPT00047495,MNT0014250,MAT00229,1,486.21,486.21
MPT00047496,MNT0014250,MAT00239,1,717.8,717.8
MPT00047497,MNT0029082,MAT00245,1,86.61,86.61
MPT00047498,MNT0020209,MAT00244,1,210.98,210.98
MPT00047499,MNT0023826,MAT00250,2,3387.79,6775.58
MPT00047500,MNT0002482,MAT00013,2,122.83,245.66
MPT00047501,MNT0028390,MAT00233,1,263.64,263.64
MPT00047502,MNT0028390,MAT00233,2,263.89,527.78
MPT00047503,MNT0024881,MAT00231,1,448.42,448.42
MPT00047504,MNT0024881,MAT00240,1,649.49,649.49
MPT00047505,MNT0019522,MAT00245,2,107.44,214.88
MPT00047506,MNT0019522,MAT00226,1,59.79,59.79
MPT00047507,MNT0022414,MAT00238,1,172.42,172.42
MPT00047508,MNT0014793,MAT00233,1,245.65,245.65
MPT00047509,MNT0014793,MAT00227,3,230.62,691.86
MPT00047510,MNT0012714,MAT00230,1,395.97,395.97
MPT00047511,MNT0012714,MAT00229,1,413.49,413.49
MPT00047512,MNT0013132,MAT00232,1,78.62,78.62
MPT00047513,MNT0013132,MAT00233,1,273.95,273.95
MPT00047514,MNT0013132,MAT00249,1,287.23,287.23
MPT00047515,MNT0013132,MAT00243,1,1376.12,1376.12
MPT00047516,MNT0000640,MAT00033,1,102.38,102.38
MPT00047517,MNT0000640,MAT00030,1,263.53,263.53
MPT00047518,MNT0020933,MAT00228,1,62.18,62.18
MPT00047519,MNT0020933,MAT00236,1,214.87,214.87
MPT00047520,MNT0020933,MAT00240,3,594.6,1783.8
MPT00047521,MNT0013760,MAT00243,1,1252.49,1252.49
MPT00047522,MNT0020567,MAT00227,1,240.81,240.81
MPT00047523,MNT0020567,MAT00249,1,328.85,328.85
MPT00047524,MNT0012567,MAT00236,2,170.7,341.4
MPT00047525,MNT0012567,MAT00242,2,168.88,337.76
MPT00047526,MNT0029598,MAT00238,1,187.17,187.17
MPT00047527,MNT0029598,MAT00247,1,672.5,672.5
MPT00047528,MNT0004624,MAT00201,1,140.09,140.09
MPT00047529,MNT0015802,MAT00232,4,78.42,313.68
MPT00047530,MNT0027071,MAT00236,1,170.87,170.87
MPT00047531,MNT0003253,MAT00059,1,95.99,95.99
MPT00047532,MNT0003253,MAT00055,2,10.92,21.84
MPT00047533,MNT0021773,MAT00246,1,309.69,309.69
MPT00047534,MNT0021773,MAT00233,1,280.36,280.36
MPT00047535,MNT0020447,MAT00249,1,321.4,321.4
MPT00047536,MNT0020447,MAT00243,1,1408.05,1408.05
MPT00047537,MNT0019822,MAT00226,1,57.43,57.43
MPT00047538,MNT0019278,MAT00244,2,218.99,437.98
MPT00047539,MNT0019278,MAT00232,1,71.04,71.04
MPT00047540,MNT0007668,MAT00150,1,193.78,193.78
MPT00047541,MNT0007668,MAT00127,1,5480.92,5480.92
MPT00047542,MNT0022854,MAT00241,1,158.74,158.74
MPT00047543,MNT0003315,MAT00060,1,152.13,152.13
MPT00047544,MNT0003315,MAT00057,1,153.32,153.32
MPT00047545,MNT0012328,MAT00236,1,198.25,198.25
MPT00047546,MNT0010473,MAT00046,1,444.81,444.81
MPT00047547,MNT0010473,MAT00047,1,123.49,123.49
MPT00047548,MNT0001071,MAT00078,1,112.39,112.39
MPT00047549,MNT0026820,MAT00249,1,306.2,306.2
MPT00047550,MNT0026820,MAT00237,1,876.18,876.18
MPT00047551,MNT0010052,MAT00202,2,63.92,127.84
MPT00047552,MNT0010052,MAT00218,1,65.35,65.35
MPT00047553,MNT0016650,MAT00242,1,203.79,203.79
MPT00047554,MNT0016650,MAT00238,2,160.32,320.64
MPT00047555,MNT0016650,MAT00238,1,177.03,177.03
MPT00047556,MNT0016650,MAT00248,1,495.56,495.56
MPT00047557,MNT0016372,MAT00239,1,705.76,705.76
MPT00047558,MNT0010074,MAT00202,1,60.54,60.54
MPT00047559,MNT0010074,MAT00218,2,62.75,125.5
MPT00047560,MNT0010074,MAT00213,1,338.95,338.95
MPT00047561,MNT0012777,MAT00237,1,885.62,885.62
MPT00047562,MNT0016530,MAT00227,1,221.41,221.41
MPT00047563,MNT0006840,MAT00119,1,141.81,141.81
MPT00047564,MNT0006840,MAT00121,1,1883.75,1883.75
MPT00047565,MNT0025409,MAT00245,1,96.54,96.54
MPT00047566,MNT0024513,MAT00249,1,307.92,307.92
MPT00047567,MNT0024513,MAT00226,1,59.33,59.33
MPT00047568,MNT0003349,MAT00017,1,428.06,428.06
MPT00047569,MNT0003349,MAT00008,3,106.27,318.81
MPT00047570,MNT0002355,MAT00095,1,30.92,30.92
MPT00047571,MNT0002355,MAT00078,1,115.1,115.1
MPT00047572,MNT0014262,MAT00235,1,285.39,285.39
MPT00047573,MNT0009932,MAT00223,1,258.14,258.14
MPT00047574,MNT0009932,MAT00212,1,45.56,45.56
MPT00047575,MNT0003277,MAT00009,1,515.94,515.94
MPT00047576,MNT0003277,MAT00006,1,336.35,336.35
MPT00047577,MNT0010905,MAT00239,3,756.32,2268.96
MPT00047578,MNT0010905,MAT00231,2,362.87,725.74
MPT00047579,MNT0010905,MAT00233,1,266.42,266.42
MPT00047580,MNT0022490,MAT00246,1,361.13,361.13
MPT00047581,MNT0022490,MAT00247,1,756.97,756.97
MPT00047582,MNT0022490,MAT00237,3,904.41,2713.23
MPT00047583,MNT0007332,MAT00127,5,6076.84,30384.2
MPT00047584,MNT0010048,MAT00050,1,134.86,134.86
MPT00047585,MNT0010048,MAT00028,1,99.43,99.43
MPT00047586,MNT0020859,MAT00233,1,256.1,256.1
MPT00047587,MNT0020859,MAT00245,1,93.16,93.16
MPT00047588,MNT0000526,MAT00060,2,157.81,315.62
MPT00047589,MNT0000526,MAT00052,1,819.8,819.8
MPT00047590,MNT0000526,MAT00069,1,230.17,230.17
MPT00047591,MNT0005488,MAT00012,1,426.7,426.7
MPT00047592,MNT0005488,MAT00016,2,581.71,1163.42
MPT00047593,MNT0005488,MAT00024,2,110.45,220.9
MPT00047594,MNT0007436,MAT00029,1,193.16,193.16
MPT00047595,MNT0007436,MAT00041,1,2469.79,2469.79
MPT00047596,MNT0007436,MAT00049,1,76.32,76.32
MPT00047597,MNT0013812,MAT00238,1,160.1,160.1
MPT00047598,MNT0013812,MAT00237,1,1018.21,1018.21
MPT00047599,MNT0020375,MAT00229,1,455.1,455.1
MPT00047600,MNT0020375,MAT00248,1,566.02,566.02
MPT00047601,MNT0023525,MAT00247,1,710.51,710.51
MPT00047602,MNT0016643,MAT00229,1,411.29,411.29
MPT00047603,MNT0016643,MAT00227,1,266.32,266.32
MPT00047604,MNT0029595,MAT00249,1,293.34,293.34
MPT00047605,MNT0003829,MAT00017,2,457.78,915.56
MPT00047606,MNT0019310,MAT00234,1,277.36,277.36
MPT00047607,MNT0009504,MAT00206,1,781.05,781.05
MPT00047608,MNT0009504,MAT00221,1,141.66,141.66
MPT00047609,MNT0028562,MAT00241,1,162.95,162.95
MPT00047610,MNT0011397,MAT00243,1,1407.87,1407.87
MPT00047611,MNT0011397,MAT00239,1,771.91,771.91
MPT00047612,MNT0020602,MAT00244,1,199.56,199.56
MPT00047613,MNT0020602,MAT00240,1,628.02,628.02
MPT00047614,MNT0026747,MAT00244,1,181.73,181.73
MPT00047615,MNT0007831,MAT00070,1,151.65,151.65
MPT00047616,MNT0007831,MAT00054,1,541.91,541.91
MPT00047617,MNT0003845,MAT00060,1,152.56,152.56
MPT00047618,MNT0003845,MAT00065,1,158.51,158.51
MPT00047619,MNT0017905,MAT00249,2,300.58,601.16
MPT00047620,MNT0010460,MAT00078,1,110.99,110.99
MPT00047621,MNT0010460,MAT00093,1,632.76,632.76
MPT00047622,MNT0010460,MAT00085,1,595.4,595.4
MPT00047623,MNT0011650,MAT00226,1,49.09,49.09
MPT00047624,MNT0011650,MAT00229,1,410.85,410.85
MPT00047625,MNT0009530,MAT00206,2,811.69,1623.38
MPT00047626,MNT0009530,MAT00220,1,332.22,332.22
MPT00047627,MNT0010486,MAT00025,1,231.97,231.97
MPT00047628,MNT0010486,MAT00001,1,63.65,63.65
MPT00047629,MNT0001015,MAT00042,3,51.49,154.47
MPT00047630,MNT0001015,MAT00036,1,93.52,93.52
MPT00047631,MNT0021007,MAT00241,1,143.4,143.4
MPT00047632,MNT0021007,MAT00241,1,151.05,151.05
MPT00047633,MNT0021007,MAT00226,1,56.24,56.24
MPT00047634,MNT0029167,MAT00244,1,196.58,196.58
MPT00047635,MNT0029167,MAT00243,3,1166.89,3500.67
MPT00047636,MNT0013170,MAT00235,1,281.32,281.32
MPT00047637,MNT0013170,MAT00242,1,172.16,172.16
MPT00047638,MNT0026696,MAT00229,1,472.38,472.38
MPT00047639,MNT0022204,MAT00241,2,161.64,323.28
MPT00047640,MNT0022204,MAT00231,1,413.08,413.08
MPT00047641,MNT0007819,MAT00090,1,236.59,236.59
MPT00047642,MNT0007819,MAT00093,2,680.47,1360.94
MPT00047643,MNT0007819,MAT00092,1,744.34,744.34
MPT00047644,MNT0019250,MAT00229,2,493.94,987.88
MPT00047645,MNT0019250,MAT00247,2,655.57,1311.14
MPT00047646,MNT0013704,MAT00243,1,1255.15,1255.15
MPT00047647,MNT0013704,MAT00243,1,1381.85,1381.85
MPT00047648,MNT0002186,MAT00018,1,345.03,345.03
MPT00047649,MNT0002186,MAT00013,1,115.94,115.94
MPT00047650,MNT0010641,MAT00024,1,116.23,116.23
MPT00047651,MNT0010641,MAT00025,2,224.06,448.12
MPT00047652,MNT0009025,MAT00025,1,217.96,217.96
MPT00047653,MNT0009025,MAT00006,1,334.19,334.19
MPT00047654,MNT0027001,MAT00230,1,403.93,403.93
MPT00047655,MNT0027001,MAT00247,1,725.07,725.07
MPT00047656,MNT0024234,MAT00250,1,2968.14,2968.14
MPT00047657,MNT0024234,MAT00231,2,392.42,784.84
MPT00047658,MNT0007008,MAT00008,1,102.09,102.09
MPT00047659,MNT0007008,MAT00010,1,147.34,147.34
MPT00047660,MNT0007008,MAT00015,1,53.15,53.15
MPT00047661,MNT0020052,MAT00242,1,191.37,191.37
MPT00047662,MNT0012536,MAT00227,2,230.01,460.02
MPT00047663,MNT0012536,MAT00241,1,163.04,163.04
MPT00047664,MNT0012536,MAT00246,1,349.95,349.95
MPT00047665,MNT0012536,MAT00248,1,538.58,538.58
MPT00047666,MNT0012047,MAT00242,1,199.27,199.27
MPT00047667,MNT0003697,MAT00101,2,59.45,118.9
MPT00047668,MNT0012902,MAT00248,1,503.96,503.96
MPT00047669,MNT0014799,MAT00245,1,94.51,94.51
MPT00047670,MNT0014799,MAT00244,1,189.27,189.27
MPT00047671,MNT0014799,MAT00232,1,72.61,72.61
MPT00047672,MNT0014799,MAT00228,1,64.03,64.03
MPT00047673,MNT0004314,MAT00075,2,109.93,219.86
MPT00047674,MNT0004314,MAT00060,1,152.63,152.63
MPT00047675,MNT0028484,MAT00234,1,270.28,270.28
MPT00047676,MNT0028427,MAT00240,1,633.37,633.37
MPT00047677,MNT0028427,MAT00229,1,503.54,503.54
MPT00047678,MNT0025954,MAT00246,1,335.63,335.63
MPT00047679,MNT0025954,MAT00250,3,2767.29,8301.87
MPT00047680,MNT0025954,MAT00238,1,174.23,174.23
MPT00047681,MNT0025954,MAT00232,2,66.04,132.08
MPT00047682,MNT0017712,MAT00236,2,170.79,341.58
MPT00047683,MNT0018979,MAT00228,1,62.51,62.51
MPT00047684,MNT0015715,MAT00249,1,340.41,340.41
MPT00047685,MNT0015715,MAT00245,2,106.86,213.72
MPT00047686,MNT0011581,MAT00227,1,240.59,240.59
MPT00047687,MNT0011581,MAT00250,3,3418.74,10256.22
MPT00047688,MNT0011581,MAT00246,4,325.96,1303.84
MPT00047689,MNT0011581,MAT00230,1,377.5,377.5
MPT00047690,MNT0015695,MAT00231,1,360.09,360.09
MPT00047691,MNT0015695,MAT00229,1,457.18,457.18
MPT00047692,MNT0005653,MAT00222,1,249.95,249.95
MPT00047693,MNT0008449,MAT00051,1,80.98,80.98
MPT00047694,MNT0028028,MAT00250,1,3306.88,3306.88
MPT00047695,MNT0026363,MAT00227,1,217.28,217.28
MPT00047696,MNT0026363,MAT00233,1,271.26,271.26
MPT00047697,MNT0022054,MAT00230,1,406.82,406.82
MPT00047698,MNT0022054,MAT00233,2,223.83,447.66
MPT00047699,MNT0003824,MAT00113,1,1239.39,1239.39
MPT00047700,MNT0001022,MAT00029,1,210.34,210.34
MPT00047701,MNT0001022,MAT00043,1,288.55,288.55
MPT00047702,MNT0016950,MAT00229,1,436.59,436.59
MPT00047703,MNT0017810,MAT00239,1,754.88,754.88
MPT00047704,MNT0021979,MAT00240,1,629.53,629.53
MPT00047705,MNT0012901,MAT00233,1,281.32,281.32
MPT00047706,MNT0012901,MAT00232,1,76.06,76.06
MPT00047707,MNT0014719,MAT00234,1,282.08,282.08
MPT00047708,MNT0011630,MAT00230,1,411.95,411.95
MPT00047709,MNT0011630,MAT00234,2,273.94,547.88
MPT00047710,MNT0011336,MAT00245,1,89.61,89.61
MPT00047711,MNT0011336,MAT00241,1,151.34,151.34
MPT00047712,MNT0011336,MAT00240,1,654.41,654.41
MPT00047713,MNT0011336,MAT00232,1,74.4,74.4
MPT00047714,MNT0001134,MAT00124,1,148.4,148.4
MPT00047715,MNT0001134,MAT00124,2,133.07,266.14
MPT00047716,MNT0003843,MAT00203,1,79.55,79.55
MPT00047717,MNT0007182,MAT00022,1,110.66,110.66
MPT00047718,MNT0007182,MAT00015,1,50.27,50.27
MPT00047719,MNT0024674,MAT00240,1,671.24,671.24
MPT00047720,MNT0024674,MAT00245,2,85.98,171.96
MPT00047721,MNT0019170,MAT00242,1,203.98,203.98
MPT00047722,MNT0007212,MAT00069,1,259.84,259.84
MPT00047723,MNT0007212,MAT00069,1,278.2,278.2
MPT00047724,MNT0028694,MAT00229,1,445.91,445.91
MPT00047725,MNT0028694,MAT00243,1,1307.29,1307.29
MPT00047726,MNT0028694,MAT00228,2,73.24,146.48
MPT00047727,MNT0004650,MAT00136,2,172.09,344.18
MPT00047728,MNT0004650,MAT00133,1,98.29,98.29
MPT00047729,MNT0004650,MAT00145,1,248.77,248.77
MPT00047730,MNT0004650,MAT00133,3,88.0,264.0
MPT00047731,MNT0009077,MAT00207,1,190.63,190.63
MPT00047732,MNT0009077,MAT00221,4,144.54,578.16
MPT00047733,MNT0009077,MAT00218,2,66.45,132.9
MPT00047734,MNT0016845,MAT00245,2,99.36,198.72
MPT00047735,MNT0016845,MAT00230,1,434.47,434.47
MPT00047736,MNT0013193,MAT00244,1,214.3,214.3
MPT00047737,MNT0013193,MAT00233,1,259.87,259.87
MPT00047738,MNT0019891,MAT00229,2,442.67,885.34
MPT00047739,MNT0019891,MAT00242,1,170.38,170.38
MPT00047740,MNT0005664,MAT00010,1,144.48,144.48
MPT00047741,MNT0005664,MAT00014,2,79.29,158.58
MPT00047742,MNT0005664,MAT00017,1,470.28,470.28
MPT00047743,MNT0021774,MAT00228,1,69.97,69.97
MPT00047744,MNT0012746,MAT00226,1,50.62,50.62
MPT00047745,MNT0012746,MAT00250,1,3018.77,3018.77
MPT00047746,MNT0016018,MAT00233,1,255.75,255.75
MPT00047747,MNT0016018,MAT00232,1,77.6,77.6
MPT00047748,MNT0016018,MAT00246,1,301.66,301.66
MPT00047749,MNT0016018,MAT00230,1,390.27,390.27
MPT00047750,MNT0024339,MAT00227,1,228.03,228.03
MPT00047751,MNT0024339,MAT00243,2,1237.77,2475.54
MPT00047752,MNT0013555,MAT00239,1,711.32,711.32
MPT00047753,MNT0013555,MAT00232,1,75.92,75.92
MPT00047754,MNT0004450,MAT00055,1,9.2,9.2
MPT00047755,MNT0004450,MAT00075,1,126.57,126.57
MPT00047756,MNT0004450,MAT00067,1,567.34,567.34
MPT00047757,MNT0025437,MAT00239,2,755.17,1510.34
MPT00047758,MNT0025437,MAT00235,1,299.99,299.99
MPT00047759,MNT0027239,MAT00228,1,66.01,66.01
MPT00047760,MNT0000970,MAT00034,2,75.29,150.58
MPT00047761,MNT0000970,MAT00037,3,390.52,1171.56
MPT00047762,MNT0000970,MAT00041,3,2463.32,7389.96
MPT00047763,MNT0011315,MAT00230,1,446.33,446.33
MPT00047764,MNT0012713,MAT00247,1,700.9,700.9
MPT00047765,MNT0012713,MAT00246,1,300.12,300.12
MPT00047766,MNT0012713,MAT00242,1,164.11,164.11
MPT00047767,MNT0016027,MAT00226,1,49.17,49.17
MPT00047768,MNT0007060,MAT00140,1,101.15,101.15
MPT00047769,MNT0007060,MAT00132,3,109.93,329.79
MPT00047770,MNT0007060,MAT00126,1,188.19,188.19
MPT00047771,MNT0008205,MAT00023,2,657.25,1314.5
MPT00047772,MNT0002858,MAT00019,2,323.66,647.32
MPT00047773,MNT0002858,MAT00016,3,636.38,1909.14
MPT00047774,MNT0002858,MAT00008,1,99.76,99.76
MPT00047775,MNT0022245,MAT00228,2,69.86,139.72
MPT00047776,MNT0022245,MAT00233,2,279.15,558.3
MPT00047777,MNT0022245,MAT00248,1,534.47,534.47
MPT00047778,MNT0000203,MAT00006,1,392.32,392.32
MPT00047779,MNT0012927,MAT00241,1,160.46,160.46
MPT00047780,MNT0012927,MAT00244,1,216.85,216.85
MPT00047781,MNT0012927,MAT00248,3,471.72,1415.16
MPT00047782,MNT0010471,MAT00027,1,196.42,196.42
MPT00047783,MNT0027772,MAT00239,1,721.7,721.7
MPT00047784,MNT0027772,MAT00235,1,291.58,291.58
MPT00047785,MNT0017678,MAT00230,1,454.58,454.58
MPT00047786,MNT0004143,MAT00090,1,248.5,248.5
MPT00047787,MNT0004143,MAT00083,1,57.94,57.94
MPT00047788,MNT0016545,MAT00248,1,521.11,521.11
MPT00047789,MNT0026368,MAT00231,1,425.74,425.74
MPT00047790,MNT0026368,MAT00231,1,442.01,442.01
MPT00047791,MNT0027668,MAT00245,1,90.22,90.22
MPT00047792,MNT0027668,MAT00233,1,254.89,254.89
MPT00047793,MNT0021739,MAT00237,1,1008.29,1008.29
MPT00047794,MNT0021739,MAT00239,1,720.51,720.51
MPT00047795,MNT0024046,MAT00242,1,188.34,188.34
MPT00047796,MNT0024046,MAT00230,1,416.85,416.85
MPT00047797,MNT0004859,MAT00215,1,154.83,154.83
MPT00047798,MNT0004859,MAT00217,1,134.98,134.98
MPT00047799,MNT0004859,MAT00223,1,242.82,242.82
MPT00047800,MNT0025541,MAT00238,1,166.32,166.32
MPT00047801,MNT0025541,MAT00246,1,354.26,354.26
MPT00047802,MNT0002429,MAT00202,1,71.25,71.25
MPT00047803,MNT0002429,MAT00220,1,343.05,343.05
MPT00047804,MNT0012875,MAT00249,1,308.81,308.81
MPT00047805,MNT0012875,MAT00237,1,856.2,856.2
MPT00047806,MNT0017992,MAT00250,3,3153.23,9459.69
MPT00047807,MNT0017992,MAT00237,1,988.27,988.27
MPT00047808,MNT0028888,MAT00247,1,762.25,762.25
MPT00047809,MNT0028888,MAT00244,1,215.65,215.65
MPT00047810,MNT0018613,MAT00241,1,172.18,172.18
MPT00047811,MNT0018613,MAT00235,2,275.73,551.46
MPT00047812,MNT0018613,MAT00236,3,183.76,551.28
MPT00047813,MNT0012797,MAT00247,1,705.53,705.53
MPT00047814,MNT0012717,MAT00238,1,182.82,182.82
MPT00047815,MNT0003796,MAT00014,2,69.18,138.36
MPT00047816,MNT0003796,MAT00004,1,253.44,253.44
MPT00047817,MNT0024266,MAT00239,1,809.33,809.33
MPT00047818,MNT0024266,MAT00245,1,104.35,104.35
MPT00047819,MNT0024266,MAT00231,1,451.15,451.15
MPT00047820,MNT0024266,MAT00249,1,312.78,312.78
MPT00047821,MNT0012885,MAT00245,1,90.02,90.02
MPT00047822,MNT0012885,MAT00230,1,380.99,380.99
MPT00047823,MNT0002010,MAT00206,1,727.53,727.53
MPT00047824,MNT0024461,MAT00232,2,76.87,153.74
MPT00047825,MNT0024461,MAT00248,1,555.94,555.94
MPT00047826,MNT0024461,MAT00229,2,431.09,862.18
MPT00047827,MNT0029854,MAT00226,1,59.72,59.72
MPT00047828,MNT0013490,MAT00246,2,300.29,600.58
MPT00047829,MNT0014811,MAT00239,1,803.64,803.64
MPT00047830,MNT0007617,MAT00040,1,190.97,190.97
MPT00047831,MNT0029358,MAT00237,1,820.43,820.43
MPT00047832,MNT0007768,MAT00089,1,585.13,585.13
MPT00047833,MNT0007768,MAT00077,1,461.25,461.25
MPT00047834,MNT0023256,MAT00227,3,259.73,779.19
MPT00047835,MNT0023256,MAT00249,2,337.55,675.1
MPT00047836,MNT0005087,MAT00025,1,252.31,252.31
MPT00047837,MNT0005087,MAT00025,1,248.81,248.81
MPT00047838,MNT0020891,MAT00241,1,149.73,149.73
MPT00047839,MNT0020891,MAT00240,1,625.32,625.32
MPT00047840,MNT0029739,MAT00245,1,92.92,92.92
MPT00047841,MNT0029739,MAT00226,1,58.57,58.57
MPT00047842,MNT0029739,MAT00245,3,95.2,285.6
MPT00047843,MNT0010177,MAT00112,2,479.58,959.16
MPT00047844,MNT0010177,MAT00105,1,54.75,54.75
MPT00047845,MNT0021093,MAT00244,1,188.54,188.54
MPT00047846,MNT0009174,MAT00078,2,119.53,239.06
MPT00047847,MNT0029316,MAT00236,2,206.39,412.78
MPT00047848,MNT0011973,MAT00228,1,63.09,63.09
MPT00047849,MNT0011973,MAT00239,2,700.36,1400.72
MPT00047850,MNT0027641,MAT00238,1,187.37,187.37
MPT00047851,MNT0027686,MAT00233,1,251.43,251.43
MPT00047852,MNT0016203,MAT00227,1,236.84,236.84
MPT00047853,MNT0016203,MAT00248,1,573.49,573.49
MPT00047854,MNT0028167,MAT00243,1,1282.31,1282.31
MPT00047855,MNT0022042,MAT00229,1,432.39,432.39
MPT00047856,MNT0022042,MAT00243,1,1228.14,1228.14
MPT00047857,MNT0018024,MAT00241,1,166.73,166.73
MPT00047858,MNT0018024,MAT00248,1,561.96,561.96
MPT00047859,MNT0018024,MAT00242,1,181.84,181.84
MPT00047860,MNT0018024,MAT00236,1,205.91,205.91
MPT00047861,MNT0022820,MAT00226,1,48.48,48.48
MPT00047862,MNT0005860,MAT00032,1,74.06,74.06
MPT00047863,MNT0020452,MAT00229,1,513.04,513.04
MPT00047864,MNT0014168,MAT00243,1,1203.34,1203.34
MPT00047865,MNT0014168,MAT00242,1,179.41,179.41
MPT00047866,MNT0024795,MAT00246,2,306.31,612.62
MPT00047867,MNT0026361,MAT00231,1,418.11,418.11
MPT00047868,MNT0026361,MAT00234,1,239.6,239.6
MPT00047869,MNT0018993,MAT00229,1,493.5,493.5
MPT00047870,MNT0018993,MAT00239,1,759.62,759.62
MPT00047871,MNT0013634,MAT00235,1,295.79,295.79
MPT00047872,MNT0013634,MAT00235,1,315.35,315.35
MPT00047873,MNT0023933,MAT00231,1,441.41,441.41
MPT00047874,MNT0023933,MAT00247,1,778.09,778.09
