inspection_id,production_order_id,product_id,inspection_date,inspected_quantity,defect_quantity,defect_rate,quality_status,defect_type
QI0014335,PRD0014335,MZ-FG-E17,2025-06-16,108,12,0.1111,Fail,Material Crack
QI0014336,PRD0014336,CM-FL-V00,2025-08-28,40,2,0.05,Conditional Pass,Electrical Fault
QI0014337,PRD0014337,MZ-FG-C990,2026-06-21,42,6,0.1429,Fail,Weld Defect
QI0014338,PRD0014338,MZ-TG-A20,2026-05-11,20,2,0.1,Fail,Material Crack
QI0014339,PRD0014339,MZ-TG-A20,2025-10-13,122,13,0.1066,Fail,Dimensional Deviation
QI0014340,PRD0014340,MZ-TG-A27,2025-07-26,2,0,0.0,Pass,None
QI0014341,PRD0014341,MZ-FG-M550,2025-01-02,31,1,0.0323,Conditional Pass,Electrical Fault
QI0014342,PRD0014342,MZ-FG-P010,2025-06-23,69,0,0.0,Pass,None
QI0014343,PRD0014343,MZ-FG-R300,2025-12-12,78,4,0.0513,Conditional Pass,Weld Defect
QI0014344,PRD0014344,MZ-FG-M550,2025-02-21,115,3,0.0261,Pass,Paint Inconsistency
QI0014345,PRD0014345,MZ-TG-A20,2025-03-07,29,1,0.0345,Conditional Pass,Surface Scratch
QI0014346,PRD0014346,MZ-TG-A25,2025-08-31,137,20,0.146,Fail,Weld Defect
QI0014347,PRD0014347,MZ-FG-R100,2026-01-28,27,1,0.037,Conditional Pass,Wiring Fault
QI0014348,PRD0014348,MZ-FG-C950,2026-03-23,63,8,0.127,Fail,Dimensional Deviation
QI0014349,PRD0014349,MZ-FG-C21,2025-11-25,5,1,0.2,Fail,Dimensional Deviation
QI0014350,PRD0014350,MZ-FG-E103,2026-05-04,63,6,0.0952,Conditional Pass,Dimensional Deviation
QI0014351,PRD0014351,MZ-TG-A26,2026-06-02,41,2,0.0488,Conditional Pass,Paint Inconsistency
QI0014352,PRD0014352,MZ-TG-A20,2025-01-20,31,1,0.0323,Conditional Pass,Dimensional Deviation
QI0014353,PRD0014353,MZ-FG-E15,2025-01-17,33,1,0.0303,Conditional Pass,Dimensional Deviation
QI0014354,PRD0014354,MZ-FG-C950,2025-06-10,14,0,0.0,Pass,None
QI0014355,PRD0014355,MZ-FG-C10,2025-10-02,35,3,0.0857,Conditional Pass,Paint Inconsistency
QI0014356,PRD0014356,MZ-TG-Y240,2025-04-15,69,6,0.087,Conditional Pass,Assembly Misalignment
QI0014357,PRD0014357,MZ-FG-E15,2025-09-05,53,4,0.0755,Conditional Pass,Assembly Misalignment
QI0014358,PRD0014358,MZ-FG-C20,2025-11-30,78,2,0.0256,Pass,Electrical Fault
QI0014359,PRD0014359,TG11,2026-04-15,33,4,0.1212,Fail,Paint Inconsistency
QI0014360,PRD0014360,MZ-FG-C990,2025-12-01,6,1,0.1667,Fail,Material Crack
QI0014361,PRD0014361,MZ-FG-C950,2026-04-22,5,0,0.0,Pass,None
QI0014362,PRD0014362,MZ-FG-R200,2025-09-05,85,5,0.0588,Conditional Pass,Weld Defect
QI0014363,PRD0014363,MZ-FG-E16,2026-06-24,64,4,0.0625,Conditional Pass,Paint Inconsistency
QI0014364,PRD0014364,MZ-FG-E17,2025-06-25,36,3,0.0833,Conditional Pass,Electrical Fault
QI0014365,PRD0014365,M-01,2025-08-17,16,0,0.0,Pass,None
QI0014366,PRD0014366,MZ-FG-E16,2026-02-26,43,3,0.0698,Conditional Pass,Dimensional Deviation
QI0014367,PRD0014367,MZ-FG-M500,2025-05-27,32,1,0.0312,Conditional Pass,Paint Inconsistency
QI0014368,PRD0014368,MZ-FG-E108,2026-05-05,67,1,0.0149,Pass,Paint Inconsistency
QI0014369,PRD0014369,M-01,2025-08-18,72,6,0.0833,Conditional Pass,Wiring Fault
QI0014370,PRD0014370,MZ-FG-M550,2025-08-12,34,3,0.0882,Conditional Pass,Paint Inconsistency
QI0014371,PRD0014371,M-01,2026-02-10,66,3,0.0455,Conditional Pass,Paint Inconsistency
QI0014372,PRD0014372,MZ-TG-A20,2025-05-05,63,3,0.0476,Conditional Pass,Wiring Fault
QI0014373,PRD0014373,MZ-FG-C10,2025-02-02,72,4,0.0556,Conditional Pass,Surface Scratch
QI0014374,PRD0014374,MZ-FG-E16,2025-09-16,29,2,0.069,Conditional Pass,Dimensional Deviation
QI0014375,PRD0014375,MZ-TG-A20,2025-04-27,11,1,0.0909,Conditional Pass,Paint Inconsistency
QI0014376,PRD0014376,MZ-TG-Y200,2025-03-02,111,1,0.009,Pass,Wiring Fault
QI0014377,PRD0014377,MZ-FG-M525,2026-02-25,34,3,0.0882,Conditional Pass,Dimensional Deviation
QI0014378,PRD0014378,MZ-FG-R300,2025-04-24,25,1,0.04,Conditional Pass,Surface Scratch
QI0014379,PRD0014379,MZ-FG-R100,2026-05-15,57,3,0.0526,Conditional Pass,Wiring Fault
QI0014380,PRD0014380,MZ-FG-E17,2025-02-01,48,0,0.0,Pass,None
QI0014381,PRD0014381,MZ-FG-E108,2025-01-25,52,1,0.0192,Pass,Paint Inconsistency
QI0014382,PRD0014382,MZ-FG-E16,2025-07-08,79,1,0.0127,Pass,Wiring Fault
QI0014383,PRD0014383,MZ-FG-C950,2025-09-08,9,1,0.1111,Fail,Assembly Misalignment
QI0014384,PRD0014384,MZ-FG-R300,2026-01-07,23,2,0.087,Conditional Pass,Dimensional Deviation
QI0014385,PRD0014385,MZ-FG-E108,2025-12-29,45,2,0.0444,Conditional Pass,Surface Scratch
QI0014386,PRD0014386,MZ-FG-C10,2025-01-06,47,2,0.0426,Conditional Pass,Surface Scratch
QI0014387,PRD0014387,MZ-FG-R100,2025-04-02,61,1,0.0164,Pass,Wiring Fault
QI0014388,PRD0014388,MZ-TG-A25,2026-06-12,21,0,0.0,Pass,None
QI0014389,PRD0014389,MZ-TG-Y120,2026-06-08,121,3,0.0248,Pass,Weld Defect
QI0014390,PRD0014390,CM-FL-V00,2026-03-18,48,7,0.1458,Fail,Surface Scratch
QI0014391,PRD0014391,MZ-TG-A27,2025-04-17,13,1,0.0769,Conditional Pass,Surface Scratch
QI0014392,PRD0014392,MZ-TG-E202,2026-02-16,21,0,0.0,Pass,None
QI0014393,PRD0014393,M-01,2025-07-05,82,2,0.0244,Pass,Wiring Fault
QI0014394,PRD0014394,MZ-TG-Y240,2026-03-06,46,1,0.0217,Pass,Material Crack
QI0014395,PRD0014395,MZ-TG-A26,2025-06-01,42,6,0.1429,Fail,Assembly Misalignment
QI0014396,PRD0014396,MZ-TG-A26,2026-03-16,134,6,0.0448,Conditional Pass,Material Crack
QI0014397,PRD0014397,MZ-FG-M550,2025-11-23,39,1,0.0256,Pass,Assembly Misalignment
QI0014398,PRD0014398,FG226,2025-09-28,59,3,0.0508,Conditional Pass,Material Crack
QI0014399,PRD0014399,MZ-FG-M500,2026-03-25,55,3,0.0545,Conditional Pass,Assembly Misalignment
QI0014400,PRD0014400,MZ-FG-E16,2025-03-23,50,1,0.02,Pass,Dimensional Deviation
QI0014401,PRD0014401,MZ-FG-C990,2025-08-27,63,3,0.0476,Conditional Pass,Wiring Fault
QI0014402,PRD0014402,MZ-FG-M500,2025-03-02,114,1,0.0088,Pass,Electrical Fault
QI0014403,PRD0014403,MZ-TG-Y200,2025-09-26,102,7,0.0686,Conditional Pass,Wiring Fault
QI0014404,PRD0014404,MZ-TG-A27,2025-01-19,53,1,0.0189,Pass,Dimensional Deviation
QI0014405,PRD0014405,MZ-TG-A27,2025-09-14,71,3,0.0423,Conditional Pass,Paint Inconsistency
QI0014406,PRD0014406,MZ-FG-C950,2026-01-31,80,1,0.0125,Pass,Weld Defect
QI0014407,PRD0014407,MZ-TG-Y240,2025-08-20,50,1,0.02,Pass,Dimensional Deviation
QI0014408,PRD0014408,MZ-TG-A27,2025-01-14,38,2,0.0526,Conditional Pass,Weld Defect
QI0014409,PRD0014409,MZ-FG-E108,2026-02-23,30,1,0.0333,Conditional Pass,Weld Defect
QI0014410,PRD0014410,TG11,2026-04-28,107,1,0.0093,Pass,Paint Inconsistency
QI0014411,PRD0014411,MZ-FG-R200,2025-10-08,54,4,0.0741,Conditional Pass,Weld Defect
QI0014412,PRD0014412,CM-FL-V00,2026-04-29,75,4,0.0533,Conditional Pass,Assembly Misalignment
QI0014413,PRD0014413,MZ-FG-M500,2025-09-06,24,0,0.0,Pass,None
QI0014414,PRD0014414,MZ-TG-Y240,2025-11-26,34,0,0.0,Pass,None
QI0014415,PRD0014415,M-01,2025-01-09,24,0,0.0,Pass,None
QI0014416,PRD0014416,MZ-TG-Y120,2025-06-12,52,1,0.0192,Pass,Weld Defect
QI0014417,PRD0014417,M-01,2025-05-29,24,1,0.0417,Conditional Pass,Electrical Fault
QI0014418,PRD0014418,MZ-FG-R300,2025-12-09,131,14,0.1069,Fail,Wiring Fault
QI0014419,PRD0014419,MZ-FG-C21,2025-01-22,226,5,0.0221,Pass,Dimensional Deviation
QI0014420,PRD0014420,MZ-FG-M550,2026-06-18,92,3,0.0326,Conditional Pass,Material Crack
QI0014421,PRD0014421,MZ-FG-R300,2025-06-24,35,1,0.0286,Pass,Wiring Fault
QI0014422,PRD0014422,M1,2026-02-25,25,2,0.08,Conditional Pass,Dimensional Deviation
QI0014423,PRD0014423,MZ-TG-Y120,2026-01-25,45,0,0.0,Pass,None
QI0014424,PRD0014424,MZ-TG-A25,2025-11-03,9,0,0.0,Pass,None
QI0014425,PRD0014425,MZ-FG-E15,2025-02-11,19,1,0.0526,Conditional Pass,Weld Defect
QI0014426,PRD0014426,CM-FL-V00,2026-05-15,73,1,0.0137,Pass,Material Crack
QI0014427,PRD0014427,MZ-FG-E108,2026-06-17,108,2,0.0185,Pass,Assembly Misalignment
QI0014428,PRD0014428,MZ-TG-A26,2025-05-19,54,4,0.0741,Conditional Pass,Assembly Misalignment
QI0014429,PRD0014429,MZ-FG-C990,2026-04-12,13,0,0.0,Pass,None
QI0014430,PRD0014430,MZ-FG-C10,2025-05-25,35,2,0.0571,Conditional Pass,Dimensional Deviation
QI0014431,PRD0014431,M1,2026-06-09,2,0,0.0,Pass,None
QI0014432,PRD0014432,MZ-FG-C950,2026-01-10,30,1,0.0333,Conditional Pass,Dimensional Deviation
QI0014433,PRD0014433,MZ-FG-E103,2026-03-14,7,1,0.1429,Fail,Wiring Fault
QI0014434,PRD0014434,MZ-FG-E102,2025-07-19,77,14,0.1818,Fail,Wiring Fault
QI0014435,PRD0014435,MZ-TG-A20,2025-09-20,94,7,0.0745,Conditional Pass,Dimensional Deviation
QI0014436,PRD0014436,MZ-TG-E202,2025-02-25,75,2,0.0267,Pass,Assembly Misalignment
QI0014437,PRD0014437,MZ-FG-C900,2025-12-09,41,1,0.0244,Pass,Surface Scratch
QI0014438,PRD0014438,MZ-FG-E102,2025-08-27,54,1,0.0185,Pass,Wiring Fault
QI0014439,PRD0014439,MZ-FG-M550,2026-05-15,66,5,0.0758,Conditional Pass,Surface Scratch
QI0014440,PRD0014440,MZ-FG-P010,2026-01-20,54,2,0.037,Conditional Pass,Material Crack
QI0014441,PRD0014441,MZ-FG-E16,2025-02-10,32,2,0.0625,Conditional Pass,Paint Inconsistency
QI0014442,PRD0014442,CM-FL-V00,2025-10-23,202,2,0.0099,Pass,Material Crack
QI0014443,PRD0014443,TG11,2025-07-04,19,0,0.0,Pass,None
QI0014444,PRD0014444,MZ-FG-R100,2025-02-21,65,2,0.0308,Conditional Pass,Dimensional Deviation
QI0014445,PRD0014445,MZ-TG-Y200,2025-11-30,45,1,0.0222,Pass,Wiring Fault
QI0014446,PRD0014446,MZ-FG-M525,2026-01-20,47,3,0.0638,Conditional Pass,Surface Scratch
QI0014447,PRD0014447,MZ-FG-C21,2025-08-27,82,0,0.0,Pass,None
QI0014448,PRD0014448,MZ-FG-C950,2026-05-02,49,2,0.0408,Conditional Pass,Electrical Fault
QI0014449,PRD0014449,MZ-FG-C10,2025-05-29,76,1,0.0132,Pass,Wiring Fault
QI0014450,PRD0014450,MZ-FG-R300,2025-10-25,202,1,0.005,Pass,Material Crack
QI0014451,PRD0014451,MZ-FG-R200,2026-03-31,42,3,0.0714,Conditional Pass,Electrical Fault
QI0014452,PRD0014452,MZ-TG-Y240,2025-10-20,12,1,0.0833,Conditional Pass,Paint Inconsistency
QI0014453,PRD0014453,MZ-TG-Y200,2026-02-14,15,1,0.0667,Conditional Pass,Weld Defect
QI0014454,PRD0014454,MZ-FG-R300,2026-04-07,82,2,0.0244,Pass,Wiring Fault
QI0014455,PRD0014455,CM-FL-V00,2025-10-14,50,4,0.08,Conditional Pass,Weld Defect
QI0014456,PRD0014456,MZ-FG-E15,2025-12-03,42,1,0.0238,Pass,Surface Scratch
QI0014457,PRD0014457,MZ-TG-A25,2025-10-15,53,2,0.0377,Conditional Pass,Dimensional Deviation
QI0014458,PRD0014458,MZ-TG-Y120,2025-08-08,13,3,0.2308,Fail,Assembly Misalignment
QI0014459,PRD0014459,MZ-TG-A25,2025-02-26,26,9,0.3462,Fail,Surface Scratch
QI0014460,PRD0014460,TG11,2025-03-06,33,4,0.1212,Fail,Surface Scratch
QI0014461,PRD0014461,MZ-FG-E16,2026-01-21,23,2,0.087,Conditional Pass,Material Crack
QI0014462,PRD0014462,MZ-FG-C20,2026-01-05,61,1,0.0164,Pass,Assembly Misalignment
QI0014463,PRD0014463,MZ-FG-R100,2025-12-03,34,0,0.0,Pass,None
QI0014464,PRD0014464,MZ-FG-E103,2025-07-12,36,3,0.0833,Conditional Pass,Surface Scratch
QI0014465,PRD0014465,MZ-TG-E202,2026-06-21,36,2,0.0556,Conditional Pass,Assembly Misalignment
QI0014466,PRD0014466,CM-FL-V00,2026-04-05,57,3,0.0526,Conditional Pass,Assembly Misalignment
QI0014467,PRD0014467,MZ-TG-Y200,2025-01-04,87,4,0.046,Conditional Pass,Surface Scratch
QI0014468,PRD0014468,MZ-FG-E101,2026-04-11,17,0,0.0,Pass,None
QI0014469,PRD0014469,MZ-TG-A20,2025-02-27,75,5,0.0667,Conditional Pass,Material Crack
QI0014470,PRD0014470,MZ-FG-M525,2025-11-01,39,7,0.1795,Fail,Electrical Fault
QI0014471,PRD0014471,MZ-FG-C20,2025-06-11,34,1,0.0294,Pass,Dimensional Deviation
QI0014472,PRD0014472,CM-FL-V00,2026-01-01,99,35,0.3535,Fail,Dimensional Deviation
QI0014473,PRD0014473,CM-FL-V00,2025-11-14,2,0,0.0,Pass,None
QI0014474,PRD0014474,MZ-FG-M550,2026-04-21,70,4,0.0571,Conditional Pass,Wiring Fault
QI0014475,PRD0014475,MZ-TG-Y200,2026-01-28,37,13,0.3514,Fail,Dimensional Deviation
QI0014476,PRD0014476,MZ-FG-R200,2026-05-12,46,5,0.1087,Fail,Material Crack
QI0014477,PRD0014477,MZ-TG-A20,2025-08-22,45,4,0.0889,Conditional Pass,Electrical Fault
QI0014478,PRD0014478,MZ-FG-E102,2025-07-28,7,1,0.1429,Fail,Material Crack
QI0014479,PRD0014479,FG226,2026-02-09,78,1,0.0128,Pass,Weld Defect
QI0014480,PRD0014480,MZ-TG-A25,2026-06-12,8,1,0.125,Fail,Material Crack
QI0014481,PRD0014481,MZ-TG-Y200,2025-08-24,36,1,0.0278,Pass,Material Crack
QI0014482,PRD0014482,MZ-TG-Y120,2025-03-09,27,7,0.2593,Fail,Surface Scratch
QI0014483,PRD0014483,M-01,2026-02-17,87,8,0.092,Conditional Pass,Electrical Fault
QI0014484,PRD0014484,MZ-FG-P010,2026-05-07,20,1,0.05,Conditional Pass,Electrical Fault
QI0014485,PRD0014485,MZ-FG-C20,2026-05-22,52,2,0.0385,Conditional Pass,Surface Scratch
QI0014486,PRD0014486,MZ-TG-Y120,2025-05-20,44,5,0.1136,Fail,Electrical Fault
QI0014487,PRD0014487,MZ-FG-C950,2025-06-25,26,3,0.1154,Fail,Weld Defect
QI0014488,PRD0014488,MZ-FG-M500,2025-06-25,18,1,0.0556,Conditional Pass,Paint Inconsistency
QI0014489,PRD0014489,MZ-FG-E17,2025-12-02,52,10,0.1923,Fail,Surface Scratch
QI0014490,PRD0014490,MZ-FG-E102,2025-05-29,39,3,0.0769,Conditional Pass,Electrical Fault
QI0014491,PRD0014491,MZ-FG-M500,2025-12-19,42,7,0.1667,Fail,Wiring Fault
QI0014492,PRD0014492,MZ-TG-Y240,2025-02-25,22,0,0.0,Pass,None
QI0014493,PRD0014493,MZ-FG-C21,2026-05-01,45,1,0.0222,Pass,Assembly Misalignment
QI0014494,PRD0014494,M1,2025-12-05,29,1,0.0345,Conditional Pass,Weld Defect
QI0014495,PRD0014495,MZ-FG-E103,2026-03-04,45,1,0.0222,Pass,Weld Defect
QI0014496,PRD0014496,MZ-FG-E16,2025-02-03,28,2,0.0714,Conditional Pass,Electrical Fault
QI0014497,PRD0014497,MZ-TG-A20,2025-02-18,92,2,0.0217,Pass,Wiring Fault
QI0014498,PRD0014498,M-01,2026-04-01,20,1,0.05,Conditional Pass,Paint Inconsistency
QI0014499,PRD0014499,MZ-TG-SR01,2025-04-14,50,3,0.06,Conditional Pass,Material Crack
QI0014500,PRD0014500,MZ-FG-E16,2025-10-23,42,1,0.0238,Pass,Electrical Fault
QI0014501,PRD0014501,MZ-FG-E15,2025-02-17,20,2,0.1,Fail,Dimensional Deviation
QI0014502,PRD0014502,MZ-TG-Y240,2025-01-10,10,0,0.0,Pass,None
QI0014503,PRD0014503,MZ-TG-Y200,2026-01-27,71,2,0.0282,Pass,Surface Scratch
QI0014504,PRD0014504,MZ-TG-A25,2025-08-04,68,1,0.0147,Pass,Weld Defect
QI0014505,PRD0014505,MZ-TG-Y200,2025-01-10,76,1,0.0132,Pass,Wiring Fault
QI0014506,PRD0014506,MZ-TG-SR01,2026-05-25,70,2,0.0286,Pass,Wiring Fault
QI0014507,PRD0014507,MZ-TG-A20,2026-03-18,59,0,0.0,Pass,None
QI0014508,PRD0014508,MZ-FG-M550,2025-07-06,97,24,0.2474,Fail,Weld Defect
QI0014509,PRD0014509,MZ-FG-E102,2026-03-25,22,1,0.0455,Conditional Pass,Assembly Misalignment
QI0014510,PRD0014510,MZ-TG-Y240,2026-04-25,45,2,0.0444,Conditional Pass,Surface Scratch
QI0014511,PRD0014511,MZ-FG-E15,2025-08-21,31,1,0.0323,Conditional Pass,Electrical Fault
QI0014512,PRD0014512,MZ-FG-E103,2025-03-22,55,4,0.0727,Conditional Pass,Electrical Fault
QI0014513,PRD0014513,MZ-TG-A25,2026-02-01,36,13,0.3611,Fail,Surface Scratch
QI0014514,PRD0014514,MZ-TG-SR01,2025-07-13,15,1,0.0667,Conditional Pass,Assembly Misalignment
QI0014515,PRD0014515,FG226,2026-06-30,43,6,0.1395,Fail,Dimensional Deviation
QI0014516,PRD0014516,MZ-TG-SR01,2025-02-19,1,0,0.0,Pass,None
QI0014517,PRD0014517,MZ-FG-M550,2025-07-15,181,13,0.0718,Conditional Pass,Dimensional Deviation
QI0014518,PRD0014518,MZ-TG-A27,2025-06-21,34,3,0.0882,Conditional Pass,Material Crack
QI0014519,PRD0014519,MZ-FG-C20,2026-04-21,64,5,0.0781,Conditional Pass,Material Crack
QI0014520,PRD0014520,MZ-TG-Y240,2026-03-09,7,0,0.0,Pass,None
QI0014521,PRD0014521,MZ-FG-M550,2025-01-23,58,1,0.0172,Pass,Paint Inconsistency
QI0014522,PRD0014522,MZ-FG-P010,2026-01-29,38,1,0.0263,Pass,Surface Scratch
QI0014523,PRD0014523,MZ-TG-A20,2026-01-27,58,7,0.1207,Fail,Paint Inconsistency
QI0014524,PRD0014524,MZ-FG-E102,2026-06-09,30,1,0.0333,Conditional Pass,Dimensional Deviation
QI0014525,PRD0014525,CM-FL-V00,2025-08-24,59,7,0.1186,Fail,Paint Inconsistency
QI0014526,PRD0014526,MZ-FG-C950,2025-03-02,1,0,0.0,Pass,None
QI0014527,PRD0014527,MZ-FG-M525,2025-12-12,91,3,0.033,Conditional Pass,Dimensional Deviation
QI0014528,PRD0014528,MZ-FG-E108,2025-07-01,52,3,0.0577,Conditional Pass,Electrical Fault
QI0014529,PRD0014529,MZ-TG-Y240,2026-05-23,60,1,0.0167,Pass,Material Crack
QI0014530,PRD0014530,MZ-TG-Y200,2025-06-24,115,2,0.0174,Pass,Dimensional Deviation
QI0014531,PRD0014531,MZ-TG-Y200,2025-12-29,56,1,0.0179,Pass,Weld Defect
QI0014532,PRD0014532,MZ-FG-E108,2026-05-10,32,2,0.0625,Conditional Pass,Assembly Misalignment
QI0014533,PRD0014533,MZ-TG-A20,2025-11-10,101,7,0.0693,Conditional Pass,Weld Defect
QI0014534,PRD0014534,M-01,2025-06-28,50,4,0.08,Conditional Pass,Surface Scratch
QI0014535,PRD0014535,MZ-TG-Y240,2026-06-24,122,7,0.0574,Conditional Pass,Electrical Fault
QI0014536,PRD0014536,MZ-FG-E103,2025-10-10,35,8,0.2286,Fail,Paint Inconsistency
QI0014537,PRD0014537,MZ-FG-P010,2025-11-29,11,1,0.0909,Conditional Pass,Weld Defect
QI0014538,PRD0014538,MZ-FG-R300,2026-01-03,166,37,0.2229,Fail,Paint Inconsistency
QI0014539,PRD0014539,MZ-FG-M500,2026-05-18,120,2,0.0167,Pass,Paint Inconsistency
QI0014540,PRD0014540,MZ-FG-R300,2025-04-20,13,1,0.0769,Conditional Pass,Paint Inconsistency
QI0014541,PRD0014541,MZ-FG-C900,2026-03-02,111,9,0.0811,Conditional Pass,Assembly Misalignment
QI0014542,PRD0014542,MZ-TG-Y120,2025-03-16,78,2,0.0256,Pass,Paint Inconsistency
QI0014543,PRD0014543,MZ-FG-R200,2026-06-11,47,1,0.0213,Pass,Material Crack
QI0014544,PRD0014544,MZ-FG-E16,2026-02-10,72,2,0.0278,Pass,Assembly Misalignment
QI0014545,PRD0014545,MZ-FG-M500,2025-10-09,177,7,0.0395,Conditional Pass,Dimensional Deviation
QI0014546,PRD0014546,MZ-TG-Y200,2025-01-22,62,12,0.1935,Fail,Surface Scratch
QI0014547,PRD0014547,MZ-FG-P010,2025-07-14,24,0,0.0,Pass,None
QI0014548,PRD0014548,MZ-FG-C950,2026-03-27,50,0,0.0,Pass,None
QI0014549,PRD0014549,FG226,2025-06-21,20,1,0.05,Conditional Pass,Surface Scratch
QI0014550,PRD0014550,MZ-TG-A25,2025-08-08,16,1,0.0625,Conditional Pass,Electrical Fault
QI0014551,PRD0014551,MZ-TG-SR01,2025-02-07,47,1,0.0213,Pass,Wiring Fault
QI0014552,PRD0014552,MZ-TG-Y120,2026-05-24,34,1,0.0294,Pass,Electrical Fault
QI0014553,PRD0014553,MZ-TG-SR01,2025-08-04,67,2,0.0299,Pass,Surface Scratch
QI0014554,PRD0014554,MZ-FG-C900,2026-06-10,40,1,0.025,Pass,Paint Inconsistency
QI0014555,PRD0014555,MZ-TG-Y120,2025-11-23,87,1,0.0115,Pass,Electrical Fault
QI0014556,PRD0014556,MZ-FG-M525,2025-06-20,19,1,0.0526,Conditional Pass,Electrical Fault
QI0014557,PRD0014557,MZ-TG-Y200,2025-06-27,159,6,0.0377,Conditional Pass,Paint Inconsistency
QI0014558,PRD0014558,MZ-FG-E108,2025-09-02,80,9,0.1125,Fail,Wiring Fault
QI0014559,PRD0014559,MZ-FG-C950,2025-09-02,125,5,0.04,Conditional Pass,Weld Defect
QI0014560,PRD0014560,MZ-FG-C900,2026-03-01,74,7,0.0946,Conditional Pass,Dimensional Deviation
QI0014561,PRD0014561,MZ-FG-E16,2025-03-06,40,0,0.0,Pass,None
QI0014562,PRD0014562,MZ-FG-C950,2025-09-22,15,0,0.0,Pass,None
QI0014563,PRD0014563,MZ-FG-M550,2026-01-10,14,1,0.0714,Conditional Pass,Assembly Misalignment
QI0014564,PRD0014564,M-01,2025-05-29,69,8,0.1159,Fail,Assembly Misalignment
QI0014565,PRD0014565,M1,2025-11-06,79,4,0.0506,Conditional Pass,Paint Inconsistency
QI0014566,PRD0014566,M1,2026-02-07,16,1,0.0625,Conditional Pass,Electrical Fault
QI0014567,PRD0014567,MZ-TG-Y240,2026-03-05,45,3,0.0667,Conditional Pass,Material Crack
QI0014568,PRD0014568,MZ-FG-R100,2025-12-21,220,5,0.0227,Pass,Assembly Misalignment
QI0014569,PRD0014569,MZ-FG-M500,2025-04-11,41,3,0.0732,Conditional Pass,Electrical Fault
QI0014570,PRD0014570,MZ-FG-E17,2025-11-28,1,0,0.0,Pass,None
QI0014571,PRD0014571,MZ-TG-SR01,2025-04-15,22,0,0.0,Pass,None
QI0014572,PRD0014572,MZ-FG-M525,2025-03-02,43,4,0.093,Conditional Pass,Surface Scratch
QI0014573,PRD0014573,MZ-TG-Y120,2025-08-12,165,50,0.303,Fail,Paint Inconsistency
QI0014574,PRD0014574,MZ-FG-R100,2025-04-16,82,2,0.0244,Pass,Assembly Misalignment
QI0014575,PRD0014575,MZ-FG-E101,2025-02-13,41,2,0.0488,Conditional Pass,Material Crack
QI0014576,PRD0014576,MZ-FG-C900,2025-11-18,44,2,0.0455,Conditional Pass,Weld Defect
QI0014577,PRD0014577,TG11,2026-04-17,29,2,0.069,Conditional Pass,Material Crack
QI0014578,PRD0014578,MZ-FG-E16,2025-08-11,19,2,0.1053,Fail,Surface Scratch
QI0014579,PRD0014579,MZ-TG-SR01,2026-05-11,66,5,0.0758,Conditional Pass,Material Crack
QI0014580,PRD0014580,MZ-FG-R200,2025-11-07,57,9,0.1579,Fail,Electrical Fault
QI0014581,PRD0014581,MZ-TG-A27,2025-08-27,55,1,0.0182,Pass,Assembly Misalignment
QI0014582,PRD0014582,MZ-FG-E103,2025-03-06,14,1,0.0714,Conditional Pass,Electrical Fault
QI0014583,PRD0014583,MZ-TG-A27,2025-02-09,96,6,0.0625,Conditional Pass,Weld Defect
QI0014584,PRD0014584,MZ-TG-A20,2025-08-18,86,3,0.0349,Conditional Pass,Paint Inconsistency
QI0014585,PRD0014585,MZ-FG-E108,2025-04-02,89,2,0.0225,Pass,Electrical Fault
QI0014586,PRD0014586,M-01,2025-06-05,78,1,0.0128,Pass,Weld Defect
QI0014587,PRD0014587,MZ-TG-Y240,2025-03-19,53,2,0.0377,Conditional Pass,Electrical Fault
QI0014588,PRD0014588,MZ-FG-R200,2026-01-10,40,3,0.075,Conditional Pass,Assembly Misalignment
QI0014589,PRD0014589,MZ-FG-E17,2025-09-04,25,1,0.04,Conditional Pass,Surface Scratch
QI0014590,PRD0014590,MZ-TG-Y200,2026-06-05,35,6,0.1714,Fail,Dimensional Deviation
QI0014591,PRD0014591,MZ-FG-C10,2025-12-24,85,6,0.0706,Conditional Pass,Dimensional Deviation
QI0014592,PRD0014592,FG226,2026-01-07,24,5,0.2083,Fail,Wiring Fault
QI0014593,PRD0014593,MZ-FG-R300,2025-09-17,47,1,0.0213,Pass,Weld Defect
QI0014594,PRD0014594,M-01,2026-02-15,43,1,0.0233,Pass,Dimensional Deviation
QI0014595,PRD0014595,MZ-TG-A25,2025-01-08,48,2,0.0417,Conditional Pass,Surface Scratch
QI0014596,PRD0014596,MZ-TG-Y200,2025-07-10,49,3,0.0612,Conditional Pass,Paint Inconsistency
QI0014597,PRD0014597,MZ-FG-R200,2025-06-01,32,1,0.0312,Conditional Pass,Wiring Fault
QI0014598,PRD0014598,MZ-FG-M550,2026-02-21,59,4,0.0678,Conditional Pass,Paint Inconsistency
QI0014599,PRD0014599,MZ-FG-E16,2025-05-14,17,2,0.1176,Fail,Surface Scratch
QI0014600,PRD0014600,MZ-FG-C21,2025-11-02,46,3,0.0652,Conditional Pass,Paint Inconsistency
QI0014601,PRD0014601,MZ-FG-E16,2025-02-23,30,4,0.1333,Fail,Paint Inconsistency
QI0014602,PRD0014602,MZ-TG-A20,2025-02-19,28,1,0.0357,Conditional Pass,Weld Defect
QI0014603,PRD0014603,MZ-FG-E108,2025-08-27,1,0,0.0,Pass,None
